node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
"action::123::in addition to this, it is als",Action,"In addition to this, it is also important to consider that the proposed PBF approach is associated with less management costs compared with the existing PBC approach (which is implemented through the ",Mitigation,0.55,0.25,0.33,P_019
"action::124::oses, since the initial invest",Action,"oses, since the initial investments required to develop and design the performance incentive mechanisms or additional investments required to begin implementation, will not be needed.",Mitigation,0.55,0.25,0.33,P_019
action::125::in the case of the medical res,Action,"In the case of the medical residency program, it is also highly likely that this will have a catalytic effect- with initial investments attracting additional funds.",Mitigation,0.55,0.75,0.33,P_019
action::126::institutional sustainability:,Action,"Institutional Sustainability: The project will build upon existing institutional structures (e.g., LMDC, PGMC) for the management and implementation of project interventions.",Mitigation,0.55,0.25,0.33,P_019
action::127::these institutions will be pro,Action,"These institutions will be provided with the necessary support needed to build their capacity to manage PBF and residency program interventions in the long- term, thereby ensuring technical and instit",Mitigation,0.55,0.25,0.33,P_019
action::128::the bank will actively engage,Action,"The Bank will actively engage with development partners (DPs) during project preparation and supervision to, inter alia , ensure complementary support (e.g.",Mitigation,0.55,0.25,0.33,P_019
"action::129::meanwhile, recognizing that th",Action,"Meanwhile, recognizing that the development of a residency program is a long -term endeavor, the Bank will cost -share the residency program with the PGMC (which has its own budget), with project fund",Mitigation,0.55,0.25,0.33,P_019
action::12::the proposed liberia health sy,Action,"The proposed Liberia Health Systems Strengthening (HSS) Project aims to strengthen the institutional capacity needed to improve maternal health, child health, and infectious disease related health out",Mitigation,0.55,0.25,0.33,P_019
"action::130::in addition, the bank will wor",Action,"In addition, the Bank will work closely",Mitigation,0.55,0.25,0.33,P_019
action::131::bank will cost -share the resi,Action,"Bank will cost -share the residency program with the PGMC (which has its own budget), with project funds reduced incrementally over the course of the project.",Mitigation,0.55,0.25,0.33,P_019
"action::132::in addition, the bank will wor",Action,"In addition, the Bank will work closely with the government and the PGMC to ensure that top -performing residents are provided with the opportunities to become f ellows of the residency program, and h",Mitigation,0.55,0.25,0.33,P_019
"action::133::in addition, the coordination",Action,"In addition, the coordination capacity in the relevant departments of the MoHSW , the GMRC, the LMDC, and teaching hospitals, will all be strengthened and streamlin ed under the project to effectively",Mitigation,0.55,0.25,0.33,P_019
action::134::technical sustainability: unde,Action,"Technical Sustainability: Under this project, the PBF mechanism is consistent with the GOL’s contracting in approach, and will be rigorously tested in (geographically -dispersed) targeted secondary- l",Mitigation,0.55,0.25,0.33,P_019
"action::135::the necessary manuals, guideli",Action,"The necessary manuals, guidelines and other supporting materials will be developed and refined during the course of implementation; personnel will be trained; and lessons learned on what works and wha",Mitigation,0.55,0.25,0.33,P_019
action::136::this will inform policy decisi,Action,This will inform policy decisions on the issue of whether the project should be further scaled-up or maintained.,Mitigation,0.55,0.25,0.33,P_019
action::137::key risks and mitigation measu,Action,KEY RISKS AND MITIGATION MEASURES A.,Mitigation,0.55,0.25,0.33,P_019
action::138::project preparation is being c,Action,"Project preparation is being carried out with the support of a strong technical team, with a strong emphasis on risk mitigation measures.",Mitigation,0.55,0.25,0.33,P_019
action::139::these gains will carry through,Action,These gains will carry through into the preparation (and implementation) of this project.,Mitigation,0.55,0.25,0.33,P_019
action::13::achievement of the pdo will be,Action,Achievement of the PDO will be measured through the following key performance indicators (KPIs).,Mitigation,0.55,0.25,0.33,P_019
action::140::these challenges will be mitig,Action,"These challenges will be mitigated by a number of factors : (i) Liberia has been implementing PBC since 2006, is familiar with performance -based approaches, and there is a dedicated PBF unit in place",Mitigation,0.55,0.25,0.33,P_019
action::141::through capacity building) to,Action,"through capacity building) to support implementation, and verifica tion of results by the LMDC ; (iv) regular external monitoring will be put in place to monitor performance on a regular basis, and ma",Mitigation,0.55,0.25,0.33,P_019
action::142::these challenges will be mitig,Action,These challenges will be mitigated by the following factors: (i) an (internal) MOU which details the cost-sharing arrangement will be developed and agreed between the MoHSW (HS SP Coordination Office),Mitigation,0.65,0.45,1.0,P_019
action::143::the proposed project will prov,Action,The proposed project will provide a substantial addition of financial resources to target facilities which suffer,Mitigation,0.65,0.25,1.0,P_019
action::144::the proposed project will prov,Action,The proposed project will provide a substantial addition of financial resources to target facilities which suffer resource constraints despite high national health spending.,Mitigation,0.65,0.25,1.0,P_019
action::145::the proposed operation will pr,Action,The proposed operation will provide approximatel y US$0.33 million additional resources per facility per year to the targeted facilities - contingent on the achievement of results.,Mitigation,0.55,0.25,0.33,P_019
"action::146::furthermore, the proposed proj",Action,"Furthermore, the proposed project innovatively earmark s a significant amount of resources to promot ing quality improvement measures.",Mitigation,0.65,0.25,1.0,P_019
"action::147::although limited, evidence sho",Action,"Although limited, evidence shows that the government allocates financial resources to hospitals through traditional budget line items (e.g., salary, goods, operating expenses), which does not provide ",Mitigation,0.55,0.25,0.33,P_019
action::148::the proposed project linked qu,Action,The proposed project linked quality improvement results with payment .,Mitigation,0.55,0.25,0.33,P_019
"action::149::it is expected that over time,",Action,"It is expected that over time, this quality improvement system will be institutionalized and thereby help to create a quality-oriented culture in these facilities.",Mitigation,0.55,0.75,0.33,P_019
action::14::kpis will be measured in proje,Action,KPIs will be measured in project target facilities.,Mitigation,0.55,0.25,0.33,P_019
"action::150::also, as elaborated in the fol",Action,"Also, as elaborated in the following sections, quality improvements will bring additional revenues to hospitals.",Mitigation,0.55,0.25,0.33,P_019
action::151::the proposed operation aims to,Action,"The proposed operation aims to improve the quality of care at selected hospitals in a number of selected MDG-related areas- obstetrics, pediatrics, internal medicine and surgery.",Mitigation,0.55,0.25,0.33,P_019
action::152::interventions in the proposed,Action,Interventions in the proposed service package have well -documented impact on averting maternal and neo-natal deaths.,Mitigation,0.55,0.25,0.33,P_019
"action::153::therefore, a dedicated focus o",Action,"Therefore, a dedicated focus on improving the quality of key targeted interventions, coupled with an increase in the availability of qualified and motivated staff in these facilities will help to impr",Mitigation,0.55,0.25,0.33,P_019
action::154::this proposed,Action,This proposed,Mitigation,0.55,0.25,0.33,P_019
action::155::this proposed operation can pr,Action,"This proposed operation can provide economic benefits i n the form of averted deaths (in particular maternal and infant deaths) and improved patients welfare (e.g., shortened recovery period and impro",Mitigation,0.55,0.25,0.33,P_019
action::156::it is expected that approximat,Action,It is expected that approximately 32 residents will graduate from the GMRP (under the HSSP supported portion of the residency program).,Mitigation,0.55,0.75,0.33,P_019
action::157::this implies that on average t,Action,This implies that on average the service capacity will be readily increased between 40 and 80 percent during the project period depending on the number of cohorts in a given year .,Mitigation,0.55,0.25,0.33,P_019
action::158::together with the availability,Action,Together with the availability of performance incentives available through PBF arrangements - which may help to retain qualif ied staff - this support will gre,Mitigation,0.55,0.45,0.33,P_019
action::159::together with the availability,Action,Together with the availability of performance incentives available through PBF arrangements - which may help to retain qualif ied staff - this support will greatly improve the availability of quality ,Mitigation,0.55,0.45,0.33,P_019
action::15::patient satisfaction) will be,Action,patient satisfaction) will be incentivized.,Mitigation,0.55,0.25,0.33,P_019
"action::160::beyond the project period, alt",Action,"Beyond the project period, although the residents will leave targeted facilities, as locally trained specialists subsidized by the project, their investment and opportunity cost are relatively modest ",Mitigation,0.55,0.25,0.33,P_019
"action::161::therefore, it is expected they",Action,"Therefore, it is expected they will also be more likely to continue to work in the country and provide high quality services.",Mitigation,0.55,0.75,0.33,P_019
action::162::the proposed quality framework,Action,"The proposed quality framework focuses on process quality performance measures for a package of high impact clinical interventions: childbirth (routine intra - and post -partum high impact care, mater",Mitigation,0.55,0.25,0.33,P_019
action::163::through out project implementa,Action,"Through out project implementation, best clinical practices (e.g., ETAT, case management, WHO surgical safety checklist, Integrated Management of Pregnancy & Childbirth) in these areas will be introdu",Mitigation,0.55,0.25,0.33,P_019
action::164::these measures will greatly im,Action,"reatly improve adherence to recommended guidelines such that the safety and effectiveness of clinical interventions will imp rove, and by extension, patients’ outcomes and functionality.",Mitigation,0.55,0.25,0.33,P_019
action::165::the proposed quality improveme,Action,The proposed quality improvement measures will also help standardize clinical practices and reduce variation between targeted facilities.,Mitigation,0.55,0.25,0.33,P_019
action::166::the pbf mechanism supported by,Action,The PBF mechanism supported by this proposed operation can be used as a platform to help improve the efficiency of targeted facilities.,Mitigation,0.55,0.25,0.33,P_019
action::167::efficiency improvement in thes,Action,Efficiency improvement in these facilities will make great contributions to improving the efficiency of the overall health sector.,Mitigation,0.55,0.25,0.33,P_019
action::168::once data from targeted facili,Action,"Once data from targeted facilities become available, it will prov",Mitigation,0.55,0.25,0.33,P_019
action::169::once data from targeted facili,Action,"Once data from targeted facilities become available, it will provide a benchmark on the efficiency level in these facilities.",Mitigation,0.55,0.25,0.33,P_019
action::16::this quality checklist will in,Action,"This quality checklist will initially include routine high impact services, but will be updated annually and scaled up, in line with the introduction of training on more complex services.",Mitigation,0.55,0.25,0.33,P_019
action::170::by linking incentive payments,Action,"By linking incentive payments with verified service delivery and improvements in quality, facilities will be incentivized to both provide more services that are essential for the health outcomes in Li",Mitigation,0.55,0.25,0.33,P_019
"action::171::under pbf arrangements, facili",Action,"Under PBF arrangements, facilities will have autonomy to utilize additional cash income earned, thereby encouraging facilities to find innovative ways to achieve results that are incentivized.",Mitigation,0.55,0.25,0.33,P_019
action::172::this transformative payment me,Action,"This transformative payment mechanism, therefore, will directly contribute to towards improving efficiency and sustainability of target facilities.",Mitigation,0.55,0.25,0.33,P_019
action::173::c) outcomes can be measured in,Action,"c) Outcomes can be measured in terms of health status, deaths, or disability -adjusted life years— a measure that encompasses the morbidity and mortality of patients or groups of patients.",Mitigation,0.55,0.25,0.33,P_019
action::174::y -adjusted life years— a meas,Action,y -adjusted life years— a measure that encompasses the morbidity and mortality of patients or groups of patients.,Mitigation,0.55,0.25,0.33,P_019
"action::175::consequently, the project will",Action,"Consequently, the project will focus on improving both the structure and clinical processes, with a view to improving health outcomes at target facilities.",Mitigation,0.55,0.25,0.33,P_019
"action::176::notably, as discussed above, s",Action,"Notably, as discussed above, support will be provided through both direct focus on addressing gaps in health worker competencies, and the provision of performance -based incentives l inked to quality ",Mitigation,0.55,0.25,0.33,P_019
"action::177::in this regard, the lmdc, as w",Action,"In this regard, the LMDC, as well as the dedicated PBF Unit in the MoHSW- duly supported by TA as needed- will provide robust technical support at the central level.",Mitigation,0.55,0.25,0.33,P_019
action::178::the lmdc will also ensure inde,Action,"The LMDC will also ensure independence of the verification functio n from regulatory and provider functions, which is a critical factor for successful PBF.",Mitigation,0.65,0.25,1.0,P_019
"action::179::finally, implementation, inclu",Action,"Finally, implementation, including the technical soundness of the project will be reviewed carefully twice each year by joint",Mitigation,0.55,0.25,0.33,P_019
action::17::the achievement of quality imp,Action,"The achievement of quality improvement will be heavily dependent on both graduate residents and faculty from the G MRP, as well as enhanced in-service training of mid-level cadres.",Mitigation,0.55,0.25,0.33,P_019
"action::180::finally, implementation, inclu",Action,"Finally, implementation, including the technical soundness of the project will be reviewed carefully twice each year by joint government/Bank review missions using the agreed upon M&E framework.",Mitigation,0.55,0.25,0.33,P_019
action::181::the project will build on the,Action,The Project will build on the already existing fiduciary arrangements established at OFM.,Mitigation,0.55,0.25,0.33,P_019
action::182::the accpacc accounting system,Action,ounting system in place will be used for accounting and recording of project financial transactions.,Mitigation,0.55,0.25,0.33,P_019
action::183::a risk based internal audit ap,Action,"A risk based internal audit approac h, deployed int o M&As including MoSHW, will be relied on to ensure compliance with controls, verification of outputs at the hospitals to be supported under the pro",Mitigation,0.55,0.25,0.33,P_019
action::184::disbursement methods for the p,Action,"Disbursement methods for the project will be advances, reimbursements, direct payments and special commitments.",Mitigation,0.55,0.25,0.33,P_019
action::185::one designated account will be,Action,One designated account will be set up for all the three components of the project.,Mitigation,0.55,0.25,0.33,P_019
action::186::the project will also use the,Action,The project will also use the report- based disbursement method will also,Mitigation,0.55,0.25,0.33,P_019
action::187::the project will also use the,Action,The project will also use the report- based disbursement method will also be used for accessing funds into the designated account for project implementation.,Mitigation,0.55,0.25,0.33,P_019
action::188::credit proceeds will flow from,Action,Credit proceeds will flow from the IDA to a Designated US Dollar account to be opened at the Central Bank of Liberia (CBL) and managed by OFM.,Mitigation,0.55,0.25,0.33,P_019
action::189::payments will be made for elig,Action,"Payments will be made for eligible project expenses from 15 Jamieson, Breman et al.",Mitigation,0.55,0.25,0.33,P_019
"action::18::notably, in- service training",Action,In-service training of mid-level cadres will be aligned with the continuous introduction of more complex skills over the life of the project.,Mitigation,0.55,0.25,0.33,P_019
action::190::the report -based disbursement,Action,The report -based disbursement method (Interim Financial Reports) will be used as a basis for the withdrawal of all credit and grant proceeds.,Mitigation,0.55,0.25,0.33,P_019
action::191::an initial advance will be pro,Action,"An initial advance will be provided for the implementing entity, based on a forecast of eligible expenditures against each component, linked to the appropriate disbursement category.",Mitigation,0.55,0.25,0.33,P_019
action::192::these forecasts will be premis,Action,These forecasts will be premised on the annual work-plans that will be provided to the IDA and cle ared by the World Bank task team leader.,Mitigation,0.55,0.25,0.33,P_019
"action::193::replenishments, through fresh",Action,"Replenishments, through fresh withdrawal applications to the World Bank into the designated accounts will be made subsequently, at quarterly intervals, but such withdrawals will equally be based on th",Mitigation,0.55,0.25,0.33,P_019
action::194::supporting documentation will,Action,Supporting documentation will be retained by the implementing agencies for review by the IDA missions and external auditors.,Mitigation,0.55,0.25,0.33,P_019
action::195::for a period of four months af,Action,"For a period of four months after t he closing date, disbursement for expenses incurred prior to the closing date will be allowed.",Mitigation,0.55,0.25,0.33,P_019
action::196::for component 2 activities (fu,Action,"For Component 2 activities (funding faculty, accommodation (for faculty and residents) and critical infrastructure and supplies) .This component will utilize advances, reimbursement, direct payments a",Mitigation,0.65,0.25,1.0,P_019
action::197::the designated account will al,Action,The designated account will also be 52 used to fund eligible project expenditures under direct payment and special commitment thresholds set in the disbursement letter.,Mitigation,0.55,0.25,0.33,P_019
action::198::additional scale up of infrast,Action,"Additional scale up of infrastructure, supplies and equipment for the teaching hospitals, as well as the incentives to ensure training is carried out, will be funded under the PBF mechanisms, and disc",Mitigation,0.55,0.25,0.33,P_019
action::199::component 1 activities will be,Action,Component 1 activities will be financed through Performance Based Financing (PBF) as follows: (i) PBF for improvement in quality and management of selected health facilities.,Mitigation,0.55,0.25,0.33,P_019
action::19::the project will achieve its o,Action,The project will achieve its objectives through the following three components: (a) strengthening the institutional capacity needed to improve the quality of selected health interventions at target fa,Mitigation,0.55,0.25,0.33,P_019
action::1::document of the world bank rep,Action,Document of The World Bank Report No: 76766-LR INTERNATIONAL DEVELOPMENT ASSOCIATION PROJECT APPRAISAL DOCUMENT ON A PROPOSED CREDIT IN THE AMOUNT OF SDR 6.7 MILLION (US$10 MILLION EQUIVALENT) AND A P,Mitigation,0.55,0.45,0.33,P_019
"action::200::from the designated account, o",Action,"From the designated account, OFM will make disbursements to the bank accounts of hospitals in target counties under PBF contracts for delivery of select ed utilization and quality indicators by second",Mitigation,0.55,0.25,0.33,P_019
action::201::the lmdc will receive payment,Action,"The LMDC will receive payment based on their verification, supervisory and other supporting functions.",Mitigation,0.55,0.25,0.33,P_019
action::202::payment to health facilities w,Action,"Payment to health facilities will be based on delivery of predefined indicators (output based) , as well as quality improvements .",Mitigation,0.55,0.25,0.33,P_019
action::203::the fm assessment report in a,Action,The FM assessment report in A nnex 3 has examples of output based indicators to be rewarded and how payment will be made.,Mitigation,0.55,0.25,0.33,P_019
action::204::this will be further elaborate,Action,This will be further elaborated in the PIM.,Mitigation,0.55,0.25,0.33,P_019
action::205::the project will follow a cash,Action,"The project will follow a cash basis of accounting and financial reporting and will submit, within 45 days",Mitigation,0.55,0.25,0.33,P_019
action::206::rewarded and how payment will,Action,rewarded and how payment will be made.,Mitigation,0.55,0.25,0.33,P_019
action::207::the project will follow a cash,Action,"The project will follow a cash basis of accounting and financial reporting and will submit, within 45 days of each GOL fiscal quarter, quarterly interim financial reports (IFRs) of the project activit",Mitigation,0.55,0.25,0.33,P_019
"action::208::at a minimum, the constituents",Action,"At a minimum, the constituents of the IFRs will be: a) Sources and Uses of Funds; (b) Actual and Forecast Cash Flow Statement according to Components, Sub-components and Activities; (c) Uses of Funds ",Mitigation,0.55,0.25,0.33,P_019
action::209::the ofm will appoint an extern,Action,The OFM will appoint an external auditor who will conduct the audits on the project financial statements on terms of reference as will be agreed within four months of project effectiveness.,Mitigation,0.55,0.25,0.33,P_019
action::20::jfk hospital gol teaching hosp,Action,"JFK Hospital GOL Teaching Hospital 7 PBF facilities were selected because they have relatively low quality of care outcomes, and are also strategically located in both semi -urban and semi -rural area",Mitigation,0.55,0.25,0.33,P_019
action::210::procurement under the project,Action,"Procurement under the Project will involve goods, consultancy, and minor works and will be carried out in accordance with the W",Mitigation,0.55,0.25,0.33,P_019
action::211::procurement under the project,Action,"Procurement under the Project will involve goods, consultancy, and minor works and will be carried out in accordance with the World Bank’s: (i)“Guidelines: Procurement of Goods, Works, and Non-Consult",Mitigation,0.55,0.25,0.33,P_019
action::212::the procurement unit of the mi,Action,The Procurement Unit of the Ministry of Healt h & Social Welfare Health (MoHSW) will be responsible for coordinating procurement under the Project.,Mitigation,0.55,0.25,0.33,P_019
"action::213::procurement of goods, works an",Action,"Procurement of Goods, Works and Non- consulting Services from PBF proceeds will be procured by Health Facilities using procurement procedures specified in the Liberia Public Procurement and Concession",Mitigation,0.55,0.25,0.33,P_019
action::214::works and non- consulting serv,Action,"Works and Non- consulting Services from PBF proceeds will be procured by Health Facilities using procurement procedures specified in the Liberia Public Procurement and Concessions Act, 2005, amended a",Mitigation,0.55,0.25,0.33,P_019
"action::215::the project procurement risk,",Action,"The project procurement risk, prior to mitigation measures is Substantial.",Mitigation,0.65,0.25,1.0,P_019
action::216::the risk is reduced to a resid,Action,"The risk is reduced to a residual rating of “Moderate” in view of the mitigation measures in place, as detailed in Annex 3.",Mitigation,0.6,0.25,0.66,P_019
action::217::the project will contribute to,Action,The project will contribute towards improving health service delivery in Liberia.,Mitigation,0.55,0.25,0.33,P_019
action::218::this will promote the social d,Action,This will promote the social development outcomes of inclusion and cohesiveness for improved health services delivery.,Mitigation,0.55,0.25,0.33,P_019
action::219::the pro -poor focus of the pro,Action,"The pro -poor focus of the project will be achieved in three ways: (i) project interventions target vulnerable groups such as rural populations, and in particular, women and children who face a dispro",Mitigation,0.55,0.25,0.33,P_019
action::21::while firestone medical centre,Action,"While Firestone Medical Centre will not receive PBF incentives, it will serve as an A1 teaching facility for general surgery because it has the most advanced surgical equi pment in Liberia.",Mitigation,0.55,0.25,0.33,P_019
action::220::the liberia hss will not invol,Action,The Liberia HSS will not involve any major civil works.,Mitigation,0.65,0.25,1.0,P_019
"action::221::to manage these, the project w",Action,"To manage these, the project will have to comply with environmental assessment requirements under the Liberia National Environment Act (1995), National Environmental Impact Assessment Regulations 13/1",Mitigation,0.55,0.25,0.33,P_019
action::222::the environmental and social m,Action,"The Environmental and Social management Framework (ESMF) w hich includes an Environmental Management Plan to address any environmental impact was developed under the last (HSRP) project, and has been ",Mitigation,0.55,0.25,0.33,P_019
action::223::there are no environmental or,Action,There are no environmental or social issues which cannot be addressed through routine mitigation measures and good practices and funded within the overall level allocated for work related activities.,Mitigation,0.55,0.25,0.33,P_019
action::224::the project will enhance and e,Action,"The project will enhance and expand provision of health services, thus contributing to increased generation of medical waste.",Mitigation,0.55,0.25,0.33,P_019
action::225::to manage the environmental as,Action,"To manage the environmental aspects of medical waste management, the project will promote implementation of the Envi ronmental Safeguards Management Framework (ESMF), which was prepared under the prev",Mitigation,0.55,0.25,0.33,P_019
action::226::safeguard policies triggered b,Action,Safeguard Policies Triggered by the Project Yes No Environmental Assessment (OP/BP 4.01) [X] [ ] Natural Habitats (OP/BP 4.04) [ ] [X] Pest Management (OP 4.09) [ ] [X] Physical Cultural Resources (OP,Mitigation,0.55,0.25,0.33,P_019
action::227::project development objective,Action,Project Development Objective Indicators Indicator Name Core Unit of Measure Baseline Cumulative Target Values Frequency Data Source/ Methodology Responsibility for Data Collection YR1 YR2 YR3 YR4 End,Mitigation,0.55,0.25,0.33,P_019
action::228::measure baseline cumulative ta,Action,Measure Baseline Cumulative Target Values Frequency Data Source/ Methodology Responsibility for Data Collection YR1 YR2 YR3 YR4 End Target Health Facility Quality Index at Target PBF Hospitals Num TBD,Mitigation,0.55,0.25,0.33,P_019
action::229::the proposed liberia health sy,Action,"The proposed Liberia Health Systems Strengthening (HSS) Project aims to strengthen the institutional capacity needed to improve maternal health, child health, and internal medicine related health outc",Mitigation,0.55,0.25,0.33,P_019
"action::22::likewise, jfk hospital will al",Action,"Likewise, JFK Hospital will also not receive incentives, but will serve as an A0 teaching facility.",Mitigation,0.55,0.25,0.33,P_019
action::230::this quality checklist will in,Action,"t will initially rate routine high impact services heavily, but will be updated annually, in line with the shift of focus on more complex services.",Mitigation,0.55,0.25,0.33,P_019
action::231::the achievement of quality imp,Action,The achievement of quality improvement will be he,Mitigation,0.55,0.25,0.33,P_019
action::232::the project will achieve its o,Action,"The project will achieve its objectives through the following three components: (a) improving the institutional capacity needed to improve quality - particularly related to maternal health, child heal",Mitigation,0.55,0.25,0.33,P_019
"action::233::in addition, under-utilized an",Action,"In addition, under-utilized and under-provided services will also be incentivized.",Mitigation,0.55,0.25,0.33,P_019
"action::234::importantly, these improvement",Action,"Importantly, these improvements will be heavily dependent on strengthened health worker competencies developed under the Component 2.",Mitigation,0.55,0.25,0.33,P_019
action::235::this component will be rolled,Action,"This component will be rolled -out in a phased approach, i.e.",Mitigation,0.55,0.25,0.33,P_019
action::236::performance-based contracts :,Action,"Performance-based contracts : To address the systemic bottlenecks related to poor quality of care, and health system deficiencies, target health facilities will sign performance contracts with the MoH",Mitigation,0.55,0.25,0.33,P_019
action::237::performance contracts will de,Action,"Performance contracts will de fine: a) the package of services whose utilization will be incentivized; and, b) a quality checklist that will also be incentivized.",Mitigation,0.55,0.25,0.33,P_019
"action::238::notably, 75 percent of incenti",Action,"Notably, 75 percent of incentive payments to health facilities will be based on quality improvements, and 25 percent will be l",Mitigation,0.55,0.25,0.33,P_019
"action::239::entivized; and, b) a quality c",Action,"entivized; and, b) a quality checklist that will also be incentivized.",Mitigation,0.55,0.25,0.33,P_019
"action::23::as such, residents will commen",Action,"As such, residents will commence and conclude their residency training at this tertiary-level hospital.",Mitigation,0.55,0.25,0.33,P_019
action::240::quality indicators : the quali,Action,Quality indicators : The quality checklist will be disaggregated into key categories of interest.,Mitigation,0.55,0.25,0.33,P_019
"action::241::as such, t he quality checklis",Action,"As such, t he quality checklist will involve a combination of both structural aspects (i.e.",Mitigation,0.55,0.25,0.33,P_019
action::242::structural indicators will be,Action,Structural indicators will be monitored and assessed through a combination of direct observation and medical record review.,Mitigation,0.55,0.25,0.33,P_019
action::243::adherence to clinical protocol,Action,Adherence to clinical protocols and guidelines will be assessed based on a sample of cases randomly selected for audit.,Mitigation,0.55,0.25,0.33,P_019
action::244::the quality checklist will be,Action,"The quality checklist will be updated annually to reflect the shift of focus on more complex interventions across key areas of interest - maternal and newborn health, pediatrics (in - patient care), a",Mitigation,0.55,0.25,0.33,P_019
action::245::the 35 detailed checklist will,Action,The 35 detailed checklist will be included both in contracts and in the PIM .,Mitigation,0.55,0.25,0.33,P_019
action::246::examples of the potential high,Action,Examples of the potential high impact clinical interventions that will be measured through the quality checklist include: Process of care and intermediate outcomes (preliminary examples) o Adherence t,Mitigation,0.55,0.45,0.33,P_019
