node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::135::to mitigate the risk of non-co,Action,To mitigate the risk of non-compliance with the Bank's Procurement and Consultant Guidelines and the Government of Kiribati’s approval processes: • procurement processes and procedures (including rele,Mitigation,0.55,0.25,0.33,P_018
action::136::to mitigate the risk of poor b,Action,"To mitigate the risk of poor bidder/consultant interest due to remoteness of the country, innovative methods and wide-scale publicity will be used to attract qualified service providers and consultant",Mitigation,0.55,0.25,0.33,P_018
action::137::thods and wide-scale publicity,Action,thods and wide-scale publicity will be used to attract qualified service providers and consultants.,Mitigation,0.55,0.25,0.33,P_018
"action::138::overall, the financial managem",Action,"Overall, the financial management arrangements sati sfies the financial management requirement as stipulated in OP/BP 10.02 subject to implementation of agreed actions and mitigating measures.",Mitigation,0.55,0.25,0.33,P_018
action::139::the assessed financial managem,Action,The assessed financial management risk of the project before the mitigating measures is considered substantial and could be reduced to moderate after the proposed and existing mitigating measures are ,Mitigation,0.65,0.45,1.0,P_018
action::13::the issue and context - the pr,Action,The issue and context - The proposed project responds to a systemic issue in the electricity sector with significant economy-wide implications for Kiribati whose economy is marked by an overarching ne,Mitigation,0.65,0.25,1.0,P_018
action::140::as the project is only $3.92mi,Action,"As the project is only $3.92million US and is made up of a small numb er of large contracts for solar installation and technical assistance, the FM requirements for t he project should be quite straig",Mitigation,0.55,0.25,0.33,P_018
action::141::ward and while the limited fm,Action,ward and while the limited FM capacity in Kiribati remai ns the main issue this will be partially mitigated by the use of the central CFU for maintai ning the project accounts.,Mitigation,0.55,0.25,0.33,P_018
action::142::any change to the above arrang,Action,Any change to the above arrangement will substantially alter the FM risk rating of the project.,Mitigation,0.55,0.25,0.33,P_018
action::143::the project budget will be on,Action,"The Project budget will be on a cash basis, formula ted from the agreed work plans to cover the life of the Project, broken down into eac h financial year of the Government of Kiribati which spans fro",Mitigation,0.55,0.25,0.33,P_018
action::144::the budget w ill be an aggrega,Action,The budget w ill be an aggregate of the activities whose costs will be estimated at the start of the project and updated annually.,Mitigation,0.55,0.25,0.33,P_018
action::145::the budget will be for mulated,Action,The budget will be for mulated by the Project Support Team of the Implementing Agency (PUB) in consultation with the Central Fiduciary Unit.,Mitigation,0.55,0.25,0.33,P_018
action::146::the day to day monitoring of t,Action,The day to day monitoring of the budget will be done by the CFU.,Mitigation,0.55,0.25,0.33,P_018
action::147::kiribati public utilities boar,Action,Kiribati Public Utilities Board is 100% government owned but currently has negligible FM capacity hence it is envisaged the accounting fo r the project will be carried out by the Kiribati CFU which is,Mitigation,0.55,0.25,0.33,P_018
action::148::the project accounts will be m,Action,The project accounts will be maintained on Quick books the Accounting Software package used by the CFU.,Mitigation,0.55,0.25,0.33,P_018
action::149::currently there are two accoun,Action,Currently there are two accountants working for the CFU and there is some FM risk that when the projects sc ale up the current resources may be stretched however the project will provide financial res,Mitigation,0.55,0.45,0.33,P_018
action::14::quite possibly the most import,Action,"Quite possibly the most important implementation action for this policy agenda is lowering the ADO dependence in the electricity grid system, by implementing lower cost alternatives.",Mitigation,0.55,0.25,0.33,P_018
action::150::the cfu and there is some fm r,Action,the CFU and there is some FM risk that when the projects sc ale up the current resources may be stretched however the project will provide financial resource s and a Subsidiary Agreement will be signe,Mitigation,0.55,0.45,0.33,P_018
action::151::the fiduciary obligations will,Action,The fiduciary obligations will also be outlined in a Project Operations Manual.,Mitigation,0.55,0.25,0.33,P_018
action::152::th ere is a risk that direct p,Action,Th ere is a risk that direct payments may not be captured in the project financial records as they a re not transacted through the DA and this will 29 be reviewed during FM implementation review missi,Mitigation,0.55,0.45,0.33,P_018
action::153::further due diligence will be,Action,Further due diligence will be provided by regular visits by the International Financial Ma nagement Advisor to Kiribati to review the CFU’s operations and advise /train CFU staff as necessary.,Mitigation,0.55,0.25,0.33,P_018
action::154::the central cfu will be requir,Action,"The central CFU will be required to build on the existing internal controls within the framework of the Government of Kiribati, implementing appropriate measures to strengthen the internal controls to",Mitigation,0.55,0.25,0.33,P_018
action::155::the project internal controls,Action,The project internal controls will be outlined in the CFU Operations Manual prepared by t he International Advisor to the CFU.,Mitigation,0.55,0.25,0.33,P_018
action::156::hence the primary fm role of t,Action,Hence the primary FM role of the CFU will be the preparation of documentation and recording of financial transactions.,Mitigation,0.55,0.25,0.33,P_018
action::157::under the current project desi,Action,Under the current project design the majority of ex penditures will be for relatively large contracts and hence the majority of the disbursemen t from the World Bank will be through Direct Payments.,Mitigation,0.55,0.25,0.33,P_018
action::158::a designated account will also,Action,A Designated Account will also be opene,Mitigation,0.55,0.25,0.33,P_018
action::159::ity of ex penditures will be f,Action,ity of ex penditures will be for relatively large contracts and hence the majority of the disbursemen t from the World Bank will be through Direct Payments.,Mitigation,0.55,0.25,0.33,P_018
action::15::the challenge is to help to si,Action,"The challenge is to help to strengthen the capacity at an appropriate pace in a staged, step-by-step approach which will extend beyond the proposed initial project.",Mitigation,0.55,0.25,0.33,P_018
action::160::a designated account will also,Action,A Designated Account will also be opened for smaller operating costs and this will be opened and operated by the CFU.,Mitigation,0.55,0.25,0.33,P_018
action::161::as there is no central bank in,Action,As there is no Central Bank in Kiribati the DA will be opened directly by the CFU.,Mitigation,0.55,0.25,0.33,P_018
action::162::the financial reporting for th,Action,The financial reporting for this project will be do ne by the CFU.,Mitigation,0.55,0.25,0.33,P_018
action::163::semester unaudited financial r,Action,"Semester unaudited financial reports will be required showing, budget, expenditure for the quarter, year to date and cumulative expenditure.",Mitigation,0.55,0.25,0.33,P_018
"action::164::in addition commitments, contr",Action,"In addition commitments, contracted amounts not yet expended, will be included in the reporting requirements.",Mitigation,0.55,0.25,0.33,P_018
action::165::other tha n disclosure of comm,Action,Other tha n disclosure of commitments reporting will be on a cash basis.,Mitigation,0.55,0.25,0.33,P_018
action::166::reports will classify expendit,Action,Reports will classify expenditure by component and sub-component if required.,Mitigation,0.55,0.25,0.33,P_018
action::167::the ifr will be prepared in au,Action,The IFR will be prepared in AUD.,Mitigation,0.55,0.25,0.33,P_018
action::168::the reports will b e required,Action,The reports will b e required to be submitted not later than 45 days after the end of each calendar semester.,Mitigation,0.55,0.25,0.33,P_018
action::169::the kiribati national audit of,Action,The Kiribati National Audit Office (KNAO) will cond uct an annual audit of the project accounts.,Mitigation,0.55,0.25,0.33,P_018
action::16::how the project seeks to addre,Action,How the project seeks to address the issue – The proposed project which will be the first World Bank engagement in Kiribati ’s energy sector is guided by the following strategic principles underlying ,Mitigation,0.55,0.25,0.33,P_018
action::170::the audited financial statemen,Action,The audited financial statements will be required to be received by the Bank within 6 months of the end of each of the reporting periods.,Mitigation,0.55,0.25,0.33,P_018
"action::171::the project will use advance,",Action,"The project will use Advance, Direct Payment and Sp ecial Commitment methods of disbursement.",Mitigation,0.55,0.25,0.33,P_018
action::172::the designated account will be,Action,"The Designated Account will be advanced funds to a ceiling of $100,000 and will be in AUD, Subsequent replenishments to the DA will be made through Withdrawal Applications as required.",Mitigation,0.55,0.25,0.33,P_018
action::173::the documentation required 30,Action,The documentation required 30 for the replenishment of the advance will be by Sta tement of Expenditure.,Mitigation,0.55,0.25,0.33,P_018
action::174::direct payments will require t,Action,Direct payments will require the completion of a Withdrawal Application accompanied by an invoice from the supplier.,Mitigation,0.55,0.25,0.33,P_018
action::175::while documentation will not b,Action,"While documentation will not be required to be sent for claims for replenishment of DA, except for those contracts subject to prior review, the project will be expected to retain documentation for aud",Mitigation,0.55,0.75,0.33,P_018
action::176::the cfu will prepare all withd,Action,The CFU will prepare all Withdrawal Applications ready for signature by the authorizing officers.,Mitigation,0.55,0.25,0.33,P_018
action::177::the project will have 1 disbur,Action,"The project will have 1 disbursement category as outlined in the table below: Category Amount of the grant (USD Million) Percentage of Expenditures to be Financed Goods, works, consultants’ services a",Mitigation,0.55,0.25,0.33,P_018
action::178::the proposed project does not,Action,"The proposed project does not involve stora ge of solar power, but only supply the grid through an inverter.",Mitigation,0.55,0.25,0.33,P_018
action::179::no decommissioning of existing,Action,No decommissioning of existing diesel generation plant s will be involved either.,Mitigation,0.55,0.25,0.33,P_018
action::17::agement in the electricity sec,Action,agement in the electricity sector which will drive a systematic and staged process of strengthened institutional and technical capacity in country and enhanced financial sustainability of the sector.,Mitigation,0.55,0.25,0.33,P_018
action::180::the emp will form part of the,Action,The EMP will form part of the contracts to enforce its impl ementation.,Mitigation,0.55,0.25,0.33,P_018
action::181::public utilities board (pub) w,Action,"Public Utilities Board (PUB) will need to apply for a license from the Ministry of En vironment, Lands and Agricultural Development prior to proceedings with the solar PV installations, which for a Ca",Mitigation,0.55,0.75,0.33,P_018
action::182::the emp not only includes typi,Action,"The EMP not only includes typical management measures to ensure the safety and environmental performance at all project sites, but also provisions to require that the contractors to be informed of loc",Mitigation,0.55,0.25,0.33,P_018
action::183::a project supervision engineer,Action,A Project Supervision Engineer will be assigned to carry out d,Mitigation,0.55,0.25,0.33,P_018
action::184::a project supervision engineer,Action,A Project Supervision Engineer will be assigned to carry out day-to-day oversight of th e environmental and social performance of the contractors.,Mitigation,0.55,0.25,0.33,P_018
action::185::a grievance redress mechanism,Action,"A Grievance Redress Mechanism is built into the EMP to ensure that any concerns or complaints from the public (e.g., due to constru ction-related nuisances, accidental damage of assets/structures by c",Mitigation,0.55,0.25,0.33,P_018
action::186::the final emp will be disclose,Action,The final EMP will be disclosed in the Inf oShop and locally.,Mitigation,0.55,0.25,0.33,P_018
action::187::the isds will be disclosed at,Action,The ISDS will be disclosed at the InfoShop after being approved by the Sector Manager and the Regional Safeguards Advisor.,Mitigation,0.55,0.25,0.33,P_018
"action::188::however, these communi ties wi",Action,"However, these communi ties will not have a separate language, separate institutions, nor will they self-identify as indigenous peoples.",Mitigation,0.55,0.25,0.33,P_018
action::189::op 4.12 involuntary resettleme,Action,OP 4.12 Involuntary Resettlement is not triggered as the project will not require involuntary resettlement.,Mitigation,0.55,0.25,0.33,P_018
action::18::the incentives for the pub to,Action,The incentives for the PUB to operate the solar PV power station are direct and very strong and this development will be closely watched by the Government as well.,Mitigation,0.55,0.25,0.33,P_018
action::190::settlement is not triggered as,Action,settlement is not triggered as the project will not require involuntary resettlement.,Mitigation,0.55,0.25,0.33,P_018
action::191::the government of kiribati thr,Action,The Government of Kiribati through the National Infrastructure Committee and the Director of the Department of Lan ds will provide further confirmation that the solar PVs may be installed at the selec,Mitigation,0.55,0.45,0.33,P_018
action::192::financial implications of any,Action,"Financial implications of any project-related mitigation or remediation will be in the main be covered by normal construction contract provisos of the design, supply and install contract, and will fal",Mitigation,0.55,0.25,0.33,P_018
action::193::in the unlikely event that som,Action,"In the unlikely event that some injury, loss or damage occurs that is not covered under the design, supply and install contract, the Government of Kiribati will ensure that any loss or damage to any i",Mitigation,0.55,0.25,0.33,P_018
action::194::solar pvs will be installed at,Action,Solar PVs will be installed at a later stage during the 3 –year O&M period.,Mitigation,0.55,0.25,0.33,P_018
"action::19::from a financial perspective,",Action,"However, from a financial perspective, the O&M costs of the solar PV power station will be minimal while also offsetting the corresponding amount of diesel generation that is contributing to the fisca",Mitigation,0.55,0.25,0.33,P_018
action::1::the specific objective of the,Action,The specific objective of the proposed MSP is to serve as a catalyst for the substitution of the diesel based electricity generation for the South Tarawa grid by grid-connected solar PV supply of elec,Mitigation,0.55,0.25,0.33,P_018
action::20::this driver provides a strong,Action,This driver provides a strong incentive to the PUB and GOK to not only sustain the project structure but over a period of time to implement the medium term expansion plan/roadmap as this will help to ,Mitigation,0.55,0.25,0.33,P_018
action::21::this will constitute 27% of av,Action,This will constitute 27% of average peak demand and 7% of energy demand.,Mitigation,0.55,0.25,0.33,P_018
action::22::the initial 516 kw proposed ca,Action,"The initial 516 kW proposed catalytic investment u nder this project takes care of the financing constraints, weak supply chain, and limited capacity.",Mitigation,0.55,0.25,0.33,P_018
action::23::in addition the project will h,Action,In addition the project will help strengthen institutional and technical capabilities of the PUB to plan and implement such a least-cost plan.,Mitigation,0.55,0.25,0.33,P_018
action::24::the specific objective of the,Action,The specific objective of the proposed Medium Sized Project (MSP) is to serve as a catalyst for the substitution of the diesel based electricity generation for the South Tarawa grid by grid- connected,Mitigation,0.55,0.25,0.33,P_018
action::25::it is estimated that the proje,Action,"It is estimated that the project will reduce diesel fuel use by 230,000 liters per annum and reduce GHG emissions by 765 tons per annum.",Mitigation,0.55,0.25,0.33,P_018
action::26::savings from the reduction in,Action,Savings from the reduction in diesel fuel use will reduce the level of direct and indirect subsidies transfers from the Government to the PUB.,Mitigation,0.55,0.25,0.33,P_018
action::27::the solar pv array will be ins,Action,The solar PV array will be installed and managed at four of technically suitable locations that have been identified with associated inverters to enable grid in-feed at each location (refer to Annex H,Mitigation,0.55,0.25,0.33,P_018
"action::28::for procurement purposes, the",Action,"For procurement purposes, the project will be impl eme",Mitigation,0.55,0.25,0.33,P_018
"action::29::for procurement purposes, the",Action,"For procurement purposes, the project will be impl emented largely on a “ design, supply and install ” contract for the solar PV installation, and include a 3 -year operations and maintenance (O&M) an",Mitigation,0.55,0.25,0.33,P_018
action::2::describe the budgeted m &e pla,Action,"DESCRIBE THE BUDGETED M &E PLAN: The project will be implemented on a “design, suppl y and install” arrangement",Mitigation,0.55,0.25,0.33,P_018
action::30::the consultants will also prep,Action,"The Consultants will also prepare technical bid documents for the design, supply and install contract and for ongoing capacity building and maintenance programs.",Mitigation,0.55,0.25,0.33,P_018
action::31::training and capacity building,Action,Training and capacity building on grid connected systems will also include staff of KSEC and students of KIT to ensure a broader skills base in grid connected systems in Kiribati.,Mitigation,0.55,0.25,0.33,P_018
action::32::project components: the projec,Action,Project Components: The project will have three components: Component 1: Investment in Grid Connected Solar Photovoltaic Equipment Support the Project Implementing Entity to invest in 516 kilowatt pea,Mitigation,0.55,0.25,0.33,P_018
action::33::expected global environmental,Action,"Expected global environmental benefits: Investment proposed under the project is expected to yield about 765 tons per year 3, or cumulative 15.3 thousand tons CO2 emission reductions over 20 years fro",Mitigation,0.55,0.75,0.33,P_018
action::34::9 d escribe the consistency of,Action,"9 D ESCRIBE THE CONSISTENCY OF THE PROJECT WITH NATIONAL AND /OR REGIONAL PRIORITIES /PLANS : The proposed MSP is fully consistent with Kiribati’s national priorities, policies and plans.",Mitigation,0.55,0.25,0.33,P_018
action::35::as well as contributing to co2,Action,"As well as contributing to CO2 emission reduction, the Bank will also be helping to reduce Kiribati’s vulnerability to external economic shocks, such as the food and fuel price increases.",Mitigation,0.55,0.25,0.33,P_018
action::36::the proposed 516kw grid-connec,Action,The proposed 516kW grid-connected solar photo-voltaic generator for South Tarawa (finan,Mitigation,0.55,0.25,0.33,P_018
action::37::the proposed 516kw grid-connec,Action,"The proposed 516kW grid-connected solar photo-voltaic generator for South Tarawa (financed by GEF with support from Australia) will help diversify electricity generation and reduce reliance on diesel,",Mitigation,0.55,0.25,0.33,P_018
action::38::describe the consistency of th,Action,DESCRIBE THE CONSISTENCY OF THE PROJECT WITH GEF STRATEGIES AND STRATEGIC PROGRAMS : The proposed project conforms to the Climate Change Focal Area Operational Program 6 – removing barriers to renewab,Mitigation,0.55,0.25,0.33,P_018
"action::39::specifically, this project wil",Action,"Specifically, this project will help break the vicious cycle of oil dependence on the grid, fiscal imbalances and financing limitations for lower-cost renewable energy options; and, by technical assis",Mitigation,0.55,0.25,0.33,P_018
action::3::describe the budgeted m &e pla,Action,"DESCRIBE THE BUDGETED M &E PLAN: The project will be implemented on a “design, suppl y and install” arrangement with a 3 year capacity building and maintenance program.",Mitigation,0.55,0.25,0.33,P_018
"action::40::thus, gef is uniquely placed t",Action,"Thus, GEF is uniquely placed to address this “entry barrier” for external support, in particular via an MSP such as the one proposed here.",Mitigation,0.55,0.25,0.33,P_018
"action::41::such an activity, should it ma",Action,"Such an activity, should it materialize, will be complementary to the proposed central station solar PV plant and fully consistent with the strategic driver underlying the proposed MSP mitigation proj",Mitigation,0.55,0.25,0.33,P_018
action::42::this will help realize the 900,Action,This will help realize the 900kWp short to medium term potential for solar PV identified by the feasibility study undertaken with the support of the Bank.,Mitigation,0.55,0.45,0.33,P_018
action::43::the bank’s capacity building p,Action,The Bank’s capacity building program tied to the proposed project will seek to coordinate work with KSEC and the Kiribati Institute of 11 Technology to build on-grid solar PV expertise in Kiribati.,Mitigation,0.55,0.25,0.33,P_018
action::44::ksec’s interaction with the ba,Action,"KSEC’s interaction with the Bank during the course of supervision of the project and the direct link to its accumulated knowledge base on solar PV program experience worldwide, such as in finalizing t",Mitigation,0.55,0.25,0.33,P_018
action::45::the proposed project will enab,Action,The proposed project will enable significant improvements in sector operational efficiency triggered by diesel fuel substitution; and thereby make a significant and positive impact: lowering grid syst,Mitigation,0.65,0.25,1.0,P_018
"action::46::furthermore, and well beyond t",Action,"Furthermore, and well beyond the grid connected solar PV installed capacity under this project, it is anticipated that the project will help strengthen the capacity of the PUB to mainstream and scale ",Mitigation,0.55,0.25,0.33,P_018
"action::47::concurrently, it will be easie",Action,"Concurrently, it will be easier under such conditions for GoK to reform the PUB and the tariff setting process to reflect cost of service, whil",Mitigation,0.55,0.25,0.33,P_018
"action::48::concurrently, it will be easie",Action,"Concurrently, it will be easier under such conditions for GoK to reform the PUB and the tariff setting process to reflect cost of service, while also cleaning up the cross-debts.",Mitigation,0.55,0.25,0.33,P_018
"action::49::additionally, the technical as",Action,"Additionally, the technical assistance component of the MSP will build a growth path for grid solar PV additions over the medium term, managed by PUB in a commercial manner.",Mitigation,0.55,0.25,0.33,P_018
action::4::the project support team (pst),Action,The Project Support Team (PST) (arrangement outlined in PART III) will develop a detailed work plan for the project to program and manage project implementation with the assistance of the World Bank.,Mitigation,0.55,0.25,0.33,P_018
"action::50::in other words, the msp financ",Action,"In other words, the MSP financing is the cost of jump starting this transition to lower carbon trajectory and on a sustainable basis; the planning and technical assistance, together with the experienc",Mitigation,0.55,0.25,0.33,P_018
"action::51::in addition, the government wi",Action,"In addition, the government will be required to provide details of the lands where the installa",Mitigation,0.55,0.25,0.33,P_018
"action::52::in addition, the government wi",Action,"In addition, the government will be required to provide details of the lands where the installations will be placed and to confirm that there are no outstanding issues in relation to those lands prior",Mitigation,0.55,0.25,0.33,P_018
action::53::risk associated with operation,Action,Risk associated with operational performance sustainability on account of PUB ’s weak capacity at present will be addressed by a service contract with a private firm for O&M and related capacity build,Mitigation,0.55,0.25,0.33,P_018
action::54::increased occurrence of climat,Action,"Increased occurrence of climate-related natural disasters which could lead to migration of people and businesses from Tarawa over the next 20 years, which in turn could reduce the electricity demand b",Mitigation,0.55,0.45,0.33,P_018
action::55::in turn could reduce the elect,Action,"in turn could reduce the electricity demand below today ’s levels; even so, the 516 kWp PV will contribute to lowering the generation costs; and ii.",Mitigation,0.55,0.45,0.33,P_018
action::56::there is work in progress in r,Action,There is work in progress in relation to reform of State-Owned Enterprises (SOE) that will provide a holistic assessment of SOE performance and reform measures.,Mitigation,0.55,0.25,0.33,P_018
action::57::analysis on a component basis,Action,Analysis on a component basis shows that solar PVs and inverters for the project will cost US$ 2.3/W.,Mitigation,0.55,0.25,0.33,P_018
"action::58::in quant itative terms, consid",Action,"In quant itative terms, considering only the GEF contribution of the order of $ 1 million, implies abatement cost of about $64 per ton of CO2 reduced from the first 516 kWp installed; whereas taking t",Mitigation,0.55,0.25,0.33,P_018
action::59::institutional arrangement : th,Action,"INSTITUTIONAL ARRANGEMENT : The Implementing Agency for the project if the Kiribati Public Utilities Board (PUB), accountable to the Government of Kiribati and which will be required to comply with th",Mitigation,0.55,0.25,0.33,P_018
action::5::periodic reports will be prepa,Action,Periodic reports will be prepared to monitor and evaluate the progress of the project implementation.,Mitigation,0.55,0.25,0.33,P_018
action::60::the following legal agreements,Action,The following legal agreements will support the agreed institutional agreements for the implementation of the project: (i) A Grant Agreement between a GoK and the World Bank; (ii) A Project Agreement ,Mitigation,0.55,0.25,0.33,P_018
action::61::a project operations manual wi,Action,A Project Operations Manual will be prepared by the PUB for approval by the World Bank and will detail the activities to be supported by various stakeholders and the coordination arrangements.,Mitigation,0.55,0.25,0.33,P_018
action::62::the legal agreements will requ,Action,The legal agreements will require the PUB to comply with the Operations Manual and the Environmental Management Plan.,Mitigation,0.55,0.25,0.33,P_018
action::63::7 feasibility study has identi,Action,7 Feasibility study has identified that some of the roofs on which the solar panels will be mounted will need replacement during the life of the solar PVs.,Mitigation,0.55,0.25,0.33,P_018
action::64::p roject implementation arrang,Action,P ROJECT IMPLEMENTATION ARRANGEMENT : The project implementation structure will be set up as follows: 1.,Mitigation,0.55,0.25,0.33,P_018
action::65::the central fiduciary unit (cf,Action,"The Central Fiduciary Unit (CFU) established within the Ministry of Finance and Economic Development (MFED), which will undertake the fiduciary activities for the project, namely procurement and finan",Mitigation,0.55,0.25,0.33,P_018
action::66::the project support team (pst),Action,"The Project Support Team (PST): The PST will make all necessary decisions and provide guidance for the implementation of project activities, including approval of overall work plan, providing technica",Mitigation,0.55,0.25,0.33,P_018
action::67::the pst will be led by the ceo,Action,The PST will be led by the CEO of the PUB with the support of the Power Engineering Manager and administrative support for the PUB.,Mitigation,0.55,0.25,0.33,P_018
"action::68::the ministry of environment, l",Action,"The Ministry of Environment, Lands and Agricultural Development (MELAD) will oversee the compliance with the Environmental Management Plan by the PST and the contractor.",Mitigation,0.55,0.25,0.33,P_018
action::69::the pst will include a suitabl,Action,"The PST will include a suitably qualified technical consultant (Employer’s Engineer), provided for under this project, to provide all technical inputs for the procurement of the solar power stations c",Mitigation,0.55,0.25,0.33,P_018
