node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::118::this will require financing of,Action,"This will require financing of consultant services (including audit), training, equipment and software as well as recurrent costs.",Mitigation,0.55,0.25,0.33,P_005
action::119::the activities under this comp,Action,The activities under this component will also build cooperation and agreements between the different international cooperation agencies involved in the climate change adaptation and water resources ma,Mitigation,0.55,0.25,0.33,P_005
action::11::the p roject will supp ort one,Action,"The P roject will supp ort one of the three strategic areas of the 2012- 2015 Country Partnership Strategy (CPS) for Bolivia (report # 65108, discussed by the Executive Directors on : December 1 st, 2",Mitigation,0.55,0.25,0.33,P_005
action::120::an additional objective is to,Action,"An additional objective is to generate concrete experiences in the planning, design and implementation of integrated investments that are resilient to climate change eff ects, whose results and lesson",Mitigation,0.55,0.25,0.33,P_005
action::121::ts that are resilient to clima,Action,"ts that are resilient to climate change eff ects, whose results and lessons learned will be the basis for setting or adjusting sector standards for public planning (i.e.",Mitigation,0.55,0.25,0.33,P_005
action::122::this will require increasing t,Action,"This will require increasing the availability and reliability of real time hydro - 46 meteorological data, including real -time control of river levels, developi ng and calibrating simple, real -time ",Mitigation,0.55,0.25,0.33,P_005
action::123::these studies would consider r,Action,"These studies would consider real data from at least the last five years, where available, and try to estimate water use and expected river discharges downstream with and without the “sub- projects” c",Mitigation,0.55,0.75,0.33,P_005
action::124::they would also consider expec,Action,They would also consider expected climate change scenarios.,Mitigation,0.55,0.75,0.33,P_005
action::125::this sub-component will: (a) s,Action,This sub-component will: (a) strengthen the capacity of SDC and SEARPI by providing consulting services towards the identification of any gaps in the current inst itutional setup and the development o,Mitigation,0.55,0.25,0.33,P_005
"action::126::in the mizque sub- basin, part",Action,"In the Mizque sub- basin, participation mechanisms will build upon the Mancomunidad del Cono Sur (MMCS, by its acronym in Spanish) and a broader sub-basin Stakeholders Platform that were specifically ",Mitigation,0.55,0.25,0.33,P_005
action::127::this will include basin assess,Action,"This will include basin assessments, the development of scenario analysis, including a baseline scenario and cli mate-change impacted scenarios, the identification and selection of a set of structural",Mitigation,0.55,0.25,0.33,P_005
action::128::formulation of the plans will,Action,"Formulation of the plans will require contracting consultant services, training and workshops.",Mitigation,0.55,0.25,0.33,P_005
"action::129::in the piraí sub- basin, searp",Action,"In the Piraí sub- basin, SEARPI will be the institution responsible for the planning process.",Mitigation,0.55,0.25,0.33,P_005
action::12::the project will also contribu,Action,"The Project will also contribute to reducing extreme poverty and promoting shared prosperity, as the poor and vulnerable groups, such as women, children and the elderly are the most vulnerable to clim",Mitigation,0.55,0.25,0.33,P_005
action::130::in the mizque and rocha sub- b,Action,"In the Mizque and Rocha sub- basin, SDC will have this responsibility.",Mitigation,0.55,0.25,0.33,P_005
"action::131::in all cases, a sub- basin sta",Action,"In all cases, a sub- basin stakeholders platform will be set -up.",Mitigation,0.55,0.25,0.33,P_005
action::132::it will be 47 the mechanism to,Action,It will be 47 the mechanism to ensure stakeholders’ participation in the planning process and subsequent monitoring of the implementation of the plans.,Mitigation,0.55,0.25,0.33,P_005
action::133::hydro -meteorological observat,Action,"Hydro -meteorological observation networks will be strengthened, along with the early warning.",Mitigation,0.55,0.25,0.33,P_005
action::134::these models (1d in the river,Action,These models (1D in the river and 2 D in the city) must consider urban drainage and sediment transport .,Mitigation,0.55,0.25,0.33,P_005
action::135::critical areas need to be iden,Action,"Critical areas need to be identified, in order to consider structural or non- structural actions to cor rect or protect them.",Mitigation,0.65,0.25,1.0,P_005
action::136::a proper network should at lea,Action,"A proper network should at least measure precipitation, river and reservoir and water table levels, in a sufficient number of places to be able to properly interpolate by kriging to the entire sub-bas",Mitigation,0.55,0.25,0.33,P_005
action::137::this sub- component will finan,Action,"This sub- component will finance the strengthening of sub- basin water and climate information systems in Mizque and Pirai to inform basin planning, management and investments.",Mitigation,0.55,0.25,0.33,P_005
action::138::it will build on previous acti,Action,It will build on previous activities carried out during Phase 1 of the PPCR including the increased availability of historical hydro -meteorological data and climate change scenarios.,Mitigation,0.55,0.25,0.33,P_005
action::139::the activities supported under,Action,The activities supported under the proposed Project include: (a) The design of proposals to upgrade the sub,Mitigation,0.55,0.25,0.33,P_005
action::13::the p roject will also contrib,Action,The P roject will also contribute to the Gover nment higher objective of reducing the country’s vulnerability to climate change as stated in its PND (2006-2015).,Mitigation,0.55,0.25,0.33,P_005
action::140::the activities supported under,Action,The activities supported under the proposed Project include: (a) The design of proposals to upgrade the sub- basins hydro- meteorological observation networks; (b) The upgrading of the sub-basins hydr,Mitigation,0.55,0.25,0.33,P_005
action::141::this will also require the tra,Action,This will also require the training of technicians to appropriately maintain the stations and treat the data.,Mitigation,0.55,0.25,0.33,P_005
action::142::(d) the strengthening of the p,Action,(d) The strengthening of the Pirai sub -basin early warning system will require a consultancy which develops hydrological and hydraulic models developed as well as the training of SEARPI staff.,Mitigation,0.55,0.25,0.33,P_005
action::143::integration of all the models,Action,"Integration of all the models (real- time control, 1D and 2D) in an ad-hoc graphical platform will be included in the consultancy; (e) A drought control and prevention system will be put in place in t",Mitigation,0.55,0.25,0.33,P_005
action::144::this system will establish dif,Action,"This system will establish different levels of warning based on a combination of meteorological, hydrological and groundwater table sensors located in strategic locations in the catchment.",Mitigation,0.55,0.25,0.33,P_005
action::145::this system will be available,Action,"This system will be available in SENAMHI and SDC offices, whose staff will be trained in using the system, and will be a helpful tool to decisions makers, who can decide about the best way of managi n",Mitigation,0.55,0.25,0.33,P_005
action::146::this activity will require con,Action,This activity will require consulting services and training Component C.,Mitigation,0.55,0.25,0.33,P_005
action::147::this component will support th,Action,This component will support the implementation of subprojects to enhance socioeconomic and natural systems’ resilience to climate change in the pilot sub-basins.,Mitigation,0.55,0.25,0.33,P_005
action::148::two types of subprojects : the,Action,"Two types of subprojects : The Project will s upport the implementation of two types of subprojects: (a) Infrastructure subprojects under sub-component C.1; (b) Watershed Management subprojects, under",Mitigation,0.55,0.25,0.33,P_005
action::149::eligibility criteria: to be el,Action,"Eligibility Criteria: To be eligible for financing, the subproject will have to comply with the following criteria: (a) Infrastructure subprojects will be limited to the improvement and modernization ",Mitigation,0.55,0.25,0.33,P_005
action::14::the capacity of the ministry o,Action,"The capacity of the Ministry of Environment and W ater (MMAyA), the Water Channeling and Regularization Service of the Piraí River (SEARPI) of Santa Cruz and the Departmental River Basin Service ( SDC",Mitigation,0.55,0.25,0.33,P_005
action::150::subproject identification: sub,Action,Subproject identification: Subprojects will be selected so that they suppor t the implementation of the river basin plans developed as part of component B.,Mitigation,0.55,0.25,0.33,P_005
"action::151::however, prior to the approval",Action,"However, prior to the approval of the plans, subprojects may also be implemented, but only when it can be demonstrated that they will increase resilience to climate change effects.",Mitigation,0.55,0.45,0.33,P_005
action::152::subproject financing: the proj,Action,"Subproject financing: The Project will finance : (a) Pre-investment studies; including safeguards (b) Works, goods and services for the implementation of the subprojects; and (c) Technical assistance/",Mitigation,0.55,0.25,0.33,P_005
action::153::sub-project financing will be,Action,"Sub-project financing will be according to the following table: Table 1: Subproject Financing Infrastructure subprojects Watershed Management subprojects Feasibility studies, including safeguards; sub",Mitigation,0.55,0.25,0.33,P_005
action::154::the ppcr coordination unit 30,Action,"The PPCR Coordination Unit 30 (UCP-PPCR) of the Ministry of Environment and Water (MMAyA) will be responsible for overall Program and Project coordination, M&E of the overall PPCR program and knowledg",Mitigation,0.55,0.25,0.33,P_005
action::155::the proposed designation of th,Action,The proposed designation of the UCP -PPCR as the Project overall implementing agency is justified by the following factors: (a) It is already implementin,Mitigation,0.55,0.25,0.33,P_005
action::156::the proposed designation of th,Action,The proposed designation of the UCP -PPCR as the Project overall implementing agency is justified by the following factors: (a) It is already implementing Phase 1 of the PPCR which means that the impl,Mitigation,0.55,0.25,0.33,P_005
action::157::(b) a number of activities tha,Action,(b) A number of activities that the Project will carry out are a continuation of PPCR Phase 1 activities.,Mitigation,0.55,0.25,0.33,P_005
action::158::the ucp -ppcr will rely on a n,Action,The UCP -PPCR will rely on a network of four institutions that will have specific responsibilities for Project implementation: SENAMHI and FPS at the national level and SEARPI and SDC in the departmen,Mitigation,0.55,0.25,0.33,P_005
action::159::project implementation functio,Action,Project implementation functions between those four institutions are assigned as follows: (a) SENAMHI will be responsible for the technical implementation (preparation of ToRs and technical supervisio,Mitigation,0.55,0.25,0.33,P_005
action::15::the ministry of planning ( mpd,Action,The Ministry of Planning ( MPD) will receive technical assistance and training to better incorporate climate change adaptation in dev,Mitigation,0.55,0.25,0.33,P_005
action::160::(c) searpi and sdc will be res,Action,"(c) SEARPI and SDC will be responsible for the technical implementation of sub- component B.1, as well as the preparation of feasibility studies under sub-component C.1, and the fiduciary and technica",Mitigation,0.55,0.25,0.33,P_005
"action::161::in addition, searpi will be re",Action,"In addition, SEARPI will be responsible for the technical implementation of activities in the Pirai sub-basin under sub-component B.2.",Mitigation,0.55,0.25,0.33,P_005
action::162::a series of i nter-institution,Action,A series of i nter-institutional Agreements will be signed to specific the implementation responsibilities of the various institutions involved.,Mitigation,0.55,0.25,0.33,P_005
action::163::they include: (a) subsidiary a,Action,They include: (a) Subsidiary Agreements with FPS and MMAyA for the management of the loan funds; (b) Inter-institutional Agreements between: (i) MMAyA and the Departmental Government of Santa Cruz and,Mitigation,0.55,0.25,0.33,P_005
action::164::project’s implementation will,Action,"Project’s implementation will be highly participative, especially with regard to the formulation of the river basin plans a nd the identification, financing and Operation a nd Maintenance (O&M) of the",Mitigation,0.55,0.25,0.33,P_005
"action::165::more generally, the ucp -ppcr",Action,"More generally, the UCP -PPCR will consistently seek synergies with related projects supported by Development Partners in o",Mitigation,0.55,0.25,0.33,P_005
"action::166::more generally, the ucp -ppcr",Action,"More generally, the UCP -PPCR will consistently seek synergies with related projects supported by Development Partners in order to leverage existing tools and processes and in order to ensure that its",Mitigation,0.55,0.25,0.33,P_005
action::167::this implies that having in pl,Action,"This implies that having in place within the UCP -PPCR, acceptable arrangements to manage the activities env isaged under Components A and B (near U$10 million), and more important ly to undertake its",Mitigation,0.65,0.25,1.0,P_005
action::168::implementation and later valid,Action,Implementation and later validati on of said system will require close follow up from the Bank.,Mitigation,0.55,0.25,0.33,P_005
action::169::project implementation at cent,Action,Project implementation at central level – FPS and UCP-PPCR - will benefit from the use of Government’s integrated financial management system SIGMA and Treasury Single Account (CUT) for disbursement p,Mitigation,0.55,0.25,0.33,P_005
action::16::the ministry of planning ( mpd,Action,The Ministry of Planning ( MPD) will receive technical assistance and training to better incorporate climate change adaptation in development planning and investment.,Mitigation,0.55,0.25,0.33,P_005
action::170::similar to other projects in t,Action,"Similar to other projects in the Bolivia portfolio, budget of PPCR will be fully integrated and executed through the National Budget, in compliance with local regulations established by the Ministry o",Mitigation,0.55,0.25,0.33,P_005
action::171::54 project transactions will b,Action,"54 Project transactions will be accounted for in accordance with Governmental Accounting Standards, and would use the Chart of Accounts established by the Accountant General’s Office (Direccion Genera",Mitigation,0.55,0.25,0.33,P_005
action::172::project execution under the re,Action,Project execution under the responsibility of thje UCP-PPCR and FPS will benefit from the use of those well-functioning PFM elements including SIGMA and the Treasury Single Ac count (CUT); at departme,Mitigation,0.55,0.25,0.33,P_005
action::173::these basic arrangements will,Action,"These basic arrangements will be supplemented where needed to make sur e Project needs and risks are adequately addressed, mainly as it relates to internal controls, financial reporting and auditing.",Mitigation,0.55,0.25,0.33,P_005
"action::174::project budget, for categories",Action,"Project budget, for categories under the responsibility of UCP -PPCR, will be incorporated as part of the MMAyA budget under a specific “ Dirección Administrativa ” and therefore, its approval and any",Mitigation,0.55,0.25,0.33,P_005
action::175::ucp-ppcr will be responsible f,Action,"UCP-PPCR will be responsible for the recording of budget allocated to activities under Component s A and B, which execution is under its direct responsibility; and budget required for Sub- component C",Mitigation,0.55,0.25,0.33,P_005
action::176::specific guidelines will be in,Action,"Specific guidelines will be included in the operational manual, for the preparation of an annual operating plan by P roject component/subcomponent, and its respective local budget classification.",Mitigation,0.55,0.25,0.33,P_005
action::177::project execution for categori,Action,Project execution for categories under the responsibility of UCP -PPCR will benefit from the use of SIGMA and the CUT (in US dollars and local currency) to process payments.,Mitigation,0.55,0.25,0.33,P_005
"action::178::from thereon, project executio",Action,"From thereon, Project execution will be fully integrated in the central government accounting.",Mitigation,0.55,0.25,0.33,P_005
action::179::the proposed tool would also b,Action,The proposed tool would also be used by SEARPI and SDC for the recording of P roject transactio ns under their responsibility.,Mitigation,0.55,0.25,0.33,P_005
action::17::the national service of meteor,Action,The National Service of Meteorology and Hydrology ( SENAMHI) and SEARPI hydro-meteorological information system will be strengthened too.,Mitigation,0.55,0.25,0.33,P_005
action::180::as the proposed system is inst,Action,"As the proposed system is installed, there will be need to review the system dynamics for the preparation of consolidated financial statements for the activities executed by UCP -PPCR and those execut",Mitigation,0.55,0.25,0.33,P_005
action::181::those revised procedures will,Action,"Those revised procedures will be reflected in the Operational Manual; however their efficiency will have to be carefully reviewed and followed, mainly as it relates to the transfer of fu nds to Santa ",Mitigation,0.55,0.25,0.33,P_005
"action::182::within fps, the finance manage",Action,"Within FPS, the Finance Management Unit will undertake responsibility for financial management tasks through its existing units, Budget and Accounting, Treasury ( Gestión de Cobranzas) and “ Gestión d",Mitigation,0.55,0.25,0.33,P_005
action::183::taking into account that pre -,Action,"Taking into account that pre -feasibility studies for the so called “ infrastructure subprojects” are under SEARPI’s and SDC’s responsibility, FPS operating plan will be based and highly depend on sub",Mitigation,0.55,0.25,0.33,P_005
action::184::annual operating pla n prepare,Action,"Annual operating pla n prepared by FPS, based on the pre -feasibility studies submitted by Santa Cruz and Cochabamba to FPS, will be finally approved by MMAyA.",Mitigation,0.55,0.25,0.33,P_005
action::185::those reports will be also use,Action,Those reports will be also used for this Project.,Mitigation,0.55,0.25,0.33,P_005
action::186::as such process is completed;,Action,As such process is completed; the Bank will follow up with FPS to make sure reports issued from the system fully comply with agreed content and formats.,Mitigation,0.55,0.25,0.33,P_005
action::187::as specified in section iv of,Action,"As specified in section IV of the PAD, implementation of Component C2 will be under the responsibility of the Departmental Government of Santa Cruz through SEARPI.",Mitigation,0.55,0.25,0.33,P_005
action::188::searpi will be responsible for,Action,"SEARPI will be responsible for P roject programming and budgeting, procurement processes, contract management up to the approval of payments, preparation for Project financial reports and preparation ",Mitigation,0.55,0.25,0.33,P_005
"action::189::following local requirements,",Action,"Following local requirements, funds transferred by the UCP-PPCR will be programmed and budgeted as part of the Department al Government’s investment plan and budget and, as such, will be subject to pu",Mitigation,0.55,0.25,0.33,P_005
action::18::they will benefit from improve,Action,They will benefit from improved access to more timely and accurate hydro -meteorological information.,Mitigation,0.55,0.25,0.33,P_005
action::190::budget execution will be recor,Action,Budget execution will be recorded and processed through SIGEP (integrated information system develops for subnational governments) which was recently integrated into the National Budget System.,Mitigation,0.55,0.25,0.33,P_005
"action::191::based on those arrangements, s",Action,"Based on those arrangements, SEARPI will be responsible for preparing the annual program, procurement plan and budget for the activities under its responsibility .",Mitigation,0.55,0.25,0.33,P_005
action::192::such planning documents will t,Action,"Such planning documents will then be submitted to the UCP-PPCR for further review and approval, and later submitted to the Department al Government’s Planning Directorate and Secretaria de Economia y ",Mitigation,0.55,0.25,0.33,P_005
action::193::approved budget will then be r,Action,Approved budget will then be recorded in SIGEP for budget execution and monitoring.,Mitigation,0.55,0.25,0.33,P_005
action::194::the operational manual will in,Action,"The Operational Manual will include specific arrangements for the preparation of an annual operating plan by P roject component/subcomponent, and by object of expenditure, including municipal and Depa",Mitigation,0.55,0.25,0.33,P_005
action::195::such annual budget will be con,Action,Such annual budget will be consistently used for monitoring purposes.,Mitigation,0.55,0.25,0.33,P_005
action::196::following the existing arrange,Action,"Following the existing arrangements under the Department al Government of Santa Cruz, Project transactions will be processed and accounted for in SIGEP; and payments made through electronic checks iss",Mitigation,0.55,0.25,0.33,P_005
action::197::the use of sigep will be compl,Action,"The use of SIGEP will be complemented with the use of the management information system that will be implemented by UCP -PPCR, and which will allow con tract monitoring, recording of P roject transact",Mitigation,0.55,0.25,0.33,P_005
action::198::considering th,Action,Considering th,Mitigation,0.55,0.25,0.33,P_005
action::199::considering the nature of acti,Action,"Considering the nature of activities to be managed by SEARPI (subprojects with communities); it is expected that the proposed information system, will also allow the proper recording, control and moni",Mitigation,0.55,0.75,0.33,P_005
"action::19::in the medium and long terms,",Action,"In the medium and long terms, the methodology and guidelines developed by the Project for climate resilient investment planning and subproject design, and piloted in the sub- basins, will be replicate",Mitigation,0.55,0.25,0.33,P_005
action::1::document of the world bank for,Action,Document of The World Bank FOR OFFICIAL USE ONLY Report No: 69803-BO INTERNATIONAL DEVELOPMENT ASSOCIATION PROJECT APPRAISAL DOCUMENT ON A PROPOSED STRATEGIC CLIMATE FUND LOAN IN THE AMOUNT OF US$ 36.,Mitigation,0.55,0.45,0.33,P_005
action::200::project budget will be incorpo,Action,Project budget will be incorporated as part of the Department al Government of Cochabamba budget under a specific “Direcció n Administrativa” .,Mitigation,0.55,0.25,0.33,P_005
"action::201::as per existing arrangements,",Action,"As per existing arrangements, budget execution will be processed through SIGEP.",Mitigation,0.55,0.25,0.33,P_005
action::202::sdc will be responsible for th,Action,"SDC will be responsible for the preparation of the annual operating plan, procurement plan and budget proposal for the activities under its responsibility.",Mitigation,0.55,0.25,0.33,P_005
action::203::said documents will then be su,Action,"Said documents will then be submitted to the UCP-PPCR for further review and approval, and then submitted to the Departmental Government’s Planning and Finance Units in order to be included as part of",Mitigation,0.55,0.25,0.33,P_005
action::204::since budget execution will be,Action,Since budget execution will be processed and recorded in SIGEP; P roject transactions will be fully integrated and accounted for in the Department al Government’s accounting.,Mitigation,0.55,0.25,0.33,P_005
"action::205::however, for project purposes,",Action,"However, for Project purposes, the use of SIGEP will be complemented with an information tool that allows con tract monitoring, recording of P roject transactions by P roject component/subcomponent, f",Mitigation,0.55,0.25,0.33,P_005
action::206::those procedure s will be comp,Action,Those procedure s will be complemented with the functionalities of the proposed information system to allow for the proper recording and control of Project transactions.,Mitigation,0.55,0.25,0.33,P_005
action::207::based on the defined implement,Action,"Based on the defined implementation arrangements, and associated responsibilities over funds flow arrangements, UCP -PPCR and FPS, will provide the Bank with annual audit reports on P roject financial",Mitigation,0.55,0.25,0.33,P_005
"action::208::er funds flow arrangements, uc",Action,"er funds flow arrangements, UCP -PPCR and FPS, will provide the Bank with annual audit reports on P roject financial statements, and management letters as follows: i) UCP -PPCR for Components A and B,",Mitigation,0.55,0.25,0.33,P_005
action::209::in accordance with wbg’access,Action,"In accordance with WBG’Access to Information Policy, the audited annual financial statements will be made publicly available through MMAyA’s and FPS’ web-sites for its respective parts of the project.",Mitigation,0.55,0.25,0.33,P_005
action::20::the achievement of the pdo wil,Action,The achievement of the PDO will be measured through the following indicators:,Mitigation,0.55,0.25,0.33,P_005
action::210::following the existing treasur,Action,"Following the existing treasury arrangeme nts, funds from CUT -ME are periodically transferred to CUT in Bolivianos into a separate Libreta under the P roject name, from which all payments will be pro",Mitigation,0.55,0.25,0.33,P_005
action::211::the ceiling for advances to be,Action,The ceiling for advances to be made into the DA will be defined in the disbursement letter.,Mitigation,0.55,0.25,0.33,P_005
action::212::being consistent with other pr,Action,"Being consistent with other projects, FPS will use a customized SOE for subprojects, which are automatically issued from its information system SAP.",Mitigation,0.55,0.25,0.33,P_005
action::213::grant funds required for the i,Action,"Grant funds required for the implementation of watershed subprojects will be transferred by UCP -PPCR to the Departmental Governments of Santa Cruz and Cochabamba, on the basis of quarterly forecast p",Mitigation,0.55,0.25,0.33,P_005
action::214::funds transferred will be depo,Action,"Funds transferred will be deposited in a specific Libreta opened by each Department al Government in its respective CUG, from which payments will be made through SIGEP.",Mitigation,0.55,0.25,0.33,P_005
action::215::expenditures made out of the l,Action,"Expenditures made out of the Libreta CUG will be reported to UCP -PPCR on a monthly basis using Statement of Expenditure report issued from the proposed information syste m, accompanied by a ban k rec",Mitigation,0.55,0.25,0.33,P_005
action::216::funds flow mechanis ms for par,Action,Funds flow mechanis ms for participating municipalities to provide their contributions under infrastructure subprojects under the responsibility of FPS will follow standard policies and mechanisms est,Mitigation,0.55,0.25,0.33,P_005
action::217::infrastructure subprojects und,Action,infrastructure subprojects under the responsibility of FPS will follow standard policies and mechanisms established in the FPS institutional Manual.,Mitigation,0.55,0.25,0.33,P_005
action::218::municipal contributions requir,Action,"Municipal contributions required under watershed subprojects, as applicable, will be required to be paid before contracts under each subproject is signed, and will be deposited in a specific Libreta C",Mitigation,0.55,0.25,0.33,P_005
action::219::fps’s operating costs will be,Action,FPS’s operating costs will be accounted for at the entity level but apportioned by subproject under the methodology that 7 percent of the cost of each subproject will be used as the indicator of opera,Mitigation,0.55,0.25,0.33,P_005
action::21::the achievement of the pdo wil,Action,The achievement of the PDO will be measured through the following results/indicators: (a) Adoption21 by the Government 22 of an Integrated River Basin Planning Methodology that considers climate chang,Mitigation,0.55,0.25,0.33,P_005
action::220::disbursements for fps’ operati,Action,Disbursements for FPS’ operating costs will be done as follows: i) 2 percent when the subproject is approved in the CDAP: ii) 2 percent when the subproject contract has been signed; iii) 2.5 percent d,Mitigation,0.55,0.25,0.33,P_005
action::221::fps will prepare customized so,Action,FPS will prepare customized SOE report detailing: i) the list of sub -projects approved; ii) the list of sub -projects with contracts signed; iii ) the amounts disbursed for each subproject under exec,Mitigation,0.55,0.25,0.33,P_005
action::222::loan/grant proceeds will be di,Action,Loan/Grant proceeds will be disbursed against the following expenditure categories: Category Amount of the Loan Allocated (expressed in USD) Percentage of Expenditures to be Financed (inclusive of Tax,Mitigation,0.55,0.25,0.33,P_005
action::223::the procurement activities wil,Action,"The procurement activities will be carried out by four institutions: ( a) FPS, under the Ministry of Planning ; (b) the UCP -PP",Mitigation,0.55,0.25,0.33,P_005
action::224::the procurement activities wil,Action,"The procurement activities will be carried out by four institutions: ( a) FPS, under the Ministry of Planning ; (b) the UCP -PPCR within the MMAyA; ( c) SDC, formerly PROMIC, within the Cochabamba Dep",Mitigation,0.55,0.25,0.33,P_005
action::225::the main findings of the procu,Action,"The main findings of the procurement capacity assessment carried out in May, June, and October 2012, as well as in February 2013 and September 2013 for the above mentioned institutions are summarized ",Mitigation,0.55,0.45,0.33,P_005
action::226::it will be responsible for the,Action,It will be responsible for the procurement processes of components A and B (about 20 per cent of Project total cost) .,Mitigation,0.55,0.25,0.33,P_005
action::227::(c) sdc and searpi will be res,Action,(c) SDC and SEARPI will be responsible for the procurement processes of component C2; which represent about 20 per cent of Project total cost.,Mitigation,0.55,0.25,0.33,P_005
"action::228::accordingly, the procurement a",Action,"Accordingly, the procurement assessmen t report recommended the following mitigation measures: (a) preparation of a Project Operational Manual, describing, inter alia , procurement and contracting pro",Mitigation,0.55,0.25,0.33,P_005
action::229::mitigating measures include: (,Action,"Mitigating measures include: (i) Beside the Quality Assurance standards pro visioned in the P roject, mandatory quality tests are defined in the bid documents as required.",Mitigation,0.55,0.25,0.33,P_005
action::22::this will finance,Action,This will finance,Mitigation,0.55,0.25,0.33,P_005
action::230::(vii) if timely action is not,Action,(vii) If timely action is not taken as specified in two items above the project funding is to be suspended.,Mitigation,0.55,0.25,0.33,P_005
action::231::mitigating measures include: (,Action,Mitigating measures include: (i) Updating material and labor rate based on prevailing market price twice a year of each fiscal year as required the OP.,Mitigation,0.55,0.25,0.33,P_005
action::232::procurement for the proposed p,Action,"Procurement for the proposed P roject will be carried out in accordance with the World Bank’s “Guidelines: Procurement under IBRD Loans , IDA Credit s and Grants by World Bank Borrowers”, and “Guideli",Mitigation,0.55,0.25,0.33,P_005
action::233::the sepa system will be used b,Action,The SEPA system will be used by each implementin g institution and the Procurement Plan will be updated at least annually or as required to reflect the actual project implementation needs and improvem,Mitigation,0.55,0.25,0.33,P_005
action::234::an ad hoc operational manual f,Action,"An Ad hoc Operational Manual for each implementing institution is recomme nded to be prepared, and will include further details on the procurement processes and arrangements.",Mitigation,0.55,0.25,0.33,P_005
action::235::procurement of goods will be d,Action,"Procurement of goods will be done using the Bank’s standard bidding documents (SBD) for all international competitive bidding (ICB), and bidding documents satisfactory to the Bank for national competi",Mitigation,0.55,0.25,0.33,P_005
action::236::the procurement of consulting,Action,The procurement of consulting firms will be carried out using Bank’s standard Request for Proposals (RFP).,Mitigation,0.55,0.25,0.33,P_005
action::237::selection of individual consul,Action,"Selection of Individual Consultant Services : Individual consultant services will be contracted mostly for Project Management and for technical advice, mainly in the substantive matters of the project",Mitigation,0.55,0.25,0.33,P_005
action::238::force account: in subcomponent,Action,"Force Account: in subcomponent C 2, the Project will finance subprojects submitted by beneficiary communities and approved by the SDC or SEARPI.",Mitigation,0.55,0.25,0.33,P_005
