node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::138::they will monitor how the proj,Action,"They will monitor how the project is being carried out, implement work program activities, facilitate corrective measures and regularly report back to the PCU.",Mitigation,0.55,0.25,0.33,P_026
action::139::the teams will be made up of v,Action,The teams will be ma de up of various experts directly in charge of the implementation of activities supported by the Project.,Mitigation,0.55,0.25,0.33,P_026
action::13::the new education sector plan,Action,"The new Education Sector Plan (Programme Sectoriel de l’Education et de la Formation 2014 – 2024 - PSEF) will support access, quality and efficiency improvements.",Mitigation,0.55,0.25,0.33,P_026
action::140::monitoring and evaluation of o,Action,Monitoring and evaluation of outcomes / results will be undertaken by PS/PDES.,Mitigation,0.55,0.25,0.33,P_026
action::141::the project will not use a ded,Action,The project will not use a dedicated/stand-alone M&E system sin ce it is closely aligned with the government’s program.,Mitigation,0.55,0.25,0.33,P_026
"action::142::thus, the project will harness",Action,"Thus, the project will harness an existing government-wide M&E system that integrates data across government ministries and focuses on key overarching government development goals rather than discrete",Mitigation,0.55,0.25,0.33,P_026
action::143::the project will further stren,Action,The project will further strengthen the M&E capacity of the PS/PDES and will support a shift in focus to enable the PS/ PDES to move towards a results-oriented M&E system.,Mitigation,0.55,0.25,0.33,P_026
"action::144::in particular, the project wil",Action,"In particular, the project will support (under Component 2.4) the consolidation of reliable databases and reporting in terface systems between the implementing agency, the Ministry of Planning and oth",Mitigation,0.55,0.25,0.33,P_026
action::145::independent verification and v,Action,Independent verification and validation will also be undertak en through an independent firm.,Mitigation,0.55,0.25,0.33,P_026
action::146::results will be validated by t,Action,Results will be validated by the Steering Committee.,Mitigation,0.55,0.25,0.33,P_026
action::147::a third party verifier will be,Action,A third party verifier will be recruited to veri fy achievement of the targets outlined in the verification protocol.,Mitigation,0.55,0.25,0.33,P_026
action::148::the verification team will ann,Action,The verification team will annually assess the performance of the ministries vis a 21 vis the relevant DLIs through extensive interviews and review of available data in accordance with the relevant DL,Mitigation,0.55,0.25,0.33,P_026
action::149::the feedback and assessment of,Action,"The feedback and assessment of the verification team will be integrated through the E-ISR process, and fed into r ecalibrating further implementation efforts, including necessary mid-course correction",Mitigation,0.55,0.25,0.33,P_026
action::14::th e government’s plan is supp,Action,Th e government’s plan is supported by the World Bank and other donors through the Global Partnershi p for Education (GPE)/pooled fund project which will help develop many of the key strategies.,Mitigation,0.55,0.25,0.33,P_026
action::150::the project’s focus on buildin,Action,The project’s focus on building the necessary operational systems for public investment management and strengthening the core cap acities of civil servants within the administration will create the ne,Mitigation,0.55,0.25,0.33,P_026
action::151::key risks and mitigation measu,Action,KEY RISKS AND MITIGATION MEASURES A.,Mitigation,0.55,0.25,0.33,P_026
action::152::the core cap acities of civil,Action,the core cap acities of civil servants within the administration will create the necessary foundation for sustained reform implementation.,Mitigation,0.55,0.25,0.33,P_026
action::153::sustained capacity building ef,Action,Sustained capacity building efforts suppor ted by the program will address the risks of overstretched capacities due to external shocks in the medium to long term.,Mitigation,0.55,0.25,0.33,P_026
"action::154::second, the close engagement o",Action,"Second, the close engagement of World Bank sector specialists during design and implementation will ensure well-targeted support and sectoral follow-up.",Mitigation,0.55,0.25,0.33,P_026
"action::155::finally, the combination of te",Action,"Finally, the combination of technical assistance and results-based disbursements will ensure that the various ministries are appropriately accompanied in undertaking reform efforts.",Mitigation,0.55,0.25,0.33,P_026
action::156::-based disbursements will ensu,Action,-based disbursements will ensure that the various ministries are appropriately accompanied in undertaking reform efforts.,Mitigation,0.55,0.25,0.33,P_026
action::157::the bank’s close high level en,Action,The Bank’s close high level engagement with the government and its collaboration with other development partners in the country will facilitate careful monitoring of the level of government commitment,Mitigation,0.55,0.25,0.33,P_026
action::158::the proposed project will have,Action,The proposed project will have a significant impact on the economic growth and social welfare of the country.,Mitigation,0.65,0.25,1.0,P_026
"action::159::accordingly, the project will",Action,"Accordingly, the project will support the cornerstone of Niger’s development program – the 3-N agricultu re program – as well as the health and education sectors.",Mitigation,0.55,0.25,0.33,P_026
action::15::the implementation of these st,Action,"The implementation of these strategies, particularly the strategy related to human resource management, will require additional support.",Mitigation,0.55,0.25,0.33,P_026
"action::160::other critical sectors, includ",Action,"Other critical sectors, including justice, soci al protection, mining, and energy, will be supported by other donors.",Mitigation,0.65,0.25,1.0,P_026
action::161::priority will then be given to,Action,Priority will then be given to improving th e government’s central planning functions.,Mitigation,0.55,0.25,0.33,P_026
"action::162::to this end, the ministry of p",Action,"To this end, the Ministry of Planning will work with DEP (Planning and Studies Department) units in line 23 ministries to develop and monitor realistic and adapted investment plans.",Mitigation,0.55,0.25,0.33,P_026
action::163::the ministry of finance will w,Action,"The Ministry of Finance will work with other ministries to ensure credible budget allocation, procurement plans, and accounting.",Mitigation,0.55,0.25,0.33,P_026
action::164::the size and quality of the ci,Action,"ality of the civil service will substantively improve as a result of the training and institution building envisaged by the project, and this will concomitantly foster the endurance of a positive auth",Mitigation,0.55,0.25,0.33,P_026
action::165:: as public sector management,Action," As public sector management improves a nd becomes more accountable, trust in the government and good governance will likely increase.",Mitigation,0.55,0.75,0.33,P_026
action::166::this will in turn create an at,Action,"This will in turn create an attractive investment environment for private investors, whose investments will ultimately support job creation and economic growth.",Mitigation,0.55,0.25,0.33,P_026
action::167::on the basis of the assessment,Action,"On the basis of the assessment , the PS/PDES will undertake the financial management functions of the project including budgeting, accounting, financia l reporting, internal control, disbursements ad ",Mitigation,0.55,0.25,0.33,P_026
action::168::mitigation measures and techni,Action,Mitigation measures and technical assistance in the PFM area will mitigate th is risk.,Mitigation,0.55,0.25,0.33,P_026
action::169::a financial management special,Action,"A Financial Management Specialist will be appointed to coordinate all FM aspects of the project , including the relationship with all of the executing agents and the production and monitoring of FM re",Mitigation,0.55,0.25,0.33,P_026
action::16::the global capacity building p,Action,The Global Capacity Building Program will galvanize donors’ efforts to enhance inter- institutional coordination and promote a result s-based approach to capacity building support .,Mitigation,0.55,0.25,0.33,P_026
action::170::the ps/pdes will prepare fm re,Action,ES will prepare FM reports reflecting EEP and TA expenditures.,Mitigation,0.55,0.25,0.33,P_026
action::171::fm related covenants include:,Action,"FM related covenants include: (i) no later than six months after the end of each fiscal year of the Recipient, the Recipient shall furnish to the Bank the annual audited financia l statements, audited",Mitigation,0.55,0.25,0.33,P_026
action::172::each participant ministry and,Action,Each participant Ministry and Agency will be responsible for the procurement aspects of their respective EEPs and the managing of contracts under Component 1.,Mitigation,0.55,0.25,0.33,P_026
action::173::procurement for the proposed p,Action,Procurement for the proposed project would be carried out in accordan ce with the World Bank’s “Guidelines: Procurement under IBRD Loans and IDA Credits” dated January 2 011 and “Guidelines: Selection,Mitigation,0.55,0.25,0.33,P_026
action::174::the ps/pdes will be responsibl,Action,The PS/PDES will be responsible for the procurement of goods and the selection of the c onsulting and non-consulting services of the TA component.,Mitigation,0.55,0.25,0.33,P_026
action::175::the ministries will provide th,Action,"The Ministries will provide the necessary technical inputs (Terms of Reference – TORs, technical specifications, etc.) to allow the PS/PD ES to carry out the procurement process with due diligence.",Mitigation,0.55,0.25,0.33,P_026
action::176::procurement of bank funded ta,Action,"Procurement of Bank funded TA activities will be grouped into a pproximately five main contracts to ensure a 100 percent prior review by the Bank, as per the procurement plan.",Mitigation,0.55,0.25,0.33,P_026
action::177::the project includes several m,Action,The project includes several measures to miti gate the risk associated with the low procurement capacity .,Mitigation,0.55,0.25,0.33,P_026
action::178::the proposed mitigation measur,Action,The proposed mitigation measures include the hiring and training of procurement specialists to strengthen the capacity of the PS/PDES and the line ministries to implement the project.,Mitigation,0.55,0.25,0.33,P_026
action::179::the assignment of procurement,Action,The assignment of procurement specialists will be primarily in the PCU given that procurement activities will be limited to just the technical assistance component which will be managed for the most p,Mitigation,0.55,0.25,0.33,P_026
action::17::the joint matrix will bring to,Action,The joint matrix will bring together all of the results and performance indicators targeted by existing and planned donor support for capacity building.,Mitigation,0.55,0.25,0.33,P_026
"action::180::in the line ministries, procur",Action,"In the line ministries, procurement specialists will still be involved, among ot her things, with the preparation of procurement plans, preparation of ToRs and requests for proposal , participation in",Mitigation,0.55,0.25,0.33,P_026
action::181::a workshop will be organized a,Action,A workshop will be organized at the beginning of the pro,Mitigation,0.55,0.25,0.33,P_026
action::182::a workshop will be organized a,Action,A workshop will be organized at the beginning of the project to train all key stakeholders involved in procurement on World Bank procurement procedures and policies and on drafting adequate terms of r,Mitigation,0.55,0.25,0.33,P_026
action::183::(b) each eep spending and asse,Action,(b) Each EEP Spending and Assessment Report will contain the following information: (i) Calculation and demonstration of expenditures eligible for Association financing under the aggregate EEPs.,Mitigation,0.55,0.25,0.33,P_026
action::184::the project category is c and,Action,The project category is C and warrants no particul ar environmental safeguard measure.,Mitigation,0.55,0.25,0.33,P_026
action::185::the project activities will no,Action,The project activities will not include construction or utilization of materials that present any environmental risk.,Mitigation,0.55,0.25,0.33,P_026
action::186::the project will focus on the,Action,The project will focus on the soft activities of capacity building and advisory services to the sectors.,Mitigation,0.55,0.25,0.33,P_026
"action::187::for this reason, the project e",Action,"For this reason, the project environmental category will likely be classified as C.",Mitigation,0.55,0.75,0.33,P_026
action::188::negative social impacts of the,Action,Negative social impacts of the proposed project are not expected since project funds (both through EEPs and TA) will not be used to finance land acquisition or resettlement.,Mitigation,0.55,0.75,0.33,P_026
action::189::intermediate results indicator,Action,Intermediate Results Indicators Cumulative Target Values Data Source/ Responsibility for Indicator Name Core Unit of Measure Baseline YR1 YR2 YR3 YR4 End Target Frequency Methodology Data Collection P,Mitigation,0.55,0.25,0.33,P_026
action::18::designed in tandem with the el,Action,"Designed in tandem with the elaboration of the Global Capacity Building Program, this Project will feature as a foundational element of the program and it will help to lead the transition towards resu",Mitigation,0.55,0.25,0.33,P_026
"action::190::mcsar, pcu m&e unit number of",Action,"MCSAR, PCU M&E unit Number of ministries in which results- based action plans (performance contracts) linked to the PDES have been developed.",Mitigation,0.55,0.25,0.33,P_026
action::191::number 0.00 3.00 6.00 9.00 12.,Action,Number 0.00 3.00 6.00 9.00 12.00 30.00 Annual PCU M&E unit to review the ministerial action plans.,Mitigation,0.55,0.25,0.33,P_026
action::192::third party monitor to verify,Action,"Third party monitor to verify the quality of a sample of action plans by reference to results focus and MCSAR, PCU M&E unit, Ministries",Mitigation,0.55,0.25,0.33,P_026
action::193::sdi data will be available eve,Action,SDI data will be available every second year as alternate source of facility-level verification.,Mitigation,0.55,0.25,0.33,P_026
action::194::3 number of ministries in whic,Action,3 Number of ministries in which results-based action plans (performance contracts) linked to the PDES have been developed (number) 3 6 9 12 PCU M&E unit to review the ministerial action plans outlined,Mitigation,0.55,0.25,0.33,P_026
action::195::third party monitor to verify,Action,Third party monitor to verify the quality of a sample of action plans by reference to results focus and alignment with the PDES.,Mitigation,0.55,0.25,0.33,P_026
action::196::the project will consist of tw,Action,The project will consist of two components.,Mitigation,0.55,0.25,0.33,P_026
action::197::component one will support the,Action,"Component One will support the achievement of results in twelve sub-programs (EEPs) within five selected sectors: civil service, public financial management, agriculture, health and education.",Mitigation,0.55,0.25,0.33,P_026
action::198::specific budget lines will be,Action,"Specific budget lines will be monitored to keep track of the level of execution of expected eligible expenditures and thus ensure ac hievement of results, including DLIs.",Mitigation,0.55,0.75,0.33,P_026
action::199::disbursement of a large part o,Action,Disbursement of a large part of the funding allocated to the EEPs under Component One will be dependent on the achievement of 13 DLIs.,Mitigation,0.55,0.25,0.33,P_026
action::19::the project will leverage the,Action,The project will leverage the Bank’s existing engagement and expertise in Niger and facilitate a transformative forg ing of synergies between sectors in which the Bank is engaged in order to support t,Mitigation,0.55,0.25,0.33,P_026
action::1::document of the world bank for,Action,Document of The World Bank FOR OFFICIAL USE ONLY Report No: PAD804 INTERNATIONAL DEVELOPMENT ASSOCIATION PROJECT APPRAISAL DOCUMENT ON A PROPOSED GRANT IN THE AMOUNT OF SDR 26.1 MILLION (US$40 MILLION,Mitigation,0.55,0.25,0.33,P_026
action::200::dlis will be monitored over th,Action,"DLIs will be monitored over the course of the four year implementation period to ensure achievement of the set targets, as shown in Table A.2.1 below: Sub-component 1.1: Core Public Sector Reforms 5.",Mitigation,0.55,0.25,0.33,P_026
action::201::given the limited progress mad,Action,"Given the limited progress made to date in developing and applying a robust HR performance system (see Box A.2.2 below), the Ministry will first focus on laying th e regulatory and organizational fram",Mitigation,0.55,0.25,0.33,P_026
action::202::eveloping and applying a robus,Action,"eveloping and applying a robust HR performance system (see Box A.2.2 below), the Ministry will first focus on laying th e regulatory and organizational framework needed to apply the Civil Service Orga",Mitigation,0.55,0.25,0.33,P_026
action::203::the ministry will then focus o,Action,The Ministry will then focus on supporting the development and adoption of resu lts-based performance contracts for ministries (plans d’actions) and civil servant managers (lettres de mission) in sele,Mitigation,0.55,0.25,0.33,P_026
action::204::this will include the developm,Action,This will include the development of comprehensive guidelines for performance contract ma nagement.,Mitigation,0.55,0.25,0.33,P_026
action::205::the guidelines will assist min,Action,The guidelines will assist ministries in formulating and monitoring annual output-based perform ance targets and work plans for each department and will help the ministries to translate these into ind,Mitigation,0.55,0.25,0.33,P_026
action::206::external assessments of the pe,Action,External assessments of the performance of civil service mana gers will be carried out by an appropriately staffed and trained unit within the Mi nistry of Civil Service in collaboration with the rele,Mitigation,0.55,0.25,0.33,P_026
action::207::40 box a.2.2: progress towards,Action,"40 Box A.2.2: Progress towards performance-based management in the civil service Annual performance appraisals of all civil servants are in place in Niger, yet these tend to be highly subjective, with",Mitigation,0.55,0.25,0.33,P_026
action::208::although the civil service min,Action,"Although the Civil Service Ministry produced a draft set of performance indicators and proposed a format for the evaluation form and evaluation meeting minutes in 2011, following consultation with oth",Mitigation,0.55,0.25,0.33,P_026
action::209::during the preparation of the,Action,"During the preparation of the project, the design of the performance assessment tools will be finalized and validated.",Mitigation,0.55,0.25,0.33,P_026
action::20::the operation’s focus on capac,Action,"The operation’s focus on capac ity development and discrete results in the key sectors of agriculture, health and education will also complement existing World Bank support in these sectors and contri",Mitigation,0.55,0.25,0.33,P_026
action::210::training will then be provided,Action,Training will then be provided to seven ministries to enable the pilot application of the tools during project implementation.,Mitigation,0.55,0.25,0.33,P_026
action::211::the project will assist the mi,Action,"The project will assist the Ministries of Finance and Planning and will target multiple sub-programs of the PRGFP3: (i) sub-program 5, strengthen public polic y budgeting at the center and sector leve",Mitigation,0.55,0.25,0.33,P_026
action::212::this sub-component will suppor,Action,This sub-component will support the effective application of program budgeti ng through (i) the creation of a program budgeting road -map in line with the DGB’s strategic plan; ( ii) the elaboration o,Mitigation,0.55,0.25,0.33,P_026
action::213::the project will focus on stre,Action,"The project will focus on strengthening of the capacity of the Direct orate of Budget and the Directorate of Financial Reforms of the Ministry of Finance, as well as the Directorates in charge of fina",Mitigation,0.55,0.25,0.33,P_026
action::214::it will focus in particular on,Action,"It will focus in particular on: (i) mainstreaming the use of procurement plans in line ministries, and (ii) strengthening the capacity of the General Directorate of Procurement (DGCMP).",Mitigation,0.55,0.25,0.33,P_026
action::215::this sub-program will help to,Action,This sub-program will help to ensure that treasury,Mitigation,0.55,0.25,0.33,P_026
action::216::the project will target improv,Action,The project will target improved agricultural production by supporting rapid results-driven proces,Mitigation,0.55,0.25,0.33,P_026
action::217::activities under both eeps wil,Action,Activities under both EEPs will include : (i) increased staffing and redeployment of staff in the field (at the level of departments and municipalities); (ii) training of agents and producers (Farmer ,Mitigation,0.55,0.25,0.33,P_026
"action::218::in particular, it will enhance",Action,"In particular, it will enhance sectoral capacity to execute public investments in irrigation in complementarity to the support for irrigation provid ed by the Niger Basin Water Resources Development p",Mitigation,0.55,0.25,0.33,P_026
action::219::sufficient provision of compet,Action,Sufficient provision of competent and motivated human resources across health facilities: involves the implementation of a National Human Resources Policy and Plan to improve human resource management,Mitigation,0.55,0.25,0.33,P_026
action::21::ity development and discrete r,Action,"ity development and discrete results in the key sectors of agriculture, health and education will also complement existing World Bank support in these sectors and contribute to the first and second st",Mitigation,0.55,0.25,0.33,P_026
action::220::resources policy and plan to i,Action,"Resources Policy and Plan to improve human resource management, strategic planning, training and skills development, career management and performance evaluation.",Mitigation,0.55,0.25,0.33,P_026
action::221::the reform of the pharmaceutic,Action,"The reform of the pharmaceutical agency, the Nigerien Society of Pharmaceutical Industries ( Société Nigérienne des Industries Pharmaceutiques – SONIPHAR), the streamlining of l ogistics processes and",Mitigation,0.65,0.25,1.0,P_026
action::222::the project will assist: (i ),Action,The project will assist: (i ) improved regulatory arrangements in conformity with the WAEMU directives; (ii) the identification of refo rm options for the privatization/ restructuring of SONIPHAR; (ii,Mitigation,0.55,0.25,0.33,P_026
action::223::data collected will include in,Action,"Data collected will include information on the availability of inputs, the competence of service providers and the actual effort employed by providers in service deliv ery.",Mitigation,0.55,0.25,0.33,P_026
action::224::the triennial publicati on of,Action,The triennial publicati on of SDIs will facilitate informed reflections on the effectiveness of public expenditures in the social sectors.,Mitigation,0.55,0.25,0.33,P_026
action::225::it will assist policy makers i,Action,"It will assist policy makers in orienting, evaluating and adjusting sector policies, whilst also providing civil society and local populations with an informative tool to hold serv ice providers and p",Mitigation,0.55,0.25,0.33,P_026
action::226::the standardization will allow,Action,The standardization will allow for comparisons to be made between countries and over time.,Mitigation,0.55,0.25,0.33,P_026
action::227::to monitor execution of eligib,Action,"To monitor execution of eligible expenditu res, the project will keep track of the budget codes figured in the following table.",Mitigation,0.55,0.25,0.33,P_026
action::228::the project will support infor,Action,The project will support information systems and equipment associated with the one stop shop.,Mitigation,0.55,0.25,0.33,P_026
action::229::the project will provide suppo,Action,The project will provide support to CE NTIF to ensure the roll-out of appropriate information systems for prevention amongst the principal actors in the finance sector.,Mitigation,0.55,0.25,0.33,P_026
action::22::this project will support the,Action,"This project will support the government of Ni ger’s commitment to change the culture and enhance the credibility and efficacy of public inst itutions to improve service delivery, through results-orie",Mitigation,0.55,0.25,0.33,P_026
action::230::these surveys will also be use,Action,These surveys will also be used to monitor the achievement of some of the DLIs in the two sectors.,Mitigation,0.55,0.25,0.33,P_026
action::231::this in-depth analysis will fo,Action,"This in-depth analysis will form the basis of tailored support for the application of change management tools and targeted training in leadership, coaching, results-based management and rapid results ",Mitigation,0.55,0.25,0.33,P_026
action::232::these results will be aligned,Action,"These results will be aligned with high-level leadership priorities, which will be initially defined during the high-level seminars.",Mitigation,0.55,0.25,0.33,P_026
action::233::(c) a network of international,Action,(c) a network of international coaches will support th e progressive de,Mitigation,0.55,0.25,0.33,P_026
action::234::(c) a network of international,Action,(c) a network of international coaches will support th e progressive development of national coaches to support national capacity building and the ins titutionalization of a results-oriented culture.,Mitigation,0.55,0.25,0.33,P_026
action::235::national coaches will be selec,Action,National coaches will be selected on the basis of international standards and will be institutionally anchored in one or more training national in stitution (e.g.,Mitigation,0.55,0.25,0.33,P_026
"action::236::in partic ular, support will b",Action,"In partic ular, support will be given to (a) ensure training on the coordination and implementation of the PDES; (b) im prove upon, and scale up, modular training of civil servants in planning, budget",Mitigation,0.55,0.25,0.33,P_026
action::237::it will provide high level tec,Action,"It will provide high level technical assistance to the MP / AT / DC to improve the quality of the preparation phase (pre- identification, identification and feasibility) of the project cycle.",Mitigation,0.55,0.25,0.33,P_026
action::238::technical assistance will also,Action,"Technical assistance will also be provided to help line ministries in the preparation of investment projects, with a focus",Mitigation,0.55,0.25,0.33,P_026
action::239::given the added responsibiliti,Action,"Given the added responsibilities that the unit will assume with respect to the implementation of the project, extensive support will be required from both the government a nd the donors to strengthen ",Mitigation,0.55,0.25,0.33,P_026
"action::23::in so doing, it will directly",Action,"In so doing, it will directly support the first strategic objective of the PDES.",Mitigation,0.55,0.25,0.33,P_026
action::240::this sub-component will accord,Action,"This sub-component will accordingly suppor t: (i) the recruitment of and payment of qualified staff (not public servants), as well as the provisi on of technical assistance and other capacity building",Mitigation,0.55,0.25,0.33,P_026
action::241::given its multi-sector nature,Action,"Given its multi-sector nature and its focus on PDES -related results, the project will be placed under the direction of the Ministry of Planning.",Mitigation,0.55,0.25,0.33,P_026
action::242::it will be jointly implemented,Action,It will be jointly implemented by seven ministries with the support of associated agencies.,Mitigation,0.55,0.25,0.33,P_026
action::243::the project will cover activit,Action,"The project will cover activities across five sectors: agriculture, health, education, civil service, and public fi nancial management.",Mitigation,0.55,0.25,0.33,P_026
action::244::the project implementation arr,Action,"The project implementation arrangements will involve the existing government in stitutional framework in place for coordinating, implementing and monitoring the national development programs associate",Mitigation,0.55,0.25,0.33,P_026
