node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::115::training will include customiz,Action,"Training will include customized technical assistance to specific EMCs, in addition to training c",Mitigation,0.55,0.25,0.33,P_012
action::116::training will include customiz,Action,"Training will include customized technical assistance to specific EMCs, in addition to training courses, workshops and seminars; * Acting as an advocate of the EMC industry in China, and recommending ",Mitigation,0.55,0.45,0.33,P_012
action::117::measures of the emc associatio,Action,"Measures of the EMC Association's effectiveness will include the number of commercial EMCs operating successfully, volume of energy efficiency investments implemented through EMC activities, number of",Mitigation,0.55,0.25,0.33,P_012
action::118::qualitative performance assess,Action,Qualitative performance assessments of the EMC Association and its products will be conducted through EMC member/participant surveys and interviews.,Mitigation,0.55,0.25,0.33,P_012
action::119::working together with the impl,Action,"Working together with the Implementing Agency for the EMC Loan Guarantee Program, the EMC Service Group also will pursue a series of activities to raise awareness concerning the EMC industry in local ",Mitigation,0.55,0.25,0.33,P_012
action::11::the china energy conservation,Action,"The China Energy Conservation Project, and this proposed follow-on effort, are targeted squarely on the development and implementation of solutions to at least partially overcome these barriers to imp",Mitigation,0.55,0.25,0.33,P_012
"action::120::during 2002 and early 2003, wo",Action,"During 2002 and early 2003, workshops will be held with financial industry representatives to introduce the EMC industry and its business opportunities.",Mitigation,0.55,0.25,0.33,P_012
action::121::customized technical assistanc,Action,"cal assistance and training will also be provided to banking officials concerning how to review EMC business plans, and loan restructuring options.",Mitigation,0.55,0.25,0.33,P_012
"action::122::on the emc side, the emc servi",Action,"On the EMC side, the EMC Service Group will organize",Mitigation,0.55,0.25,0.33,P_012
"action::123::on the emc side, the emc servi",Action,"On the EMC side, the EMC Service Group will organize assistance on the preparation of business plans for specific credit applications, on means to meet bank loan criteria and the criteria of this proj",Mitigation,0.55,0.25,0.33,P_012
action::124::the association's expenditures,Action,"The Association's expenditures will decline, as the upfront capacity-building investments of the ASTAE-DflD projects will have concluded.",Mitigation,0.55,0.25,0.33,P_012
action::125::the primary sources of financi,Action,The primary sources of financial support will be GEF support and the Association's own revenues (see Figure 1).,Mitigation,0.55,0.25,0.33,P_012
action::126::development of emc service ass,Action,"Development of EMC Service Association revenue will take time, and the Association's revenues are expected to grow only gradually.",Mitigation,0.55,0.75,0.33,P_012
action::127::the astae-dfid and gef support,Action,"The ASTAE-DfID and GEF support will allow the Association to gain a jump-start, and provide a mechanism for the delivery of the massive EMC training and technical assistance required for the industry ",Mitigation,0.55,0.25,0.33,P_012
action::128::increasingly over the project,Action,"Increasingly over the project implementation period, the Association will develop revenues, from its membership and other sources, to sustain its costs, including the costs of engaging outside experti",Mitigation,0.55,0.25,0.33,P_012
action::129::the association's advanced tra,Action,"The Association's advanced training courses, for example, must first gain a high reputation before many participants will be willing to pay substantial fees for the privilege of attending.",Mitigation,0.65,0.25,1.0,P_012
action::12::approved by the bank's board i,Action,"Approved by the Bank's Board in March, 1998, the objective of the $151 million China Energy Conservation Project is to achieve large, sustained and growing increases in energy efficiency, and associat",Mitigation,0.55,0.25,0.33,P_012
action::130::t first gain a high reputation,Action,t first gain a high reputation before many participants will be willing to pay substantial fees for the privilege of attending.,Mitigation,0.65,0.25,1.0,P_012
action::131::the share of gef-supported inc,Action,"The share of GEF-supported incremental operating cost financing will decline each year over the five- year project implementation period, in favor of Association revenues, until reaching zero after Ye",Mitigation,0.55,0.25,0.33,P_012
action::132::-2 -1 0 1 2 3 4 5 6 7 project,Action,"-2 -1 0 1 2 3 4 5 6 7 Project Year PROJECT MONITORING, REPORTING AND EVALUATION COMPONENT 36 The SETC's PMO will assume responsibility for coordinating and monitoring the overall Project, including bo",Mitigation,0.55,0.25,0.33,P_012
"action::133::the key functions of the pmo,",Action,"The key functions of the PMO, which will be supported with GEF financing of $600,000 equivalent to engage necessary expert services, include: * Coordinating, compiling and preparing project reports, i",Mitigation,0.55,0.25,0.33,P_012
"action::134::based on, and including detail",Action,"Based on, and including detailed information from the transactions of the Guarantee Program Implementing Agency and from the databases and surveys of the EMC Service Association (based on separate and",Mitigation,0.65,0.25,1.0,P_012
action::135::the pmo also will be responsib,Action,"The PMO also will be responsible for oversight of the procurement of services under all components of the project, and direct liaison with the Bank on these procurement matters.",Mitigation,0.55,0.25,0.33,P_012
action::136::the pmo will operate the bank,Action,"The PMO will operate the bank account for the EMC Guarantee Program Special Fund, for SETC.",Mitigation,0.55,0.25,0.33,P_012
action::137::by engaging suitable expertise,Action,"the PMO will need to assist SETC in most of the detailed supervision responsibilities of the Program and account, including review of annual plans and budgets.",Mitigation,0.55,0.25,0.33,P_012
action::138::this transition will still req,Action,This transition will still require years to complete.,Mitigation,0.55,0.25,0.33,P_012
action::139::with china's entry into the wo,Action,"With China's entry into the World Trade Organization (WTO), and the pressure and momentum of financial sector reform building, substantial progress in reform of the sector is expected during the life ",Mitigation,0.65,0.75,1.0,P_012
action::13::their businesses are growing r,Action,"Their businesses are growing rapidly: in 2002, the three companies plan to enter into 83 new performance contracts, totaling almost $26 million in new investment.",Mitigation,0.55,0.25,0.33,P_012
action::140::wto entry will bring an increa,Action,"WTO entry will bring an increased presence and expanded business scope for foreign banks in China over the next 3-5 years, and associated competitive pressures.",Mitigation,0.55,0.25,0.33,P_012
action::141::chinese banks are becoming kee,Action,Chinese banks are becoming keenly interested in customer relations and other measures to maintain or increase market share among creditworthy customers.,Mitigation,0.55,0.25,0.33,P_012
action::142::developments in these areas wi,Action,Developments in these areas will be important for this project.,Mitigation,0.55,0.25,0.33,P_012
action::143::the proposed loan guarantee pr,Action,The proposed loan guarantee program aims to develop the EMC market while eventually earning a market return (as opposed to making purely development-oriented investments.) Additional requirements incl,Mitigation,0.55,0.25,0.33,P_012
action::144::the guarantee program will sup,Action,"The Guarantee Program will support a wider range of EMC business models than under the first China Energy Conservation Project, supporting loans for a wide variety of energy efficiency projects.",Mitigation,0.55,0.25,0.33,P_012
action::145::the guarantee program will pro,Action,The Guarantee Program will provide partial credit risk guarantees t,Mitigation,0.55,0.25,0.33,P_012
action::146::the guarantee program will pro,Action,"The Guarantee Program will provide partial credit risk guarantees to applying banks and EMCs for up to 80-90% of the loan principal amount initially, and declining amounts over time.",Mitigation,0.55,0.25,0.33,P_012
action::147::the program will be open to an,Action,The Program will be open to any potential applicants operating EMCs in China.,Mitigation,0.55,0.45,0.33,P_012
action::148::39 the guarantee program will,Action,"39 The Guarantee Program will be operated by a Guarantee Program Implementing Agency (IA), according to a Guarantee Program Implementation Agreement between the IA and the Government, which must be ap",Mitigation,0.55,0.25,0.33,P_012
action::149::it is expected that one ia wil,Action,"It is expected that one IA will be appointed at the outset of the project, and, if operations proceed satisfactorily, this IA would be expected to continue operations throughout the project.",Mitigation,0.55,0.75,0.33,P_012
action::14::the proposed second energy con,Action,The proposed Second Energy Conservation Project has been designed by SET,Mitigation,0.55,0.25,0.33,P_012
action::150::in order to allow proper flexi,Action,"In order to allow proper flexibility to adjust to evolution of the EMC industry, evolving banking sector reformn, and the gradual strengthening of capacity in the IA, local financing institutions and ",Mitigation,0.55,0.25,0.33,P_012
action::151::the ia will prepare annual pla,Action,"The IA will prepare annual plans and budgets every year, which will be reviewed by SETC and its PMO, together with the Bank, and adjusted where necessary.",Mitigation,0.55,0.25,0.33,P_012
action::152::the initial 2-3 year implement,Action,"The initial 2-3 year implementation phase will involve intensive, customized work to implement the first guarantee transactions of the Program, through intensive cooperation between the Bank team, SET",Mitigation,0.55,0.25,0.33,P_012
"action::153::at this point, the program exp",Action,"At this point, the Program experiences will be fully reviewed, and following this review, adjustments to IA arrangements, specific Program rules, targets, management methods, etc., can be made.",Mitigation,0.55,0.25,0.33,P_012
action::154::if the arrangements with the i,Action,"If the arrangements with the IA are considered satisfactory, the Implementation Agreement with that IA will continue.",Mitigation,0.55,0.25,0.33,P_012
action::155::gef support for the emc loan g,Action,GEF support for the EMC Loan Guarantee Program will be provided through the World Bank as a grant to the Government of China.,Mitigation,0.55,0.25,0.33,P_012
action::156::em c service loans association,Action,EM C Service Loans Association Rm V Rrb technical assistance EMCs & Host Enterprises EMC Guarantee Special Fund The EMC Program Guarantee Special Fund is the fund against which guarantee commitments u,Mitigation,0.55,0.25,0.33,P_012
action::157::gef funds of $22 million equiv,Action,GEF funds of $22 million equivalent will be deposited into this reserve to support the program.,Mitigation,0.55,0.25,0.33,P_012
action::158::(if more than one implementati,Action,"(If more than one Implementation Agency participates in the program, then additional similar Funds will be created.) The IA also will share in the risks and upsides of the program, by making contribut",Mitigation,0.55,0.25,0.33,P_012
action::159::fund resources will be place i,Action,Fund resources will be place in a first-loss position for the program's guarantees.,Mitigation,0.55,0.25,0.33,P_012
action::15::the proposed second energy con,Action,"The proposed Second Energy Conservation Project has been designed by SETC's PMO and its advisors, together with the Bank project team, to help overcome these barriers to rapid development of China's E",Mitigation,0.55,0.45,0.33,P_012
action::160::the capital reserve will be se,Action,"The capital reserve will be set up as a ""special fund"" (zhuanxiang zijin), according to the Guarantee Program Implementation Agreement.",Mitigation,0.55,0.25,0.33,P_012
action::161::a maximum of 50% of the total,Action,"A maximum of 50% of the total amount allocated under a Guarantee Program Implementation Agreement will be disbursed when the Agreement is executed, followed with disbursement of additional tranches of",Mitigation,0.55,0.25,0.33,P_012
action::162::setc's pmo will (i) ensure com,Action,"SETC's PMO will (i) ensure compliance with obligations under the Implementation Agreement; (ii) review and monitor accounts, management reports, audits, management performance, annual plan and budget,",Mitigation,0.55,0.25,0.33,P_012
"action::163::ports, audits, management perf",Action,"ports, audits, management performance, annual plan and budget, and all other relevant activities; (iii) establish and monitor performance targets on the number and level of guarantee transactions, lev",Mitigation,0.55,0.25,0.33,P_012
action::164::world bank supervision or appr,Action,"World Bank supervision or approvals will also be required for aspects of (ii), (iii), (iv), (v) and (vi) above.",Mitigation,0.55,0.25,0.33,P_012
action::165::at the end of the seven-year p,Action,"At the end of the seven-year project implementation period, the fund balance in the capital reserve will remain in the capital reserve for continued use to backstop EMC loan guarantees developed by th",Mitigation,0.55,0.25,0.33,P_012
action::166::final allocations of gef proce,Action,Final allocations of GEF proceeds for incremental operating costs will be made based on emerging needs and results of the different project components.,Mitigation,0.55,0.25,0.33,P_012
action::167::the financial structuring of l,Action,"The financial structuring of loans, loan guarantees, and energy performance contracts as package which can yield the best returns with the least risks is a new topic-while this area brings great oppor",Mitigation,0.55,0.25,0.33,P_012
"action::168::second, the guarantee program",Action,"Second, the Guarantee Program IA is not likely to be successful in generating sufficient transactions if it merely waits for sound applications-successful implementation will require a major marketing",Mitigation,0.65,0.75,1.0,P_012
action::169::this also will add further and,Action,This also will add further and substantially to initial transaction costs.,Mitigation,0.55,0.25,0.33,P_012
action::16::project components (see annex,Action,Project components (see Annex 2 for a detailed description and Annex 3 for a detailed cost breakdown): Indicative Bank % of GEF % of Component Sector Costs % of financin Bank financing GEF (US$M) Tota,Mitigation,0.55,0.25,0.33,P_012
action::170::the incremental operating cost,Action,"The incremental operating costs supported by the GEF grant will include increased IA costs associated with Program marketing, upstream consultations and investigations with EMCs and their associated b",Mitigation,0.55,0.25,0.33,P_012
action::171::the technical assistance servi,Action,"The technical assistance services support will include support to engage consultants and experts from abroad and within China to assist in the marketing efforts, development of the new loan and guaran",Mitigation,0.55,0.25,0.33,P_012
action::172::both of these efforts also pro,Action,"Both of these efforts also provide a major, hand-on and learning-by-doing opportunity for the IA staff, which will be critical for the successful implementation of the Program.",Mitigation,0.65,0.25,1.0,P_012
"action::173::aff, which will be critical fo",Action,"aff, which will be critical for the successful implementation of the Program.",Mitigation,0.65,0.25,1.0,P_012
action::174::development of the emc loan gu,Action,"Development of the EMC Loan Guarantee Pipeline Given the goals of the Program to maximize EMC energy efficiency investments, and the fact that the EMC industry is so new, it is important to build mech",Mitigation,0.55,0.25,0.33,P_012
action::175::the proposed second project is,Action,The proposed second project is designed to help overcome these barriers to rapid development of China's EMC industry as efficiently as possible.,Mitigation,0.55,0.45,0.33,P_012
action::176::47 contingent finance modality,Action,47 Contingent Finance Modality About 85% of the proposed GEF financing will be used in a contingent finance modality.,Mitigation,0.55,0.25,0.33,P_012
action::177::gef financing proposed for thi,Action,"GEF financing proposed for this project includes (a) $4.0 million equivalent in grant funds, including $1.6 million equivalent in support of the EMC Service Group/Association's activities, $0.6 millio",Mitigation,0.55,0.25,0.33,P_012
action::178::as the concept has been succes,Action,"As the concept has been successfully demonstrated in the three EMCs now, however, the Bank and SETC teams believe, based on market soundings, that the combination of customized technical assistance an",Mitigation,0.55,0.25,0.33,P_012
action::179::the initial gef grant to suppo,Action,The initial GEF grant to support the capital reserve of the proposed EMC loan guarantee program is a gross grant ($22 million equivalent proposed).,Mitigation,0.55,0.25,0.33,P_012
action::17::this component will support th,Action,"This component will support the development and key initial activities of an EMC Service Association, which will operate as a service-oriented trade association to provide a range of services to membe",Mitigation,0.55,0.25,0.33,P_012
action::180::the distinction between a conv,Action,"The distinction between a conventional grant and this contingent grant is that the latter will be partially or fully returned to the initial beneficiary (e.g., MOF), or otherwise redeployed (e.g.",Mitigation,0.55,0.25,0.33,P_012
action::181::(if agreement is not reached o,Action,"(If agreement is not reached on alternative uses, however, funds developed will remain in support of the EMC Loan Guarantee Program.) * Final or Net Grant.",Mitigation,0.55,0.25,0.33,P_012
"action::182::at the end of the project, as",Action,"At the end of the project, as much of the contingent grant as possible will be redeployed for use in other agreed GHG mitigation projects.",Mitigation,0.55,0.45,0.33,P_012
action::183::if the return is lower than ex,Action,"If the return is lower than expected because of factors directly linked to the performance of the Guarantee Company, it will be partially or fully converted into a conventional grant.",Mitigation,0.55,0.75,0.33,P_012
action::184::(sufficient incentives for max,Action,(Sufficient incentives for maximum capital preservation by the Guarantee Company management will be a key part of the agreement establishing the capital reserve fund.) The amount which is not returned,Mitigation,0.55,0.25,0.33,P_012
action::185::since the final grant will not,Action,"Since the Final Grant will not be known until project closure, the incremental cost also will not be known until the project closing date.",Mitigation,0.55,0.25,0.33,P_012
action::186::the incremental cost payments,Action,The incremental cost payments of the Final Grant will be limited to the amount required to actually overcome the barriers to sustainable commercial financing of the EMC sector and energy efficiency in,Mitigation,0.55,0.25,0.33,P_012
action::187::based on the market reviews co,Action,"Based on the market reviews completed by the PMO to date, the project team estimates that some $53 million of investments might be undertaken by these and other new EMCs over the seven year proposed p",Mitigation,0.55,0.25,0.33,P_012
action::188::without a large-scale effort t,Action,"Without a large-scale effort to provide additional financial security and industry know-how, local banks will continue to ignore the EMC business potential and, thus, starve prospective EMCs of requir",Mitigation,0.55,0.45,0.33,P_012
action::189::gef grant resources of $1.6 mi,Action,GEF grant resources of $1.6 million equivalent are proposed to support about one-third of the costs of the EMC Service Group/Association's activities.,Mitigation,0.55,0.25,0.33,P_012
action::18::during 2003 and following the,Action,"During 2003 and following the expansion and further development of its EMC membership, the EMC Service Group will be transformed into a permanent, independent legal entity (termed here the ""EMC Servic",Mitigation,0.55,0.25,0.33,P_012
action::190::this support will enable the e,Action,"This support will enable the EMC Service Group to continue its customized support of the EMC industry begun with UK DffD support, and enable the Group to develop into a permanent EMC Association.",Mitigation,0.55,0.25,0.33,P_012
action::191::by the end of the project peri,Action,"By the end of the project period, the EMC Association will be self-supporting from its own revenue sources, gradually built up over time, such as member dues, service fees, and public support for spec",Mitigation,0.55,0.25,0.33,P_012
"action::192::rt, and will be implemented by",Action,"rt, and will be implemented by SETC's PMO.",Mitigation,0.55,0.25,0.33,P_012
action::193::an especially important part o,Action,"An especially important part of this component will be the monitoring and completion of detailed surveys of the EMC industry's development, maintenance of a database on this, monitoring of EMC investm",Mitigation,0.55,0.25,0.33,P_012
action::194::gef grant resources of $1.8 mi,Action,GEF grant resources of $1.8 million equivalent will help to defray the high initial start-up costs associated with the EMC loan guarantee program.,Mitigation,0.55,0.25,0.33,P_012
action::195::these costs include developmen,Action,"These costs include development of initial products and in-depth marketing, staff training, use of international expertise on commercially oriented guarantee facilities, and the development and proces",Mitigation,0.55,0.25,0.33,P_012
action::196::rnational expertise on commerc,Action,"rnational expertise on commercially oriented guarantee facilities, and the development and processing of the program's first few transactions, which will be particularly labor-intensive.",Mitigation,0.55,0.25,0.33,P_012
action::197::l.hese costs also include a ma,Action,"l.hese costs also include a major program of technical assistance and training for the participating banks, to provide training and international expertise for the participating banks, and to sensitiz",Mitigation,0.65,0.25,1.0,P_012
action::198::the financing package develope,Action,The financing package developed by the project team will enable the Program to back-stop loan financing for an average of about 5 energy conservation projects per year for about 20 EMCs.,Mitigation,0.55,0.25,0.33,P_012
action::199::the final grant will be equal,Action,The final grant will be equal to the contingent grant of US$22 million equivalent less the final book value of the portfolio of investments made by the guarantee company (cash balance plus investments,Mitigation,0.55,0.25,0.33,P_012
action::19::proposed additional financing,Action,"Proposed additional financing during the project implementation period for the EMC Service Association includes $1.6 million equivalent in GEF grant funds and about $1.6 million in membership fees, se",Mitigation,0.55,0.25,0.33,P_012
action::1::document of the world bank rep,Action,Document of The World Bank Report No: 24883-CHA PROJECT APPRAISAL DOCUMENT ON A PROPOSED GEF GRANT OF SDR 19.7 MILLION (US$26 EQUIVALENT) TO THE PEOPLE'S REPUBLIC OF CHINA FOR THE SECOND ENERGY CONSER,Mitigation,0.55,0.25,0.33,P_012
action::200::while the exact amount of the,Action,"While the exact amount of the final grant will not be known until project closure, preliminary and conservative analysis shows that under reasonable assumptions and continued reforms of the Chinese fi",Mitigation,0.55,0.45,0.33,P_012
action::201::incremental cost of the gef al,Action,"Incremental Cost of the GEF Alternative The incremental cost of the project is equal to the cost of the grant technical assistance of $4.0 million, plus the final grant amount resulting from the conti",Mitigation,0.55,0.25,0.33,P_012
action::202::energy savings actually achiev,Action,"Energy savings actually achieved in this project can and will be closely monitored and reported, because (a) actual energy savings are central to the energy performance contracting mechanism of the EM",Mitigation,0.55,0.25,0.33,P_012
"action::203::in addition, however, the emc",Action,"In addition, however, the EMC Service Component will result in substantial additional energy efficiency investments by EMCs which do not need to use the Guarantee Program, but have expressed strong ne",Mitigation,0.65,0.25,1.0,P_012
action::204::leveraging of gef funds as a s,Action,"Leveraging of GEF Funds As a second phase operation designed to reap the benefits of the initial demonstration operation, and a project designed for maximum leveraging of GEF resources through conting",Mitigation,0.55,0.25,0.33,P_012
action::205::(c) considering the return of,Action,"(c) Considering the return of contingent grant resources at the end of the project, to be redeployed for additional, other GHG reduction activities, the ratio of net or final GEF grant investment by t",Mitigation,0.55,0.25,0.33,P_012
action::206::54 annex 5: financial summary,Action,54 Annex 5: Financial Summary CHINA: Second Energy Conservation Project Introduction The project will establish a new EMC Loan Guarantee Program in China to help EMCs to obtain commercial loan financi,Mitigation,0.55,0.25,0.33,P_012
"action::207::to achieve this, the program w",Action,"To achieve this, the program will seek to: (a) maximize the number and volume of guarantee transactions, leveraging capital resources as much as possible within prudent limits, to facilitate as much l",Mitigation,0.55,0.45,0.33,P_012
action::208::as described in the main text,Action,"As described in the main text and especially Annex 2, the Guarantee Program will be operated by one (or possibly more) Guarantee Program Implementing Agency (IA), according to a Guarantee Program Impl",Mitigation,0.55,0.25,0.33,P_012
action::209::the project will provide gef f,Action,"The project will provide GEF financing of $22 million equivalent to establish the EMC Guarantee Program Special Fund, which is the fund against which guarantee commitments will be made by the IA.",Mitigation,0.55,0.25,0.33,P_012
action::20::the astae-df[d project plays a,Action,"The ASTAE-Df[D project plays a critical role in the overall project, as it provides for a large-scale effort on corporate and business plan development for new EMCs prior to the initiation of the prop",Mitigation,0.65,0.25,1.0,P_012
action::210::the project will also provide,Action,"The project will also provide GEF grants of up to $1.8 million equivalent to the IA, for incremental operating costs and technical assistance/training.",Mitigation,0.55,0.25,0.33,P_012
action::211::is the fund against which guar,Action,is the fund against which guarantee commitments will be made by the IA.,Mitigation,0.55,0.25,0.33,P_012
action::212::the analysis will be further r,Action,The analysis will be further refined during the 2-3 year initial pilot phase and in on-going discussions with the China National Investment and Guaranty CO.,Mitigation,0.55,0.25,0.33,P_012
"action::213::(i&g), with whom the bank and",Action,"(I&G), with whom the Bank and the Government will enter into the first Implementation Agreement.",Mitigation,0.55,0.25,0.33,P_012
action::214::the first tranch will need to,Action,"The first tranch will need to be at least $11 million equivalent, to attract a competent and credible manager and give the Program a meaningful presence in the market.",Mitigation,0.55,0.25,0.33,P_012
action::215::specific disbursement triggers,Action,Specific disbursement triggers will be negotiated and approved by the Bank and recorded in the Implementation Agreement/s.,Mitigation,0.55,0.25,0.33,P_012
"action::216::however, the project will play",Action,"However, the project will play a very active role in market development-both through the operation of the EMC Service Component, and through a strong market and transaction development focus in the Gu",Mitigation,0.55,0.25,0.33,P_012
"action::217::the key practical restriction,",Action,"The key practical restriction, aside from demand from credit-worthy clients, is the perceived credit rating of the guarantee fund and the willingness of local banks to accept the guarantee-all things ",Mitigation,0.55,0.25,0.33,P_012
action::218::overly conservative control of,Action,"Overly conservative control of transaction costs will cause the EMC industry development goals of the Program to be compromised, but too aggressive development of too many small transactions will caus",Mitigation,0.55,0.25,0.33,P_012
action::219::o rapid market development and,Action,o Rapid market development and the volume of business will also need to be tempered initially to limit the losses that will occur while the credit markets mature and the fund is progressively able to ,Mitigation,0.55,0.25,0.33,P_012
action::21::proposed gef-financed aspects.,Action,Proposed GEF-financed Aspects.,Mitigation,0.55,0.25,0.33,P_012
action::220::volume of business will also n,Action,volume of business will also need to be tempered initially to limit the losses that will occur while the credit markets mature and the fund is progressively able to price and charge for risk correctly,Mitigation,0.55,0.25,0.33,P_012
action::221::o demand for loan guarantees w,Action,o Demand for loan guarantees will be to a substantial extent related to the terms of the guarantees.,Mitigation,0.65,0.25,1.0,P_012
action::222::the program la/s will incur tw,Action,"The Program LA/s will incur two types of operating costs: (a) recurrent or regular operating costs and (b) start-up, extraordinary operating costs.",Mitigation,0.55,0.25,0.33,P_012
action::223::the la/s will be allowed to re,Action,"The LA/s will be allowed to receive compensation for these costs from the capital reserve, based on specific criteria and procedures set out in the Implementation Agreements.",Mitigation,0.55,0.25,0.33,P_012
"action::224::since the program is new, and",Action,"Since the Program is new, and given the various trade-offs involved, determination of optimal operating cost levels will require both further review and experience over time.",Mitigation,0.55,0.25,0.33,P_012
action::225::operating cost compensation fo,Action,"Operating cost compensation formula will be established in the Implementation Agreement for a short, initial phase, and then can be adjusted and fine-tuned thereafter as further operating experience i",Mitigation,0.55,0.25,0.33,P_012
action::226::the wais role to improve the c,Action,"The WAIs role to improve the coordination with banks is also critical, since EMC business is an emerging area and the project creates a new inter- action between EMCs and commercial banks.",Mitigation,0.65,0.25,1.0,P_012
"action::227::thus, the program requires suf",Action,"Thus, the program requires sufficient IA compensation so that the Program will be operated by motivated, experienced, and skilled managers and staff.",Mitigation,0.55,0.25,0.33,P_012
"action::228::however, since the emc loan gu",Action,"an guarantee under the project will have unique characteristics, credit assessment of EMC loan portfolio requires an in-depth understanding of the underlying asset category and structure.",Mitigation,0.55,0.25,0.33,P_012
action::229::the existing emcs have underta,Action,The existing EMCs have undertaken a variety of risk mitigation measures with the result that the repayment rate of host enterprises to the three EMCs in the first phase of the Energy Conservation Proj,Mitigation,0.55,0.25,0.33,P_012
action::22::lan development for new emcs p,Action,"lan development for new EMCs prior to the initiation of the proposed loan guarantee program, which must await GEF Phase II project start-up.",Mitigation,0.55,0.25,0.33,P_012
action::230::for relatively newly establish,Action,"For relatively newly established EMCs, portfolio diversification is another key risk mitigation measure.",Mitigation,0.55,0.25,0.33,P_012
action::231::this will however take time.,Action,This will however take time.,Mitigation,0.55,0.25,0.33,P_012
"action::232::in addition, the program canno",Action,"In addition, the Program cannot set prices beyond the levels that will undermine demand, and compromise the principle objective of the Program of supporting growth in the EMC industry and promoting en",Mitigation,0.55,0.25,0.33,P_012
action::233::the compensation and incentive,Action,"The compensation and incentive arrangements which will be set out in the Implementation Agreement(s) for the LA/s must provide the right incentives to maximize guarantee commitments, and minimize capi",Mitigation,0.55,0.25,0.33,P_012
action::234::an initial compensation and in,Action,An initial compensation and incentive scheme for the first 2-3 years will be prepared in the first Implementation Agreement.,Mitigation,0.55,0.25,0.33,P_012
action::235::financial compensation of the,Action,"Financial compensation of the IA will include (i) a basic fee, calculated by taking into account the IA's operating costs that are specifically attributable to meeting IA's obligations under the Entru",Mitigation,0.55,0.25,0.33,P_012
action::236::the implementation agreement a,Action,"The Implementation Agreement also could provide incentives for the IA to minimize costs, so that the IA/s will benefit directly from superior cost control, and will stand to lose financially if costs ",Mitigation,0.55,0.45,0.33,P_012
action::237::one possibility would be to se,Action,One possibility would be to set up a normative or standard for operating costs and the difference between the 59 normative level and actual costs will be shared with LA/s.,Mitigation,0.55,0.25,0.33,P_012
