node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::132::for procurement actions (for w,Action,"For procurement actions (for works, goods or consultant services) greater than US$100,000, a Contracts Review Committee (CRC) established by UNTAET reviews technical specifications or terms of referen",Mitigation,0.55,0.25,0.33,P_015
action::133::the crc review process does no,Action,The CRC review process does not replace the Bank's prior review of procurement actions with estimated expenditures above the prior review thresholds summarized in Table B (below).,Mitigation,0.55,0.25,0.33,P_015
action::134::6.12 as conditions of effectiv,Action,"6.12 As conditions of effectiveness, the Government is required to maintain during the life of this proposed follow-on project the PMU with the following key staff- Project Director, Project Manager, ",Mitigation,0.55,0.25,0.33,P_015
"action::135::to support project management,",Action,"To support project management, the project will fund technical assistance consultants in the following key areas - project management, policy development, architectural design, procurement, and financ",Mitigation,0.55,0.25,0.33,P_015
action::136::the consultants will be appoin,Action,"The consultants will be appointed only after Bank review and no-objection to their qualifications, experience, terms of reference, and terms of employment.",Mitigation,0.55,0.25,0.33,P_015
action::137::6.13 the procurement officer w,Action,6.13 The Procurement Officer will be directly responsible for preparing all procurement documents.,Mitigation,0.55,0.25,0.33,P_015
"action::138::contracts for works, goods or",Action,"Contracts for works, goods or consultant services greater than US$100,000 or equivalent will be awarded by UNTAET's Central Procurement Unit (CPU) after review and clearance of the bidding or selectio",Mitigation,0.55,0.25,0.33,P_015
action::139::both types of contract - those,Action,"Both types of contract - those above the threshold of US$ 100,000-equivalent awarded by the CPU and those below this threshold awarded by the PMU - will employ appropriate standard Bank contract forma",Mitigation,0.55,0.25,0.33,P_015
action::13::indications of borrower commit,Action,"Indications of borrower commitment and ownership: The process by which the actions to be financed by the project were decided was highly consultative, which usually results in high ownership and commi",Mitigation,0.55,0.25,0.33,P_015
action::140::6.14 the financial management,Action,"6.14 The Financial Management Officer, in close coordination with the Procurement Officer, will prepare all purchase orders.",Mitigation,0.55,0.25,0.33,P_015
"action::141::in all cases, the financial ma",Action,"In all cases, the Financial Management Officer will ensure that funds are available.",Mitigation,0.55,0.25,0.33,P_015
action::142::the project director will coun,Action,The Project Director will countersign the,Mitigation,0.55,0.25,0.33,P_015
action::143::dination with the procurement,Action,"dination with the Procurement Officer, will prepare all purchase orders.",Mitigation,0.55,0.25,0.33,P_015
action::144::the project director will coun,Action,The Project Director will countersign the purchase order before procurement commences.,Mitigation,0.55,0.25,0.33,P_015
action::145::the financial management offic,Action,The Financial Management Officer will oversee disbursement and accounting for all procurement actions and will prepare replenishment requests for the Special Account in accordance with standard operat,Mitigation,0.55,0.25,0.33,P_015
"action::146::ii of the guidelines, will be",Action,"II of the Guidelines, will be used for all new construction contracts which are estimated to cost US$500,000 equivalent or greater.",Mitigation,0.55,0.25,0.33,P_015
"action::147::schools, will be constructed a",Action,"schools, will be constructed at an estimated aggregate cost of about US$2.8 million.",Mitigation,0.55,0.25,0.33,P_015
action::148::bidders will be prequalified.,Action,Bidders will be prequalified.,Mitigation,0.55,0.25,0.33,P_015
action::149::the bid package will offer the,Action,"The bid package will offer the opportunity to bid on one or more of five ""slices"" in accordance with sec.",Mitigation,0.55,0.25,0.33,P_015
action::14::costs and benefits ofproviding,Action,"Costs and benefits ofproviding physical injrastructure to expand access to education The largest component of the project (80% of the cost) is to upgrade 65 primary schools which will benefit 15,600 p",Mitigation,0.55,0.25,0.33,P_015
action::150::bank standard bidding document,Action,Bank standard bidding documentation and contracts will be used.,Mitigation,0.55,0.25,0.33,P_015
action::151::6.16 national competitive bidd,Action,"6.16 National competitive bidding (NCB) will be used for works estimated to cost less than US$500,000 equivalent per contract up to an aggregate amount no to exceed US$5.9 million equivalent for (i) u",Mitigation,0.55,0.25,0.33,P_015
action::152::there will be about nine indiv,Action,"There will be about nine individual packages for the escola basica upgrades, with an estimated aggregate cost of approximately US$3.6 million.",Mitigation,0.55,0.25,0.33,P_015
action::153::contracts for the 65 fundament,Action,"Contracts for the 65 fundamental quality upgrades will be packaged on a district basis, the expected 13 contracts totaling US$2.3 million.",Mitigation,0.55,0.75,0.33,P_015
action::154::there will be about 20 package,Action,There will be about 20 packages for minor rehabilitation of schools in remote areas.,Mitigation,0.55,0.25,0.33,P_015
"action::155::ii of the guidelines, will be",Action,"II of the Guidelines, will be used to procure, under a single contract, about 320,000 copies of books for learning Portuguese as a second language, with an estimated value of US$900,000.",Mitigation,0.55,0.25,0.33,P_015
action::156::6.19 national competitive bidd,Action,"6.19 National competitive bidding (NCB) will be used for an estimated four contracts to procuie school furniture estimated to cost less than US$200,000 equivalent per contract up to an aggregate amoun",Mitigation,0.55,0.25,0.33,P_015
action::157::ncb procedures will not discri,Action,NCB procedures will not discriminate against foreign bidders and will incorporat,Mitigation,0.55,0.25,0.33,P_015
action::158::ncb procedures will not discri,Action,NCB procedures will not discriminate against foreign bidders and will incorporate revisions to the Regulations where there is inconsistency between national procurement procedures and the Guidelines a,Mitigation,0.55,0.25,0.33,P_015
action::159::6.20 international shopping (i,Action,"6.20 International shopping (IS) will be used for approximately 20 contracts estimated to cost less than US$30,000 equivalent per contract up to an aggregate amount not to exceed US$400,000 equivalent",Mitigation,0.55,0.25,0.33,P_015
action::15::although tfet for 2001/02 repr,Action,"Although TFET for 2001/02 represents an additional 3% of GDP while bilateral and multilateral, another 7.8% of GD)P, the funds represent one-time financing infusions for rebuilding what had been destr",Mitigation,0.55,0.25,0.33,P_015
action::160::contracts will be awarded afte,Action,Contracts will be awarded after solicitation and evaluations of at least three written quotations from eligible qualified suppliers; the quotations must be received from bidders in at least two differ,Mitigation,0.55,0.25,0.33,P_015
action::161::6.21 national shopping (ns) wi,Action,"6.21 National shopping (NS) will be used for approximately 30 contracts estimated to cost less than US$10,000 equivalent per contract up to an aggregate amount not to exceed US$300,000 equivalent, to ",Mitigation,0.55,0.25,0.33,P_015
action::162::contracts will be awarded afte,Action,Contracts will be awarded after solicitation and evaluation of at least three written price quotations from eligible qualified domestic suppliers.,Mitigation,0.55,0.25,0.33,P_015
action::163::consultants' services (us$2.5,Action,"Consultants' Services (US$2.5 million) 6.22 Quality and cost-based selection (QCBS) will be used for contracts in amounts greater than USS 100,000 equivalent per contract.",Mitigation,0.55,0.25,0.33,P_015
action::164::2 quality and cost-based selec,Action,"2 Quality and cost-based selection (QCBS) will be used for contracts in amounts greater than USS 100,000 equivalent per contract.",Mitigation,0.55,0.25,0.33,P_015
action::165::under the project a single con,Action,"Under the project a single contract with a consulting firm for the design and supervision of school construction and rehabilitation, to an estimated value of US$ 1.1 million will be awarded.",Mitigation,0.55,0.25,0.33,P_015
action::166::3.7 of the guidelines will be,Action,"3.7 of the Guidelines will be used for contracting annual project audits up to an estimated aggregate of US$40,000.",Mitigation,0.55,0.25,0.33,P_015
"action::167::v of the guidelines, will be u",Action,"V of the Guidelines, will be used for contracting approximately 26 qualified individuals under contracts estimated to cost less than US$50,000 equivalent per contract up to an aggregate amount not to ",Mitigation,0.55,0.25,0.33,P_015
action::168::operating costs (us$0.3 millio,Action,"Operating Costs (US$0.3 million) 6.25 The project will finance reasonable expenditures by the PMU for bank charges and project auditing costs, and PMU staff travel, per diems, communications and consu",Mitigation,0.55,0.25,0.33,P_015
action::169::procurement review 6.26 all co,Action,"Procurement Review 6.26 All contracts for works estimated to cost US$50,000 or more and all contracts for goods estimated to cost US$30,000 or more will be subject to prior review by the Bank.",Mitigation,0.55,0.25,0.33,P_015
action::16::institutional: 4.1 executing a,Action,"Institutional: 4.1 Executing agencies: The project will be executed by the Division of Education, Culture, Youth & Sports (DECYS) of the United Nations Transitional Administration in East Timor (UNTAE",Mitigation,0.55,0.25,0.33,P_015
action::170::this implies that prior review,Action,"This implies that prior review by the Bank of works and goods will include all international competitive bidding (ICB), and all contracts awarded on the basis of national competitive bidding (NCB).",Mitigation,0.55,0.25,0.33,P_015
"action::171::in addition, the first contrac",Action,"In addition, the first contract for goods using international shopping (IS), the first contract for goods using national shopping (NS), and the first contract for the procurement of small works (PSW) ",Mitigation,0.55,0.25,0.33,P_015
"action::172::national shopping (is), the fi",Action,"national shopping (IS), the first contract for goods using national shopping (NS), and the first contract for the procurement of small works (PSW) will also be subject to prior review by the Bank.",Mitigation,0.55,0.25,0.33,P_015
action::173::the rest of the procurement of,Action,"The rest of the procurement of consultant services will be subject to quarterly ex-post review, with a target of 20% of contracts by number and 50% by value to be reviewed.",Mitigation,0.55,0.25,0.33,P_015
action::174::6.27 prior review by the bank,Action,"6.27 Prior review by the Bank of consultant services will include all terms of reference, regardless of the contract value, contracts estimated to cost US$100,000 equivalent or more for consultant ser",Mitigation,0.55,0.25,0.33,P_015
action::175::6.29 frequency of procurement,Action,"6.29 Frequency of procurement supervision missions proposed: One every 3 months for the first year, one every 6 months thereafter (includes special procurement supervision for post-review and audits).",Mitigation,0.55,0.25,0.33,P_015
action::176::a procurement specialist will,Action,A procurement specialist will be a member of the supervision missions.,Mitigation,0.55,0.25,0.33,P_015
action::177::miscellaneous total value of c,Action,"Miscellaneous Total value of contracts subject to prior review: 78% of total project costs, $11.63 m Overall Procurement Risk Assessment High Frequency of procurement supervision missions proposed: On",Mitigation,0.55,0.25,0.33,P_015
action::178::special account: 6.31 to facil,Action,Special account: 6.31 To facilitate timely project implementation UNTAET will establish a Special Account denominated in US dollars under terms and conditions acceptable to the Bank with a commercial ,Mitigation,0.55,0.25,0.33,P_015
action::179::the authorized allocation for,Action,The authorized allocation for the Special Account will be US$2.0 million.,Mitigation,0.55,0.25,0.33,P_015
action::17::4.2 project management: the pr,Action,4.2 Project management: The Project Management Unit (PMU) established at the DECYS will continue to receive project financing for project administration and execution.,Mitigation,0.55,0.25,0.33,P_015
action::180::the special account will be au,Action,The Special Account will be audited annually by independent auditors acceptable to the Bank.,Mitigation,0.55,0.25,0.33,P_015
"action::181::6.33 at the project level, the",Action,"6.33 At the project level, the Project Management Unit (PMU) of the Emergency School Readiness Project (ESRP) will assume the management responsibilities of this follow-on project.",Mitigation,0.55,0.25,0.33,P_015
action::182::untaet will maintain a project,Action,"UNTAET will maintain a Project Director, the focal point for all management and financial matters between IJNTAET and the PMU and also between the Bank and UNTAET, and a Financial Management Officer, ",Mitigation,0.55,0.25,0.33,P_015
"action::183::6.34 however, to ensure operat",Action,"6.34 However, to ensure operational effectiveness in implementation during a period of political transition, the project will provide supportive technical assistance, to enable the PMU to contract sel",Mitigation,0.55,0.25,0.33,P_015
action::184::this management flexibility wi,Action,"This management flexibility will be useful, as the new government may as yet be unable to fully staff its management positions.",Mitigation,0.55,0.45,0.33,P_015
action::185::6.35 for adequate financial ma,Action,"6.35 For adequate financial management for the project, the responsibilities of the PMI will be clearly specified in the project Operational Manual: (a) Establishment of an adequate accounting and int",Mitigation,0.55,0.25,0.33,P_015
"action::186::accounting, reporting, auditin",Action,"Accounting, Reporting, Auditing 6.36 The primary responsibility for maintaining accounting records for the project will be with the PMU's Financial Management Officer who will establish appropriate ac",Mitigation,0.55,0.25,0.33,P_015
action::187::the financial management offic,Action,The Financial Management Officer will ensure that quarterly and annual financial reports comparing budgeted and actual expenditures are prepared for the project.,Mitigation,0.55,0.25,0.33,P_015
action::188::formats of the reports will be,Action,formats of the reports will be agreed at negotiations.,Mitigation,0.55,0.25,0.33,P_015
action::189::6.37 untaet will carry out int,Action,6.37 UNTAET will carry out internal auditing of project activities.,Mitigation,0.55,0.25,0.33,P_015
"action::18::however, there is a need to st",Action,"However, there is a need to streamline the organization, as: (i) the new operation would not have community-level basic operational rehabilitation as ESRP; it will have more contracts with builders an",Mitigation,0.55,0.25,0.33,P_015
action::190::the pmu will prepare biannual,Action,The PMU will prepare biannual financial statements of the project and have them audited by an independent external auditor acceptable to the Bank.,Mitigation,0.55,0.25,0.33,P_015
action::191::the auditor will be required t,Action,"The auditor will be required to provide an opinion on the financial statements, the operation of the Special Account, and the withdrawals from the grant based on statements of expenditures (SOEs.) The",Mitigation,0.55,0.25,0.33,P_015
action::19::frequent consultations at the,Action,"Frequent consultations at the highest level, the mutual adoption of an activity matrix to map the procurement coordination desired by both sides, and the appointment of a procurement specialist for th",Mitigation,0.55,0.25,0.33,P_015
action::1::document of the world bank rep,Action,"Document of The World Bank Report No: 22294-TP PROJECT APPRAISAL DOCUMENT ON A PROPOSED GRANT IN THE AMOUNT OF US$13.9 MILLION TO EAST TIMOR FORA FUNDAMENTAL SCHOOL QUALITY PROJECT September 28, 2001 ",Mitigation,0.55,0.25,0.33,P_015
action::20::financial management assessmen,Action,"Financial management assessment update As required under Bank's procedures, in late April 2001, an assessment for financial management under the proposed project was undertaken.",Mitigation,0.55,0.25,0.33,P_015
action::21::nt for financial management un,Action,nt for financial management under the proposed project was undertaken.,Mitigation,0.55,0.25,0.33,P_015
action::22::having the financial managemen,Action,Having the Financial Management Officer in place is a condition of effectiveness of this proposed follow-on project.,Mitigation,0.55,0.25,0.33,P_015
action::23::(b) action plan: the critical,Action,(b) Action plan: The critical actions to be taken to strengthen overall financial management of the ESRP as the next project comes onstream were discussed at appraisal and are listed in - 15-,Mitigation,0.65,0.25,1.0,P_015
action::24::the appraisal noted that sever,Action,The appraisal noted that several of the tasks listed in the action plan had already been initiated by FMUJ under the direction of the consultant.,Mitigation,0.55,0.25,0.33,P_015
action::25::the agreed action plan for fin,Action,The agreed action plan for financial management was confirmed at negotiations.,Mitigation,0.55,0.25,0.33,P_015
action::26::(c) annual external audits: th,Action,"(c) Annual external audits: The first audit of ESRP as of June 30, 2001 will need to be undertaken by independent auditors and the audit report submitted to the Bank by December 2001, in accordance wi",Mitigation,0.55,0.25,0.33,P_015
action::27::the audit of esrp is essential,Action,"The audit of ESRP is essential for the assessment of the fmnancial rnanagement under the proposed project, inasmuch as both education projects will be managed by the same unit.",Mitigation,0.55,0.25,0.33,P_015
action::28::untaet is considering retainin,Action,"UNTAET is considering retaining the same audit firm for the audit of three other projects in East Timor, in education, health, and agriculture, an arrangement acceptable to the Bank.",Mitigation,0.55,0.25,0.33,P_015
"action::29::with untaet officials, the mis",Action,"With UNTAET officials, the mission discussed environmental issues and measures to be taken to mitigate potentially negative impacts of Bank-administered TFET projects.",Mitigation,0.55,0.25,0.33,P_015
action::2::the size and scope of the abov,Action,"The size and scope of the above reconstitution mask the underlying inadequacies of the system, which if left unattended for too long, will erode the gains now being made in reconstruction: limited acc",Mitigation,0.55,0.25,0.33,P_015
"action::30::during project preparation, an",Action,"action framework was developed and agreed, to mitigate the potentially harmful effects of building debris removal and toilet waste disposal.",Mitigation,0.55,0.25,0.33,P_015
"action::31::the framework (see annex 2, co",Action,"The framework (see Annex 2, Component 5, ""Action Framework",Mitigation,0.55,0.25,0.33,P_015
"action::32::the framework (see annex 2, co",Action,"The framework (see Annex 2, Component 5, ""Action Framework for Protecting the Environment""): (a) Confirms that of the project's five components, only the first (Rebuilding School Infrastructure) will ",Mitigation,0.65,0.25,1.0,P_015
action::33::(b) describes measures that wo,Action,(b) Describes measures that would be taken in that component to mitigate the possible negative enviromnental impacts of project activities.,Mitigation,0.55,0.45,0.33,P_015
action::34::(c) identifies specific action,Action,"(c) Identifies specific actions, responsible units and individuals, and resources to be deployed from the project's third component (Social Mobilization and Communications) and fifth component (Suppor",Mitigation,0.55,0.25,0.33,P_015
action::35::5.4 how have stakeholders been,Action,5.4 How have stakeholders been consulted at the stage of (a) environmental screening and (b) draft EA report on the environmental impacts and proposed environment management plan?,Mitigation,0.55,0.25,0.33,P_015
action::36::construction monitoring (in co,Action,Construction monitoring (in Component 1 of the project) and training for the community on monitoring (in Component 3) are specific and monitorable actions.,Mitigation,0.55,0.25,0.33,P_015
action::37::onitorable actions.,Action,onitorable actions.,Mitigation,0.55,0.25,0.33,P_015
action::38::primary stakeholder consultati,Action,Primary stakeholder consultations have been undertaken for the proposed project.,Mitigation,0.55,0.25,0.33,P_015
action::39::the project will support train,Action,The project will support training for those purposes.,Mitigation,0.55,0.25,0.33,P_015
action::3::this proposed fundamental scho,Action,This proposed Fundamental School Quality Project is the follow-on ope,Mitigation,0.55,0.25,0.33,P_015
action::40::6.5 how will the project monit,Action,6.5 How will the project monitor performance in terms of social development outcomes?,Mitigation,0.55,0.25,0.33,P_015
action::41::the monitoring mechanism being,Action,The monitoring mechanism being established by the Emergency School Readiness Project will continue under this project and will be undertaken by the Education Coordinator's group.,Mitigation,0.55,0.25,0.33,P_015
action::42::regular bank supervision will,Action,"Regular Bank supervision will oversee project monitoring, including monitoring of social outcomes included as one of the project's performance indicators (see Section A.2, above).",Mitigation,0.55,0.25,0.33,P_015
action::43::as a condition of effectivenes,Action,"As a condition of effectiveness of this project, the Government will adopt a land acquisition and resettlement policy framework acceptable to the Bank.",Mitigation,0.55,0.25,0.33,P_015
action::44::sustainability: through the pr,Action,"Sustainability: Through the project's social mobilization and communications activities, consultations with the community and engagement of nongovernmental organizations (NGOs) as partners of the proj",Mitigation,0.55,0.25,0.33,P_015
"action::45::but will not guarantee, that t",Action,"but will not guarantee, that the physical assets the project will be sustained over the long term.",Mitigation,0.55,0.25,0.33,P_015
action::46::critical risks (reflecting the,Action,Critical Risks (reflecting the failure of critical assumptions found in the fourth column of Annex 1): Risk Risk Rating Risk Mitigation Measure From Outputs to Objective UNTAET may be unable to appoin,Mitigation,0.65,0.45,1.0,P_015
action::47::from components to outputs lan,Action,"From Components to Outputs Land documentation would not be H Where construction cannot proceed, the project available for some or many of project will select other schools for upgrading to constructio",Mitigation,0.55,0.25,0.33,P_015
action::48::to miniimize the occasions for,Action,"To miniimize the occasions for counterproductive interpersonal or intergroup conflict, project management will be advised to promote such research in a university setting or other neutral venue where ",Mitigation,0.55,0.25,0.33,P_015
"action::49::the recipient shall adopt and,",Action,"The Recipient shall adopt and, thereafter apply in the implementation of the project, the Operations Manual, acceptable to the Trustee, which shall include the description of: (i) the procurement proc",Mitigation,0.55,0.25,0.33,P_015
action::4::this proposed fundamental scho,Action,This proposed Fundamental School Quality Project is the follow-on operation under SSRP.,Mitigation,0.55,0.25,0.33,P_015
action::50::in carrying out part a of the,Action,"In carrying out Part A of the project, the Recipient shall: (a) take measures to avoid or minimize the acquisition of land or assets of persons and to avoid the displacement of said persons; (b) where",Mitigation,0.55,0.25,0.33,P_015
action::51::fore carrying out the works wh,Action,"fore carrying out the works which would result in such acquisition or displacement, make available to Affected Persons, compensation and rehabilitation measures in accordance with the Land Acquisition",Mitigation,0.55,0.25,0.33,P_015
action::52::the recipient shall: (i) by ju,Action,"The Recipient shall: (i) by June 1, 2002, develop an action plan on school networks, incorporating, among others, the recommendations of the school mapping study, and provide such action plan to the T",Mitigation,0.55,0.25,0.33,P_015
"action::53::isiactory to the trustee, and",Action,"isiactory to the Trustee, and furnish to the Trustee, on or about June 1, 2002, a report integrating the results of the monitoring and evaluation activities performed pursuant to paragraph (a) of this",Mitigation,0.55,0.25,0.33,P_015
action::54::worldl bank will undertake rel,Action,Worldl Bank will undertake related research under its AAA work program for FY02.,Mitigation,0.55,0.25,0.33,P_015
action::55::the criteria for finding suita,Action,"The criteria for finding suitable locations for escolas basicas, agreed at appraisal, include the following: (i) no squatters resident on site; (ii) Land and Property Commission documentatien and cert",Mitigation,0.55,0.25,0.33,P_015
action::56::construction will be carried o,Action,Construction will be carried out by local or international contractors and supervised by civil works consultants.,Mitigation,0.55,0.25,0.33,P_015
action::57::the accommodation to be provid,Action,The accommodation to be provided to schools selected for upgrading to escolas basicas will conform to the above architectural standards (paras.,Mitigation,0.55,0.25,0.33,P_015
"action::58::2.1.6-7), and furnishing and e",Action,"2.1.6-7), and furnishing and equipping will conform to the standards of new construction (para.",Mitigation,0.55,0.25,0.33,P_015
action::59::classrooms to be retained will,Action,"Classrooms to be retained will receive new windows and doors, new floors if necessary, new ceilings, pin boards and chalkboards.",Mitigation,0.55,0.25,0.33,P_015
"action::5::although, the project does not",Action,"t does not address the new issues of language and curriculum, the project invests in policy development which will lead to the confrontation of those qualitative issues in the future.",Mitigation,0.55,0.25,0.33,P_015
action::60::all classrooms will be provide,Action,"All classrooms will be provided with new timber furniture, and all schools will be provided with new toilets and a safe water supply, probably in the form of a covered well.",Mitigation,0.55,0.25,0.33,P_015
action::61::this will involve training in,Action,This will involve training in maintenance (and fund raising for maintenance) for school staff and members of the community.,Mitigation,0.55,0.25,0.33,P_015
"action::62::the maintenance training, use",Action,"The maintenance training, use of handbooks, fund raising, and the actual maintenance process through the school and community will be supported by the project in the escolas basicas and in about 13 up",Mitigation,0.55,0.25,0.33,P_015
action::63::project component 2 - us$1.50,Action,"Project Component 2 - US$1.50 million Provision of Teaching-Learning Materials 2.2.1 Through this component, textbooks and teachers guides as well as other teaching and learning materials will be prov",Mitigation,0.55,0.25,0.33,P_015
"action::64::at this policy level, the proj",Action,"At this policy level, the project will assist the Government in developing an appropriate policy on language of instruction by supporting studies on teachers' and students' level of competence in the ",Mitigation,0.55,0.25,0.33,P_015
action::65::' and students' level of compe,Action,"' and students' level of competence in the language and identifying effective measures to improve the acquisition of language skills (see Component 4, below).",Mitigation,0.55,0.25,0.33,P_015
action::66::to supplement the supply of po,Action,"To supplement the supply of Portuguese language materials in schools, language textbooks and workbooks will be provided to primary and secondary schools at the ratio of about 1 book for 4 students.",Mitigation,0.55,0.25,0.33,P_015
action::67::under the current government's,Action,"Under the current Government's plan, about 10,000 copies will be provided to grade 1 students under ESRP, 320,000 copies will be provided to grades 2-6 students under this project (grade 7 students we",Mitigation,0.55,0.25,0.33,P_015
action::68::the books will be delivered to,Action,The books will be delivered to schools through the district education offices.,Mitigation,0.55,0.25,0.33,P_015
