node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::129::currently escom is responsible,Action,Currently ESCOM is responsible for the actual operation of the barrage and will be able to recover the costs required for the barrage’s operation and maintenance from sales of additional energy genera,Mitigation,0.55,0.25,0.33,P_020
"action::12::building on these investments,",Action,"Building on these investments, the opportunity to support GoM to adopt a comprehensive and integrated planning and development approach for the Shire River Basin will not only enhance the impact of th",Mitigation,0.55,0.25,0.33,P_020
"action::130::in the short term, the fiscal",Action,"In the short term, the fiscal impact of the project will be negative, given that the GoM ’s contribution to project costs primarily comprises waiving the taxes and duties related to the upgrade of Kam",Mitigation,0.55,0.25,0.33,P_020
"action::131::in addition, the gom will cont",Action,"In addition, the GoM will contribute to salaries of the various officials that will be appointed to implement or to work with the project and a provision for recurrent costs to allow GoM departments t",Mitigation,0.55,0.25,0.33,P_020
action::132::the approach proposed for deve,Action,"The approach proposed for developing a comprehensive knowledge base, decision support tools, and measures for institutional coordination is pragmatic and in line with international good practice.",Mitigation,0.55,0.25,0.33,P_020
action::133::a modern m&e system has also b,Action,A modern M&E system has also been proposed in this regard.,Mitigation,0.55,0.25,0.33,P_020
action::134::the bank has reviewed carefull,Action,"The Bank has reviewed carefully the hydrology, technical specifications, designs, dam safety, environmental and social aspects, and procurement aspects of the proposed Barrage to ensure that it is tec",Mitigation,0.55,0.25,0.33,P_020
action::135::the main alternative choices c,Action,"The main alternative choices considered are described in detail in Annex 7, these include: (a) usi ng a different lending instrument; (b) focus on either water institutions or investments; (c) a singl",Mitigation,0.55,0.25,0.33,P_020
action::136::the mwdi has been designated a,Action,"The MWDI has been designated as lead implementing agency, and overall program coordi nation will be housed in MWDI , including the financial management function.",Mitigation,0.55,0.25,0.33,P_020
action::137::an additional accounting staff,Action,An additional accounting staff is proposed to be deployed in the TT to further strengthen FM arrangements for the Project.,Mitigation,0.55,0.25,0.33,P_020
"action::138::by effectiveness, the srbmp-i",Action,"By effectiveness, the SRBMP-I FM staff will be ready to carry out 27 all accounting issues required for t he project.",Mitigation,0.55,0.25,0.33,P_020
action::139::the financial management arran,Action,The financial management arrangements agreed for the project including mitigation measures are assessed as adequate to account for and report on the sources and uses of project funds and will meet the,Mitigation,0.55,0.25,0.33,P_020
action::13::the proposed program emerged o,Action,"The proposed program emerged out of the Bank’s fourth Country Assistance Strategy, 2007-2010, which highlighted the interlinked challenges of natural resources base degradation, climate risk, energy p",Mitigation,0.55,0.25,0.33,P_020
action::140::the overall fm residual risk r,Action,"The overall FM residual risk rating for MWDI is Substantial hence the project will have in-field supervision at least twice a year , complemented with frequent implementation support.",Mitigation,0.65,0.25,1.0,P_020
action::141::the fm action plan in annex 3,Action,The FM action plan in Annex 3 outlines the FM risk mitigating measures.,Mitigation,0.55,0.25,0.33,P_020
action::142::a procurement capacity assessm,Action,"A procurement capacity assessment was conducted by the Bank on December 8, 2011 and that time it was concluded that there was limited capacity to carry out procurement activities related to the propos",Mitigation,0.55,0.25,0.33,P_020
action::143::during the early part of proje,Action,"During the early part of project preparation, the project relied on the PMU of NWDP-II for procurement related activities, and while the NWDPII PMU will continue backstopping, the responsibility for p",Mitigation,0.55,0.25,0.33,P_020
action::144::d on the pmu of nwdp-ii for pr,Action,"d on the PMU of NWDP-II for procurement related activities, and while the NWDPII PMU will continue backstopping, the responsibility for procurement lies with the Procurement Staff within the Technical",Mitigation,0.55,0.25,0.33,P_020
action::145::mitigation measures have been,Action,"Mitigation measures have been designed accordingly in agreement with MWDI and include training, preparation of a Project Implementation Plan, and a Procurement Plan (PP) for the first 18 months of the",Mitigation,0.55,0.25,0.33,P_020
action::146::procurement of icb contracts f,Action,"Procurement of ICB contracts for goods will be carried out in accordance with the Guidelines: Procurement of Goods, Works and Non Consulting Services unde r IBRD Loans and IDA Credits& Grants by World",Mitigation,0.55,0.25,0.33,P_020
action::147::bank’s standard bidding docume,Action,Bank’s Standard Bidding Documents and Standard Bid Evaluation Forms for goods under International Competitive Bidding (ICB) will be used.,Mitigation,0.55,0.25,0.33,P_020
action::148::since the government has prepa,Action,"Since the Government has prepared Standar d Bidding Documents for procurement of goods under National Competitive Bidding (NCB), procurement of goods under NCB will be carried out using these document",Mitigation,0.55,0.25,0.33,P_020
action::149::selection of consultants will,Action,"Selection of Consultants will be carried out in accordance with the Guidelines: Selection and Employment of Consultants IBRD Loans and IDA Credits& Grants by World Bank Borrowers, January 2011.",Mitigation,0.55,0.25,0.33,P_020
action::14::the proposed project will be d,Action,"The proposed project will be developed as an integrated multi -focal area project combining several GEF strategic goals, and one LDCF objective namely: • The Biodiversity Focal Area strategy (BD#1) in",Mitigation,0.65,0.25,1.0,P_020
action::150::bank’s standard request for pr,Action,Bank’s Standard Request for Proposals (RFP) and evaluati on forms will be used where applicable.,Mitigation,0.55,0.25,0.33,P_020
action::151::overall capacity of mwdi to ca,Action,The overall capacity of MWDI to carry out procurement under the proposed SRBMP -I is Medium and overall risk is Moderate as there is staff that has adequate qualifications and experience in the use of,Mitigation,0.6,0.25,0.66,P_020
action::152::preparatory activities have in,Action,"Preparatory activities have included consideration of these issues as part of an Environmental and Social 28 Management Framework (ESMF), and Resettlement Policy Framework (RPF), and with Process Fram",Mitigation,0.55,0.25,0.33,P_020
action::153::this will build on work by var,Action,"This will build on work by various CSOs/NGOs, especially related to catchment management and related livelihood en hancement and capacity -building activities.",Mitigation,0.55,0.25,0.33,P_020
action::154::environmental considerations w,Action,"Environmental A-58 considerations will be given major attention in Shire River Basin planning, as well as major civil works, to ensure that any adverse environmental impacts are minimized and adequate",Mitigation,0.65,0.25,1.0,P_020
action::155::although the level of lake mal,Action,Although the level of Lake Malawi would still be subject to natural fluctuations of approximately 1 meter annually and larger multi-annual variation of approximately 7 meters historically (and the Bar,Mitigation,0.55,0.45,0.33,P_020
"action::156::downstream of liwonde, the upg",Action,"Downstream of Liwonde, the upgraded barrage will provide greater opportunities than presently exist to regulate Shire River flows, with potentially greater environmental and social impacts (positive a",Mitigation,0.55,0.45,0.33,P_020
action::157::barrage construction activitie,Action,"Barrage construction activities at Liwonde will also 29 produce localized environmental and social impacts during construction, including (i) land acquisition on both banks of the Shire River, includi",Mitigation,0.55,0.75,0.33,P_020
action::158::(b) flood management (sub -com,Action,(b) Flood Management (Sub -component C.2): The proposed flood mitigation civil works in the lower Sh ire Basin are expected to have fairly minor adverse environmental or social impacts because they ar,Mitigation,0.55,0.75,0.33,P_020
"action::159::nonetheless, attention will be",Action,"Nonetheless, attention will be needed to address a range of environmental and associated social issues, such as ensu ring sufficient river access and crossing points for animals (domestic and wild) an",Mitigation,0.55,0.25,0.33,P_020
action::15::the project will also mainstre,Action,The project will also mainstream biodiversity conservation into landscape planning at both the basin and PA cluster levels.,Mitigation,0.55,0.25,0.33,P_020
"action::160::these include (i) check dams,",Action,"These include (i) check dams, gabions, and other small civil works intended to reduce erosion and slow down stream runoff; (ii) alternative livelihood promotion and income -generating activities, whic",Mitigation,0.55,0.25,0.33,P_020
action::161::slow down stream runoff; (ii),Action,"slow down stream runoff; (ii) alternative livelihood promotion and income -generating activities, which will be screened to rule out any environmentally or soc ially problematic investments; (iii) com",Mitigation,0.55,0.25,0.33,P_020
"action::162::in general, the project is int",Action,"In general, the Project is intended to promote increased focus on the environmental and social implications of any proposed new investments, based on the capacity-building activities within Component ",Mitigation,0.55,0.25,0.33,P_020
action::163::30 (b) an independent environm,Action,"30 (b) An Independent Environmental and Social Impact Assessment (ESIA) of the Kamuzu Barrage Upgrading (including an Environmental and Social Management Plan – ESMP, and Resettlement Action Plan – RA",Mitigation,0.55,0.25,0.33,P_020
action::164::the es mf indicates the corres,Action,The ESMF indicates the corresponding mitigation and enhancement measures for each type of environmental and social impact identified (whether negative or positive).,Mitigation,0.55,0.25,0.33,P_020
action::165::(d) a resettlement policy fram,Action,(d) A Resettlement Policy Framework and Process Framework for the overall project serve to (i) complement the Resettlement Action Plan that is being produced under the Independent ESIA of the Kamuzu B,Mitigation,0.55,0.25,0.33,P_020
action::166::the team assessed that the pro,Action,The Team assessed that the Project’s impacts will be largely positive and not cause appreciable harm to any riparian.,Mitigation,0.55,0.25,0.33,P_020
action::167::(f) dam safety: the srbmp -i w,Action,Dam Safety: The SRBMP -I will finance rehabilitation of K amuzu Barrage.,Mitigation,0.55,0.25,0.33,P_020
"action::168::accordingly, it has been decid",Action,"Accordingly, it has been decided to apply the World Bank’s Safety of Dams Policy (OP 4.37) and the Bank’s Lead Dam Specialist has provided advice on measures to improve dam safety.",Mitigation,0.55,0.25,0.33,P_020
action::169::the project will not finance t,Action,The project will not finance the construction of other large dams.,Mitigation,0.55,0.25,0.33,P_020
action::16::the srbmp supports gom’s shire,Action,"The SRBMP supports GoM’s Shire Basin Letter of Sector Policy, and will have a duration of 15 years.",Mitigation,0.55,0.25,0.33,P_020
action::170::under the catchment management,Action,"Under the Catchment Management Component B, the project may finance construction of small earthen dams, farm and fish ponds, for which the application of generic dam safety measures will apply.",Mitigation,0.55,0.45,0.33,P_020
action::171::these technical guidelines wil,Action,"These technical guidelines will need to be adopte d early in the project before such structures are built, in order to complement the national regulation and guidelines for construction, maintenance a",Mitigation,0.55,0.25,0.33,P_020
"action::172::1 for forest reserves, the res",Action,"1 For forest reserves, the results will be used to estimate carbon storage gains according to the GEF SFM tracking tool.",Mitigation,0.55,0.25,0.33,P_020
action::173::1 this will also be captured t,Action,1 This will also be captured through the GEF LD tracking tool assessment of progress under O utcome 3.1: Enhanced enabling environments between sectors in support of SLM.,Mitigation,0.55,0.25,0.33,P_020
action::174::this is a required m&e tool fo,Action,This is a required M&E tool for all GEF funded biodiversity programs and will be applied to all targeted natural habitat sites under the program.,Mitigation,0.55,0.25,0.33,P_020
action::175::apl triggers moving from the f,Action,APL Triggers Moving from the first to the second phase of the adaptable program loan: Moving from the first to the second phase of the APL will require attainment of six triggers.,Mitigation,0.55,0.25,0.33,P_020
action::176::this will also support an oper,Action,This will also support an operational support system to facilitate Basin water infrastructure operations and early warning systems.,Mitigation,0.55,0.25,0.33,P_020
action::177::the proposed phasing of the pr,Action,The proposed phasing of the Project has been established with Government and is illustrated in figure 1 (next page).,Mitigation,0.55,0.25,0.33,P_020
action::178::ect for community vitalization,Action,ect for Community Vitalization and Afforestation in Middle Shire); and the Millennium Challenge Corporation (MCC – Environmental and Natural Resources Management Action Plan for the Upper Shire Basin),Mitigation,0.55,0.25,0.33,P_020
action::179::direct project beneficiaries i,Action,"Direct project beneficiaries include some 430,000 people (50 percent female) in 86,000 rural households (assuming 5 persons per HH), of which: (a) 230,000 people and 45,000 households of targeted prio",Mitigation,0.55,0.25,0.33,P_020
action::17::the first phase project – the,Action,"The first phase project – the Shire River Basin Management Program (Phase- I) Project (SRBMP -I) – will establish coordinated inter -sectoral development planning and coordination mechanisms, undertak",Mitigation,0.65,0.25,1.0,P_020
action::180::the lower shire that will bene,Action,the Lower Shire that will benefit from improved water management and flood mitigation works.,Mitigation,0.55,0.25,0.33,P_020
action::181::a-9 phase –i us $125m ida +$6.,Action,A-9 Phase –I US $125m IDA +$6.5m GEF/LDCF Phase –II US $125-150m Phase –III US $125-150m 2012 20272017 2022 Figure 1: Malawi ShireRiver Basin Program: Proposed Phasing Program Focus Areas: •Informatio,Mitigation,0.55,0.25,0.33,P_020
"action::182::in addition, the component wil",Action,"In addition, the component will support modernization of the water resources monitoring systems (includin g the development of real - time hydromet systems) and an operational decision support system ",Mitigation,0.55,0.25,0.33,P_020
action::183::investments in hydro- meteorol,Action,"Investments in hydro- meteorological systems, especially in appropriate real -time systems and integration with satellite products will improve system operations and disaster management.",Mitigation,0.55,0.25,0.33,P_020
action::184::a modern knowledge base with a,Action,A modern knowledge base with associated knowledge products will be created along with modeling tools to support this planning.,Mitigation,0.55,0.25,0.33,P_020
action::185::this will include information,Action,"This will include information about climate, water resources (surface and groundwater), topography, water and other infrastructure (existing and proposed), water users, en vironment, biodiversity, soi",Mitigation,0.55,0.25,0.33,P_020
action::186::it will support institutional,Action,It will support institutional coordination mechanisms for basin planning and management for the basin’s socio- economic development and environmental sustainability; and improve information available ,Mitigation,0.55,0.25,0.33,P_020
action::187::a critical part of shire basin,Action,A critical part of Shire Basin Planning will be an improved kn,Mitigation,0.65,0.25,1.0,P_020
action::188::a critical part of shire basin,Action,"A critical part of Shire Basin Planning will be an improved knowledge base and a comprehensive strategy on flood risk management, with a focus on the lower Shire, which is the area most frequently aff",Mitigation,0.65,0.25,1.0,P_020
action::189::the action plan will provide g,Action,"The Action Plan will provide guidance on mitigation (infrastructure and readiness) interventions, flood zoning, forecasting and early warning, to all stakeholders in the basin, packaged for procuremen",Mitigation,0.55,0.25,0.33,P_020
"action::18::in this regard, it can be cons",Action,"In this regard, it can be consi dered that other ongoing and proposed projects and programs are contributing to this overall framework.",Mitigation,0.55,0.25,0.33,P_020
action::190::this would involve the analysi,Action,This would involve the analysis of proposed investments (e.g.,Mitigation,0.55,0.25,0.33,P_020
action::191::the dss will be designed to ad,Action,"The DSS will be designed to address key economic, environmental and natural resources, and social issues and develop appropriate knowledge bases in this regard.",Mitigation,0.55,0.25,0.33,P_020
"action::192::for example, the work on surve",Action,"For example, the work on survey and mapping of natural habitats and biodiversity hotspots within the Basin will allow the contribution of ecological infrastructure to river basin functions to be model",Mitigation,0.65,0.25,1.0,P_020
action::193::the activity would then suppor,Action,The activity would then support the development of a Shire Basin Plan (a rolling plan to be updated every few years) that is based on both the analysis supported by the analytical framework supported ,Mitigation,0.55,0.25,0.33,P_020
action::194::iple s takeholders in basin ma,Action,iple s takeholders in basin management which will form a platform for debate and basin vision development ) and other consultations to be conducted throughout the process.,Mitigation,0.55,0.25,0.33,P_020
action::195::the activity will pay adequate,Action,"The activity will pay adequate attention to institutional and financial sustainability of critic al basin management, operation and knowledge functions, and among others will fund a study on the finan",Mitigation,0.55,0.25,0.33,P_020
action::196::while many good pieces of anal,Action,"While many good pieces of analytical work have been carried out, including on improved institutional set-up, these will still have to be implemented.",Mitigation,0.55,0.25,0.33,P_020
action::197::the project will support estab,Action,The project will support establishment of a Shire B asin Institution in line with best international practice and national policy (National Water Policy of 2005); recognize the river basin as th e man,Mitigation,0.55,0.25,0.33,P_020
action::198::the shire river basin institut,Action,"The Shire River Basin institution will be a protot ype organization, and can develop as a sub- organ to or in parallel with a more efficient national system, which will also be supported under this pr",Mitigation,0.55,0.25,0.33,P_020
action::199::n development vision; (b) surv,Action,"n development vision; (b) survey and analysis – surface and groundwater quality sampling, climate and meteorological investigations, hydrological surveys, GIS and computer modeling; (c) monitoring and",Mitigation,0.65,0.25,1.0,P_020
action::19::other development pa rtners su,Action,Other development partners supporting work on the Shire include UNDP/GEF (Public Private Sector Partnership on Capacity Building for Sustainable Land M anagement in the Shire Basin); JICA (Project for,Mitigation,0.55,0.25,0.33,P_020
action::1::document of the world bank for,Action,Document of The World Bank FOR OFFICIAL USE ONLY Report No: 69041-MW PROJECT APPRAISAL DOCUMENT ON A PROPOSED CREDIT IN THE AMOUNT OF SDR 60.6 MILLION (US$93.75 MILLION EQUIVALENT) AND A PROPOSED IDA ,Mitigation,0.55,0.45,0.33,P_020
action::200::existing information on basin,Action,Existing information on basin ecology will be collated and a spatial meta -database will be developed to organize and provide access to it.,Mitigation,0.55,0.25,0.33,P_020
action::201::specialized technical institut,Action,"Specialized technical institutions, such as the Forest Research Institute of Malawi and the National Herbarium, will receive support to improve their in-house knowledge management, to allow them to li",Mitigation,0.55,0.25,0.33,P_020
action::202::ecological and biodiversity in,Action,"Ecological and biodiversity information products will be deve loped from this knowledge base both to reflect the value of natural ecosystems to the hydrology and economy of the basin, and to provide f",Mitigation,0.55,0.25,0.33,P_020
action::203::training will be focused on pr,Action,Training will be focused on practical hands-on training with clear objectives for improved service delivery and will be based on a mix of individual on- the-job and short training courses to instituti,Mitigation,0.55,0.25,0.33,P_020
action::204::it will also feed into the dec,Action,It will also feed into the decision support system for operation of the Kamuzu Barrage.,Mitigation,0.55,0.25,0.33,P_020
action::205::water resources information sy,Action,"Water resources information sy stem, to monitor water flows and discharges, water quality and sediment loads, as well as groundwater, using real time low -cost modern communications such as providing ",Mitigation,0.55,0.25,0.33,P_020
action::206::resolving the data communicati,Action,Resolving the data communication method will depend on the availability of a given communication solution as determined on a site -by-site basis and the phasing -in of appropriate technology.,Mitigation,0.55,0.25,0.33,P_020
action::207::the measurement system will co,Action,"urement system will consist of a robust cost effective solution, well -designed to minimize maintenance while being able to operate over a wide range of river and general environmental conditions.",Mitigation,0.55,0.25,0.33,P_020
action::208::a range of earth observation d,Action,A range of earth observation data products that are currently available for the region are seldom utilized and efforts will be made to integrate these to take advantage of an increasingly powerful cla,Mitigation,0.55,0.25,0.33,P_020
action::209::the water resources informatio,Action,The water resources information system will integrate ground -based hydro - meteorological observations w ith satellite products in interactive portals (described in the next activity) accessible in M,Mitigation,0.55,0.45,0.33,P_020
action::20::direct project beneficiaries w,Action,"Direct project beneficiaries would include some 430,000 people (50 percent female) in about 86,000 rural households (assuming 5 persons per HH), of which: (a) 230,000 people in approximately 45,000 ho",Mitigation,0.55,0.25,0.33,P_020
action::210::this water resources informati,Action,This water resources information system will form a major input into the forecasting and early warning systems ; and will be linked to national water resources monitoring and A-17 information systems ,Mitigation,0.65,0.25,1.0,P_020
action::211::the support will including eff,Action,The support will including efforts to make all current manually -read systems more real -time by providing readers with cellphones to call -in,Mitigation,0.55,0.25,0.33,P_020
action::212::the support will including eff,Action,The support will including efforts to make all current manually -read systems more real -time by providing readers with cellphones to call -in and eventually text the readings.,Mitigation,0.55,0.25,0.33,P_020
action::213::the network is currently being,Action,"The network is currently being optimized and will identify gaps in hydromet data collection, as well as sugges t improvements for transmission, data storage, analysis, and customized dissemination pro",Mitigation,0.55,0.25,0.33,P_020
action::214::the proposed modernization wil,Action,"The proposed modernization will be largely based on this assessment and equip key water resources monitoring sites , where appropriate, with modern data collection and transmitting s tations that are ",Mitigation,0.55,0.25,0.33,P_020
action::215::the project will also support,Action,The project will also support data collection associated with the Lake and in the upstream catchments of the Lake so as to complement the data needed for improved operation of the Barrage and compleme,Mitigation,0.55,0.25,0.33,P_020
action::216::water resources i nformation r,Action,Water Resources i nformation relevant for Shire Basin Management will be fully integrated with national systems as well as regional grids (HYCOS) where appropriate.,Mitigation,0.55,0.25,0.33,P_020
action::217::the project will support water,Action,The project will support water quality measurement both through enhanced manual and automated systems in critical locations as well as through devising a minimu m required yet representative system of,Mitigation,0.65,0.25,1.0,P_020
action::218::this network will also include,Action,"This network will also include very detailed water quality monitoring in the target and control catchments, intended to mon",Mitigation,0.55,0.25,0.33,P_020
action::219::this network will also include,Action,"This network will also include very detailed water quality monitoring in the target and control catchments, intended to monitor project impacts erosion through measurement of suspended solids.",Mitigation,0.55,0.25,0.33,P_020
action::21::indirect project beneficiaries,Action,Indirect project beneficiaries include: (a) rural households located close to areas of natural forests and wetlands (including those within national parks and forest reserves and on adjacent customary,Mitigation,0.55,0.25,0.33,P_020
action::220::the present forecasting and ea,Action,"The present forecasting and early warning system, based on a simple procedure of manually reading and communicating rainfall and water levels, will need to be further professionalized to make these da",Mitigation,0.55,0.25,0.33,P_020
action::221::this activity will also help s,Action,"This activity will also help strengthen capacities and collaboration between DWR, DCCMS and DNRDM.",Mitigation,0.55,0.25,0.33,P_020
"action::222::currently, meteorological data",Action,"Currently, meteorological data is recorded and rainstorms are forecast , but there is no hydrologic forecasting based on the weather forecasting - this is proposed to be pursued in this project throug",Mitigation,0.55,0.25,0.33,P_020
"action::223::cast , but there is no hydrolo",Action,"cast , but there is no hydrologic forecasting based on the weather forecasting - this is proposed to be pursued in this project through actions such as enhanced runoff -rainfall modelling, routing, an",Mitigation,0.55,0.25,0.33,P_020
action::224::communication and decision sup,Action,Communication and decision support on early warning is then proposed to be enhanced.,Mitigation,0.55,0.25,0.33,P_020
action::225::the flood early-warning system,Action,"The flood early-warning system builds on , and fits within , the roll-out of the IFRMP for the Shire Basin, which is expected in mid 2012 as a guiding action plan for disaster risk management in the L",Mitigation,0.55,0.75,0.33,P_020
action::226::the ifrmp will include feasibi,Action,"The IFRMP will include feasibility and design for the forecasting and early warning system, based on a hydrological and flood model for the Shire and its tributaries, and will suggest the detailed ToR",Mitigation,0.55,0.25,0.33,P_020
action::227::the f lood forecasting and ear,Action,"The f lood forecasting and early warning system should have the following characteristics: (a) be robust and reliable, it should function under extreme conditions and be addressable from various locat",Mitigation,0.55,0.25,0.33,P_020
"action::228::d) should be balanced , not to",Action,"d) should be balanced , not too simple to miss essential components of the flood forecasting procedure, but also avoiding unnecessary complexity that will overwhelm the institutional capacity, easily ",Mitigation,0.55,0.25,0.33,P_020
action::229::the weather radar is able to m,Action,"The weather radar is able to measure precipitation over a fairly large area (nominally 70,000 km 2).",Mitigation,0.55,0.25,0.33,P_020
action::22::d on adjacent customary land),Action,d on adjacent customary land) whose improved management under the project will provide a more sustainable natural resource base and additional livelihood options ; (b) the 30 percent of urban househol,Mitigation,0.55,0.25,0.33,P_020
action::230::the possible inclusion of a ra,Action,"The possible inclusion of a radar will require a thorough site assessment which will factor in the availability of power, communications, and local access, along with a site that will provide radar co",Mitigation,0.55,0.45,0.33,P_020
action::231::the system will greatly benefi,Action,The system will greatly benefit from the proposed detailed topographic survey (aerial survey) of the lowe,Mitigation,0.55,0.25,0.33,P_020
action::232::the system will greatly benefi,Action,"The system will greatly benefit from the proposed detailed topographic survey (aerial survey) of the lower Shire floodplain under the NWDP-II, as it will allow very precise flood mapping, flood zoning",Mitigation,0.55,0.25,0.33,P_020
action::233::it is expected that the result,Action,It is expected that the results of this topographic survey will become available during the first year of the project and can be incorporated into the final design of the Flood Early Warning System.,Mitigation,0.55,0.75,0.33,P_020
action::234::the flood modelling and mitiga,Action,The flood modelling and mitigation scenarios will be used and further populated/updated during the project to calculate different future investment scenarios for the middle- and longer term.,Mitigation,0.55,0.25,0.33,P_020
action::235::there will also be specific at,Action,There will also be specific attention to further strengthening of regional linkages within the Zambezi Basin and in the region on forecasting and early warning.,Mitigation,0.55,0.25,0.33,P_020
action::236::this activity will include con,Action,"This activity will include consultancy (detailed design, implementation support and institutional capacity enhancement on the early warning system), civil works (on measurement stations where not cove",Mitigation,0.55,0.25,0.33,P_020
