node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::121::the ddm mis will support the d,Action,The DDM MIS will support the development of a set of standardized summary indicators and monitoring reports for DLI verification purposes.,Mitigation,0.55,0.25,0.33,P_004
"action::122::in addition, ddm will conduct",Action,DDM will conduct sample spot checks including beneficiary satisfaction surveys to verify their program records.,Mitigation,0.55,0.25,0.33,P_004
action::123::the world bank will partner wi,Action,The World Bank will partner with a reputable local think-tan,Mitigation,0.55,0.25,0.33,P_004
action::124::the world bank will partner wi,Action,The World Bank will partner with a reputable local think-tank to conduct independent checks for a random sample of Upazilas on an annual basis (c) Audits of bank payments: A sample review of payments ,Mitigation,0.55,0.25,0.33,P_004
action::125::in order to assess the impact,Action,"In order to assess the impact of the program for participants, the World Bank will partner with a reputable local survey firm to undertake baseline and endline surveys of program participants for each",Mitigation,0.55,0.25,0.33,P_004
action::126::process evaluation will be con,Action,Process evaluation will be conducted by for both the development of the BPD as well as to evaluate the performance of the five safety net programs of MoDMR with the help of Operational Surveys in a re,Mitigation,0.55,0.25,0.33,P_004
"action::127::under the snsp therefore, modm",Action,"Under the SNSP therefore, MoDMR will also introduce their own sets of independent external validations, including beneficiary satisfaction surveys by a third party.",Mitigation,0.55,0.25,0.33,P_004
action::128::this activity will also fulfil,Action,This activity will also fulfill requirements to verify some of the DLIs.,Mitigation,0.55,0.25,0.33,P_004
action::129::additionally the bank will car,Action,"Additionally, the Bank will carry out independent Upazila- level spot checks to validate that program implementation is being carried out as per the program Operation Manuals and whether program",Mitigation,0.55,0.25,0.33,P_004
action::12::a complete switch from food- b,Action,A complete switch from food- based safety nets to cash-based programs will involve a major reshuffling of PFDS operations.,Mitigation,0.65,0.25,1.0,P_004
action::130::these spot checks will be cond,Action,These spot checks will be conducted in a random sample of approximately three to four percent of Union Parishads annually by a firm contracted by the World Bank.,Mitigation,0.55,0.25,0.33,P_004
action::131::impact evaluation: the world b,Action,Impact evaluation: The World Bank will commission a reputable local survey firm to undertake baseline and follow-up surveys of program participants and non-participants in a representative sample of U,Mitigation,0.55,0.25,0.33,P_004
action::132::the survey data will be used t,Action,"The survey data will be used to monitor the results laid out in Annex 1, including estimation of outcome measures such as the net change in beneficiary consumption expenditure, dietary quality and the",Mitigation,0.55,0.25,0.33,P_004
action::133::the data will examine program,Action,"The data will examine program targeting and the determinants of program participation, including whether women or individuals from households in the lowest consumption quintile are (i) more likely to ",Mitigation,0.55,0.75,0.33,P_004
"action::134::the individual, household, and",Action,"The individual, household, and community characteristics (e.g., literacy, other wage- earning opportunities, shocks suffered, and distance from the nearest worksite) that influence both the ability to",Mitigation,0.55,0.25,0.33,P_004
action::135::the survey data will be merged,Action,"In the analysis, the survey data will be merged with administrative data detailing the extent and types of workfare activities in the Upazilas where households were surveyed.",Mitigation,0.55,0.25,0.33,P_004
action::136::qualitative assessments: to co,Action,"Qualitative assessments: To complement the quantitative work, beneficiary and non- beneficiary assessments will be conducted.",Mitigation,0.55,0.25,0.33,P_004
"action::137::additionally, independent oper",Action,"Additionally, independent operational surveys will also be conducted to evaluate the proper implementation of the BPD data collection process and procedures.",Mitigation,0.55,0.25,0.33,P_004
"action::138::thus, some of these activities",Action,"Thus, some of these activities will be regul",Mitigation,0.55,0.25,0.33,P_004
"action::139::thus, some of these activities",Action,"Thus, some of these activities will be regularly monitored as part of the Governance and Accountability Action Plan (GAAP) designed to reflect the specific responsibilities of the implementing agencie",Mitigation,0.55,0.25,0.33,P_004
action::13::phasing out food-based transfe,Action,"Phasing out food-based transfer programs is therefore a nontrivial process which will require technical assistance, dialog and careful long term planning.",Mitigation,0.55,0.25,0.33,P_004
action::140::there are several factors unde,Action,There are several factors underlying the sustainability of the outcomes of the proposed project and its results.,Mitigation,0.55,0.25,0.33,P_004
action::141::this is clearly reflected in t,Action,"This is clearly reflected in the Action Plan aimed at developing a long-term reform agenda for these safety net programs that MoDMR has begun drafting, and has sought the Bank's technical assistance.",Mitigation,0.55,0.25,0.33,P_004
"action::142::second, the proposed project i",Action,"Second, the proposed project is supporting GoB programs that have been in implementation since the 1970s, and are expected to remain priority safety net programs of the Government beyond the duration ",Mitigation,0.55,0.75,0.33,P_004
action::143::figure 6 shows that since fy 2,Action,"Figure 6 shows that since FY 2008-09, the revised or the actual allocation for these five safety net programs have more or less been close to the proposed allocation, indicating strong performance in ",Mitigation,0.55,0.25,0.33,P_004
action::144::proposed and revised allocatio,Action,"Proposed and revised allocation for DDM programs (BDT crore) 6,000.00 5,000.00 -.- 4,000.00 OVGF 3,000.00 -GR *TR 2,000.00 - -- W BEGPP 1,000.00 -- - - Proposed Revised Proposed Revised Proposed Revis",Mitigation,0.55,0.25,0.33,P_004
action::145::the proposed project would fur,Action,"The proposed project would further strengthen the institutional capacity of the DDM through the technical assistance provided under component 2, and its impact is likely to be felt across all programs",Mitigation,0.55,0.75,0.33,P_004
action::146::the monitoring and evaluation,Action,valuation activities will allow evidence based decisions about the sustainability and consolidation of the five safety net programs.,Mitigation,0.55,0.25,0.33,P_004
action::147::the regular third assessments,Action,"The regular third assessments of the program performance, the monitoring mechanisms that provide information on the financial flows, and the process assessments will be providing timely information to",Mitigation,0.55,0.25,0.33,P_004
action::148::the availability of the bangla,Action,The availability of the Bangladesh Poverty Database will lead to more efficient use of public resources beyond the life of the project.,Mitigation,0.55,0.25,0.33,P_004
action::149::key risks and mitigation measu,Action,KEY RISKS AND MITIGATION MEASURES A.,Mitigation,0.55,0.25,0.33,P_004
action::14::the proposed modern food stora,Action,"The proposed Modern Food Storage Facilities Project supported by the Bank could help to reduce the frequency of the rotation of public food stocks, and as a result reduce the pressure on safety nets t",Mitigation,0.55,0.45,0.33,P_004
action::150::there is a risk that improved,Action,"There is a risk that improved targeting, management and grievance systems of the five safety net programs of MoDMR will create resentment and generate opposition from vested interest groups who curren",Mitigation,0.55,0.25,0.33,P_004
action::151::mitigation measures are part a,Action,Mitigation measures are part and parcel of the design of the proposed project in that they undertake an incremental approach to the implementation of all reform measures as per the DLI matrix.,Mitigation,0.55,0.25,0.33,P_004
action::152::technical studies are also pla,Action,"Technical studies are also planned to counter any unfounded allegations by vested interest groups (as was done in the case of EGPP in 2011), to help engage the wider civil society and media to garner ",Mitigation,0.55,0.25,0.33,P_004
action::153::the detailed ta set aside unde,Action,"The detailed TA set aside under the proposed project will mitigate some of this risk through improvements in targeting, benefit delivery mechanisms, large-scale investment in transparency and accounta",Mitigation,0.55,0.25,0.33,P_004
action::154::this however will require cons,Action,"This however will require constant oversight by the Bank, and coordination amongst the two implementing agencies facilitated by the bank.",Mitigation,0.55,0.25,0.33,P_004
action::155::the regular monitoring of the,Action,"The regular monitoring of the GAAP, which has been jointly prepared with the counterparts, will assist the Bank team in that respect.",Mitigation,0.55,0.25,0.33,P_004
action::156::an institutional assessment ha,Action,"An institutional assessment has been carried out for both the implementing agencies, including procurement and financial management assessments, and mitigation measures are in place to address any res",Mitigation,0.55,0.25,0.33,P_004
action::157::the project will have positive,Action,The project will have positive impacts on the Government's effectiveness in delivering safety net services and the targeting of poverty reduction programs at present and in the future.,Mitigation,0.55,0.25,0.33,P_004
action::158::using data from recent househo,Action,"Using data from recent household surveys, simulations were conducted to estimate how more accurate targeting supported by the project will impact poverty and the cost-effectiveness of the programs.",Mitigation,0.55,0.25,0.33,P_004
action::159::while several risk-mitigating,Action,"While several risk-mitigating measures have been incorporated into the project design, a number of additional measures will also be undertaken during implementation (see Table A3.3 in Annex 3 for deta",Mitigation,0.55,0.25,0.33,P_004
action::15::that gob requested for a simil,Action,"That GoB requested for a similar IDA support for the remaining SSNs implemented by MoDMR through its implementing agency, the Department of Disaster Management (DDM) in May 2012 is a testament to the ",Mitigation,0.55,0.45,0.33,P_004
action::160::consolidated reports showing w,Action,Consolidated reports showing wage payments made per fiscal year under the proposed EEPs (i.e.,Mitigation,0.55,0.25,0.33,P_004
action::161::expenditure reports will show,Action,"Expenditure reports will show both allocations and expenditures by Upazila, across the various budget heads under both EEPs.",Mitigation,0.55,0.25,0.33,P_004
action::162::this consolidated report will,Action,This consolidated report will be checked against the report generated from the Government's Integrated Budgeting & Accounting System (IBAS) system (showing pre- identified economic codes for the eligi,Mitigation,0.55,0.25,0.33,P_004
"action::163::in addition to regular audits,",Action,"In addition to regular audits, other evaluation work, such as third-party validations, beneficiary surveys and impact evaluation surveys will be utilized to substantiate the proper utilization of Bank",Mitigation,0.55,0.25,0.33,P_004
action::164::considering the extent of proc,Action,"Considering the extent of procurement in the project, the capacity of both implementing agencies and experience from other projects, the risk39 from a procurement management and contract administratio",Mitigation,0.65,0.25,1.0,P_004
action::165::modmr/ddm and sid/bbs) have ag,Action,"MoDMR/DDM and SID/BBS) have agreed on an action plan to mitigate procurement risks, involving the assignment of sufficient staff, systematic capacity building, as well as implementing relevant monitor",Mitigation,0.55,0.25,0.33,P_004
action::166::initial procurement plans for,Action,Procurement Plans: Initial procurement plans for each implementing agency were agreed at negotiations and will be updated upon effectiveness.,Mitigation,0.55,0.25,0.33,P_004
action::167::the agencies will update their,Action,The agencies will update their respective procurement plans semi-annually.,Mitigation,0.55,0.25,0.33,P_004
action::168::no procurement except those ag,Action,No procurement except those agreed in the procurement plan will be initiated by the agencies.,Mitigation,0.55,0.25,0.33,P_004
action::169::based on the assessment done f,Action,"Based on the assessment done for EGPP, the MoDMR and the Bank team have agreed that no land acquisition or displacement of communities (economic or physical) from private or public lands will be requi",Mitigation,0.55,0.25,0.33,P_004
action::16::an example is their willingnes,Action,"An example is their willingness to convert a portion of the transfers under TR into cash under the proposed project.18 If successful, this process has the potential to initiate the consolidation of sa",Mitigation,0.55,0.45,0.33,P_004
action::170::further since all sub-projects,Action,"Further since all sub-projects will be carried out in rural settings where squatters are not widely found, no large scale displacement is expected.",Mitigation,0.55,0.75,0.33,P_004
action::171::land acquisition and displacem,Action,"Land acquisition and displacement of communities/people will not be allowed, and this exclusion will be highlighted in the Operational Manual of the workfare programs.",Mitigation,0.55,0.25,0.33,P_004
action::172::each sub-project proposal asse,Action,Each sub-project proposal assessed by the Union level Steering Committees will include a social screening form that will demonstrate specifically that no acquisition or displacement is undertaken.,Mitigation,0.55,0.25,0.33,P_004
action::173::screening for tps therefore wi,Action,Screening for TPs therefore will be included as well in the relevant areas.,Mitigation,0.55,0.25,0.33,P_004
action::174::due to the very large number a,Action,"Due to the very large number and small- scale nature of sub-projects to be implemented, the implementing agency will use a Social Screening procedure outlined in the SMF to identify, assess, evaluate,",Mitigation,0.55,0.25,0.33,P_004
"action::175::well as national policies, whi",Action,"well as national policies, while considering the practical aspects of the programs' implementation.",Mitigation,0.55,0.25,0.33,P_004
action::176::the sub-projects to be funded,Action,The sub-projects to be funded under the proposed project are not expected to have significant environmental impact.,Mitigation,0.65,0.75,1.0,P_004
action::177::in order to address the potent,Action,"In order to address the potential environmental impacts and improve existing environmental conditions, the World Bank Policy on Environmental Assessment (OP/BP 4.01) is triggered for this proposed pro",Mitigation,0.55,0.45,0.33,P_004
action::178::considering the nature and mag,Action,"Considering the nature and magnitude of the potential environmental impact is relatively limited, and the magnitude of community level rural earthen infrastructure development, the project is classifi",Mitigation,0.55,0.45,0.33,P_004
action::179::since the project will be impl,Action,"Since the project will be implemented nation-wide, sub-project site selection is important to avoid any environmentally sensitive areas, and certain good practices need to be mainstreamed into their i",Mitigation,0.55,0.25,0.33,P_004
action::17::(mimeo) 20 the cabinet passed,Action,(mimeo) 20 The Cabinet passed GoB's plan to develop this database along wi,Mitigation,0.55,0.25,0.33,P_004
action::180::thus according to modmr's upda,Action,"Thus according to MoDMR's updated EMF, instead of preparing an environmental management plan, the public workfare programs will adopt a standard Environmental Code of Practice (ECoP) for each type of ",Mitigation,0.55,0.25,0.33,P_004
action::181::the ecop will be part of the r,Action,"The ECoP will be part of the revised Operations Manual for workfare programs, and project staff will be trained in its application.",Mitigation,0.55,0.25,0.33,P_004
action::182::the ecop will be considered at,Action,The ECoP will be considered at the planning stage of sub-projects and mitigation measures will be followed during sub-project implementation.,Mitigation,0.55,0.25,0.33,P_004
action::183::this will help to integrate en,Action,This will help to integrate environmental considerations,Mitigation,0.55,0.25,0.33,P_004
action::184::this will help to integrate en,Action,This will help to integrate environmental considerations into rural level development planning.,Mitigation,0.55,0.25,0.33,P_004
action::185::if any sub-project requires ad,Action,"If any sub-project requires additional measures beyond what is already described in the ECoP, a simple Environmental Management Plan (EMP) will be prepared by the UP- PIC/UP-HAIC in consultation with ",Mitigation,0.55,0.25,0.33,P_004
action::186::as part of ddm's third party m,Action,"As part of DDM's third party monitoring arrangements, annual reviews of the implementation of the ECoP will be conducted and submitted to the World Bank.",Mitigation,0.55,0.25,0.33,P_004
action::187::the environmental management f,Action,"The Environmental Management Framework (EMF) of EGPP has been revised by MoDMR to cover the extended scope of the proposed project, and to adopt the ECoP approach.",Mitigation,0.55,0.25,0.33,P_004
action::188::the proposed project includes,Action,"The proposed project includes the following three components: (i) Support to MoDMR safety net programs (EGPP, FFW, TR, GR and VGF) by financing a portion of program costs (cash payments) in line with ",Mitigation,0.55,0.25,0.33,P_004
action::189::these latter two components wi,Action,"These components will finance all inputs such as personnel, design of IT systems as well as hardware, monitoring systems, vehicles and other equipment, consultants, and incremental operating costs.",Mitigation,0.55,0.25,0.33,P_004
action::18::(mimeo) 20 the cabinet passed,Action,"(mimeo) 20 The Cabinet passed GoB's plan to develop this database along with a strategy for the development of safety nets on September 11, 2012.",Mitigation,0.55,0.25,0.33,P_004
action::190::ort results in three areas: (i,Action,"ort results in three areas: (i) Improving the targeting of program resources to the poorest areas and households to promote more pro-poor coverage; (ii) Strengthening management, program information s",Mitigation,0.55,0.25,0.33,P_004
action::191::the proposed allocation formul,Action,The proposed allocation formula under SNSP takes these factors into account and has been revised such that the resource allocation for EGPP is based on the proportion of poor population.,Mitigation,0.55,0.25,0.33,P_004
action::192::this will ensure that the targ,Action,This will ensure that the targeting at the household level is eventually harmonized for all programs via the BPD.,Mitigation,0.55,0.25,0.33,P_004
"action::193::thus, program guidelines will",Action,"Thus, program guidelines will be revised to reflect this wage ceiling.",Mitigation,0.55,0.25,0.33,P_004
action::194::thus under snsp the gender tar,Action,Thus under SNSP the gender targeting quota will be maintained at 33 percent of the beneficiaries nationally for EGPP only.,Mitigation,0.55,0.25,0.33,P_004
action::195::between the other two relief o,Action,"Between the other two relief oriented programs, the VGF will introduce a female quota such that up to 90 percent of its beneficiaries (under the festival bonus component) will be female by the end of ",Mitigation,0.55,0.25,0.33,P_004
action::196::the operations manual will hel,Action,"The Operations Manual will help develop clear guidelines for program implementation, and allow for the development of a modem record keeping system based on a common IT platform and standards for inte",Mitigation,0.55,0.25,0.33,P_004
action::197::the mis will also allow for th,Action,"The MIS will also allow for the development of a single beneficiary list for these five safety net programs, and thus reduce overlap between the programs, as well as eventually be linked to the BPD.",Mitigation,0.55,0.25,0.33,P_004
action::198::given the national scope of pr,Action,"Given the national scope of program implementation, all Upazilas will have a field staff known as Sub-Assistant Engineers (SNSP) who will be trained in these five safety net program guidelines and dat",Mitigation,0.55,0.25,0.33,P_004
action::199::is form of payment will be mai,Action,is form of payment will be maintained for all cash based wage payments when made under any of the other public works programs.,Mitigation,0.55,0.25,0.33,P_004
action::19::this will benefit not only the,Action,This will benefit not only the programs implemented by MoDMR but also the large number of other targeted safety net programs implemented by other Ministries.,Mitigation,0.55,0.25,0.33,P_004
action::1::document of the world bank for,Action,Document of The World Bank FOR OFFICIAL USE ONLY Report No: 76483-BD INTERNATIONAL DEVELOPMENT ASSOCIATION PROJECT APPRAISAL DOCUMENT ON A PROPOSED CREDIT IN THE AMOUNT OF SDR 331.4 MILLION (US$500 MI,Mitigation,0.55,0.45,0.33,P_004
action::200::it is anticipated that the new,Action,"It is anticipated that the new payment systems, if cost effective and successful, will considerably improve the quality of payments as well of record-keeping, and thus comprehensively strengthen progr",Mitigation,0.55,0.25,0.33,P_004
action::201::while 74 percent of beneficiar,Action,"While 74 percent of beneficiaries knew about how payments will be made during baseline, this figure fell to 71 percent during midline.",Mitigation,0.55,0.25,0.33,P_004
action::202::the dli7 will ensure that ther,Action,"The DLI7 will ensure that there is an increased awareness among program beneficiaries of all MoDMR programs over time regarding the program rules, eligibility and the level of entitlements under the v",Mitigation,0.55,0.25,0.33,P_004
action::203::to address this ddm will devel,Action,To address this DDM will develop operationally sound but practical mechanisms for grievance redress in all of these five safety net programs.,Mitigation,0.55,0.25,0.33,P_004
action::204::this grievance redress system,Action,"This Grievance Redress System will address beneficiary complaints concerning targeting, payments, information updates, and complaints on quality of service.",Mitigation,0.55,0.25,0.33,P_004
action::205::the mis will include a grievan,Action,"The MIS will include a grievance redress module, which will be managed by Grievance Redress Officers (GROs) who will help keep a record of these grievances, and monitor the details of cases lodged, re",Mitigation,0.55,0.25,0.33,P_004
action::206::a feedback loop that includes,Action,A feedback loop that includes informing the complainant about the action taken on their complaints and feeding this information into the implementation of the program will be a key aspect of the GRS.,Mitigation,0.55,0.25,0.33,P_004
action::207::the use of ict will be utilize,Action,The use of ICT will be utilized to simplify processes.,Mitigation,0.55,0.25,0.33,P_004
action::208::the establishment of the griev,Action,"The establishment of the Grievance Redress Register for the five safety net programs of MoDMR, and the incremental progress in terms of making the Register functional and operational thus will be link",Mitigation,0.55,0.25,0.33,P_004
action::209::grievance redress and appeal p,Action,Grievance redress and appeal processes will be included as one of the modules of the overall MIS to help strengthen the monitoring and evaluation of the programs.,Mitigation,0.55,0.25,0.33,P_004
action::20::improving the targeting of the,Action,Improving the targeting of the five SSN programs of MoDMR will result in an improvement in the quality of a sizeable portion of public expenditures.,Mitigation,0.55,0.25,0.33,P_004
"action::210::in addition to the mis, the pr",Action,"In addition to the MIS, the programs will need the help of the Upazila Nirbahi Officer (UNO) and the Deputy Commissioner (DC) who will be the Grievance Redress Officer (GRO), at the upazila and distri",Mitigation,0.55,0.25,0.33,P_004
action::211::one of the directors at ddm (d,Action,One of the Directors at DDM (designated by the PD) will a,Mitigation,0.55,0.25,0.33,P_004
action::212::o will be the grievance redres,Action,"o will be the Grievance Redress Officer (GRO), at the upazila and district levels respectively, to establish a Grievance Redress System (GRS).",Mitigation,0.55,0.25,0.33,P_004
action::213::one of the directors at ddm (d,Action,One of the Directors at DDM (designated by the PD) will act as the GRO at the central level.3 5 Component 2: Strengthening of MoDMR program administration and transparency (total estimated cost US$30 ,Mitigation,0.55,0.25,0.33,P_004
action::214::activities financed under this,Action,Activities financed under this component include: (i) preparation of the overall Operations Manual based on the revised guidelines for the 15 The Deputy Project Director (DPD) in the Office of the Pro,Mitigation,0.55,0.25,0.33,P_004
"action::215::after this time, the director",Action,"After this time, the Director designated by the PD - DDM will take over this responsibility.",Mitigation,0.55,0.25,0.33,P_004
action::216::implementation of five safety,Action,implementation of five safety net programs; (ii) development of the specifications for the consolidated program MIS that will include a full set of modules including selection and verification of elig,Mitigation,0.55,0.25,0.33,P_004
action::217::this will establish a comprehe,Action,This will establish a comprehensive and sustainable MIS system in both the agencies fo,Mitigation,0.55,0.25,0.33,P_004
action::218::this will establish a comprehe,Action,"This will establish a comprehensive and sustainable MIS system in both the agencies for transparent tracking of program beneficiaries, and efficient recordkeeping, program administration and monitorin",Mitigation,0.55,0.25,0.33,P_004
action::219::the core areas of technical in,Action,The core areas of technical intervention under this component for DDM and BBS will be as follows: System Design and Development 17.,Mitigation,0.55,0.25,0.33,P_004
action::21::the proposed results-based ope,Action,"The proposed results-based operation, the Safety Net Systems for the Poorest (SNSP) Project, plans to continue support for EGPP as well as to provide support for improved implementation of the additio",Mitigation,0.55,0.25,0.33,P_004
action::220::this component therefore will,Action,This component therefore will support in developing and implementing a Ministry-wide MIS system that could operate as an integrated MIS for all the existing programs including EGPP thereby facilitatin,Mitigation,0.55,0.45,0.33,P_004
"action::221::similarly, in sid, the compone",Action,"Similarly, in SID, the component will support the design, development and implementation of a computerized MIS (the Bangladesh Poverty Database) to maintain the comprehensive database developed by its",Mitigation,0.55,0.25,0.33,P_004
"action::222::for instance, the proposed sys",Action,"For instance, the proposed system will be designed in a manner that will provide a mechanism to exchange data electronically between SID/BBS and MoDMR/DDM through a secure and reliable network which w",Mitigation,0.55,0.25,0.33,P_004
action::223::similar protocols will be appl,Action,Similar protocols will be applicable for the verification of NIDs by the ID authority (NIDW) housed in the Election Commission.,Mitigation,0.55,0.25,0.33,P_004
action::224::both the ddm beneficiary data,Action,Both the DDM beneficiary data and Poverty Database will be hosted centrally at the Bangladesh Computer Council (BCC) data center facility since BCC is the statutory body under the MOICT mandated to pr,Mitigation,0.55,0.25,0.33,P_004
action::225::given the expectation that bcc,Action,"Given the expectation that BCC is likely to become the only tier-3 data center in the country as a result of the planned large scale investments planned to that effect, this component will use these I",Mitigation,0.55,0.75,0.33,P_004
action::226::nly tier-3 data center in the,Action,"nly tier-3 data center in the country as a result of the planned large scale investments planned to that effect, this component will use these ICT infrastructure and facilities to the extent possible.",Mitigation,0.55,0.45,0.33,P_004
action::227::the component will procure nec,Action,"The component will procure necessary hardware and networking equipment such as high- end servers, workstations, VPN routers, firewalls, switches, printers, UPS etc necessary for the system implementat",Mitigation,0.55,0.25,0.33,P_004
"action::228::in addition, the component wil",Action,"In addition, the component will also procure necessary hardware (computers, printers, UPS) and networking equipment (switches, routers) for the district and Upazila level for allowing the district and",Mitigation,0.55,0.25,0.33,P_004
"action::229::besides, the component will al",Action,"Besides, the component will also procure ICR scanner software for BBS to support the digitization of household registration scaled to the National level.",Mitigation,0.55,0.25,0.33,P_004
action::22::this will allow the modmr to l,Action,"This will allow the MoDMR to leverage global good practices in the areas of building targeting, program administration and M&E systems, and lead these five safety net programs along an incremental ref",Mitigation,0.55,0.25,0.33,P_004
action::230::in order to continue a smooth,Action,"In order to continue a smooth operation of the system on a regular basis and ensure the system sustainability, the project will support providing extensive training to the users of the MIS for both th",Mitigation,0.55,0.25,0.33,P_004
action::231::the training will be conducted,Action,"The training will be conducted at various levels such as the actual users of the system, staffs at the management level, staffs that oversee the technical aspects of the MIS among others.",Mitigation,0.55,0.25,0.33,P_004
"action::232::besides, the component will al",Action,"Besides, the component will also finance conducting a basic IT course for those staff who do not have any knowledge of using computers but wishes to acquire basic computer skills and subsequently get ",Mitigation,0.55,0.25,0.33,P_004
action::233::this component will also supp,Action,This component will also supp,Mitigation,0.55,0.25,0.33,P_004
action::234::this component will also suppo,Action,This component will also support the data collection required for each program and facilitate performing data entry into the respective MIS systems.,Mitigation,0.55,0.25,0.33,P_004
action::235::a number of institutional and,Action,A number of institutional and technical enhancements will be made under this component in order to ensure that the data collected is available for real-time decision-making.,Mitigation,0.55,0.25,0.33,P_004
"action::236::besides, the component will al",Action,"Besides, the component will also support for migrating the existing electronic data into the new system in place.",Mitigation,0.55,0.25,0.33,P_004
"action::237::for instance, the digitization",Action,"For instance, the digitization of household information that is currently underway will be later migrated into the BBS MIS system when ready.",Mitigation,0.55,0.25,0.33,P_004
"action::238::similarly, when the ddm mis is",Action,"Similarly, when the DDM MIS is developed, this component will support one time data collection and data entry.",Mitigation,0.55,0.25,0.33,P_004
action::239::given the size and complexitie,Action,"Given the size and complexities of project scope and its implementation aspects, this component will also finance individual experts of various skillsets to closely work with the project implementatio",Mitigation,0.55,0.25,0.33,P_004
action::23::the nature of the proposed pro,Action,"The nature of the proposed project helps to fulfill one of the main elements of Bangladesh's poverty reduction strategy in the Sixth Five Year Plan (SYFP) which aims to ""strengthen the coordination, t",Mitigation,0.55,0.25,0.33,P_004
