node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::130::the program will pay specific,Action,"The Program will pay specific attention to its potential social impacts, which include : a chance of moderate physical resettlement and/or land acquisition related to Program interventions (constructi",Mitigation,0.6,0.45,0.66,P_028
action::131::no significant changes in land,Action,No significant changes in land use or large-scale land acquisition are expected for the proposed PforR.,Mitigation,0.65,0.75,1.0,P_028
action::132::this need has been recognized,Action,"This need has been recognized by MINAGRI and will receiv e support from the DPs, including implementation support to the Program by the World Bank.",Mitigation,0.55,0.25,0.33,P_028
"action::133::to address this concern, as pa",Action,"To address this concern, as part of the capacity building under the Program, the MINAGRI SPIU implementing LWH, RSSP, and FRDP will provide technical support to project stakeholders in all aspects of ",Mitigation,0.55,0.25,0.33,P_028
action::134::the capacity -building program,Action,"The capacity -building program will focus on improving the government's environmental and soc ial management, including in the areas of: (i) implementation and oversight of the environmental and socia",Mitigation,0.55,0.45,0.33,P_028
action::135::op 7.50 on international water,Action,OP 7.50 on International Waterways is triggered as the Program activities will involve water extraction for irrigation activities from the streams flowing into international basins of the Nile and Lak,Mitigation,0.55,0.25,0.33,P_028
action::136::ernational waterways is trigge,Action,ernational Waterways is triggered as the Program activities will involve water extraction for irrigation activities from the streams flowing into international basins of the Nile and Lake Tanganyika .,Mitigation,0.55,0.25,0.33,P_028
"action::137::the bank has assessed, however",Action,"The Bank has assessed, however, that the proposed activities under the Program will not result in any adverse i mpacts to the riparian countries.",Mitigation,0.55,0.25,0.33,P_028
action::138::even though agricultural inten,Action,"Even though agricultural intensification and increased use of agricultural inputs are objectives of the Program, p re-Program input use levels are very low, and modest increases and sustainability mea",Mitigation,0.55,0.75,0.33,P_028
action::139::the program will not have any,Action,The Program will not have any adverse effects on the quantity or quality of water flows to any other riparian states.,Mitigation,0.55,0.25,0.33,P_028
action::13::minagri will support a multi-s,Action,MINAGRI will support a multi -sectoral Behavioral Change Communication (BCC) initiative to improve and institutionalize nutritional knowledge ); (iii) developing a program of bio -fortified food; e xp,Mitigation,0.55,0.25,0.33,P_028
action::140::the integrated risk framework,Action,The Integrated Risk Framework (Annex 8) provides details of the risk analysis and proposed mitigation measures.,Mitigation,0.55,0.25,0.33,P_028
action::141::although the pforr lending ins,Action,"Although the PforR lending instrument is new to the government, the PSTA program that it will support has a five -year history (2008-2012) 133 of robust performance.",Mitigation,0.55,0.25,0.33,P_028
action::142::bank lending will benefit from,Action,"Bank lending will benefit from TA support from DFID and the Netherlands, and there will also be a partnership with the EU on strengthening Districts’ fiduciary capacity along with other donors on impl",Mitigation,0.55,0.25,0.33,P_028
"action::143::at the same time, the program",Action,"The Program will expand the role of the private sector, while readjusting the roles of MINAGRI’s RAB and NAEB as part of the government’s ongoing decentralization reforms and strategies.",Mitigation,0.55,0.25,0.33,P_028
action::144::program action plan 102.,Action,Program Action Plan 102.,Mitigation,0.55,0.25,0.33,P_028
action::145::a pap (see annex 9 for more de,Action,"A PAP (see Annex 9 for more details) has been prepared with specific Program actions related to technical, systems, agency capacity , and performance, and includes risk mitigation measures that will b",Mitigation,0.55,0.25,0.33,P_028
action::146::and social systems ’ assessmen,Action,and social systems ’ assessments highlighted five main types of cross-cutting risks; the resulting key actions and risk mitigation measures fo rm the basis of the PAP: (i) enhancing the enabling polic,Mitigation,0.55,0.25,0.33,P_028
action::147::the main cross-cutting risks a,Action,The main cross-cutting risks and mitigation measures and actions to be implemented during the Program and found in the PAP are summarized below and specific actions are listed in Table 6.,Mitigation,0.55,0.25,0.33,P_028
"action::148::risk mitigation measures, are",Action,"risk mitigation measures, are a part of the PAP.",Mitigation,0.55,0.25,0.33,P_028
"action::149::accordingly, key actions and r",Action,"Accordingly, key actions and risk mitigation measures are a part of the PAP.",Mitigation,0.55,0.25,0.33,P_028
action::14::all of these areas/interventio,Action,"All of these areas/interventions are captured and integrated in PST A 3, which mainstreams the GoR's Climate Smart Agriculture and Climate Adaptation Strategy and which the proposed PforR operation se",Mitigation,0.55,0.25,0.33,P_028
action::150::many farmer s’ cooperatives an,Action,"Many farmer s’ cooperatives and organizations are young and their capacities are still developing and need strengthening to ensure the required and timely O&M support, especially as the “public good” ",Mitigation,0.55,0.25,0.33,P_028
"action::151::however, some areas would bene",Action,"However, some areas would benefit from strengthening, particularly at the District level considering the increasing proportion of funds being channeled through and accounted by D istricts.",Mitigation,0.55,0.25,0.33,P_028
"action::152::specifically, the fiduciary as",Action,"Specifically, the fiduciary assessment highlighted the following areas at the District level that would benefit from strengthening and appropriate mitigation measures to ensure robust fiduciary accoun",Mitigation,0.55,0.25,0.33,P_028
"action::153::accordingly, the key actions a",Action,"Accordingly, the key actions are a part of the PAP.",Mitigation,0.55,0.25,0.33,P_028
action::154::an improved planning and budge,Action,An improved planning and budgetary process has been introduced since 2013/14 and TA support (from USAID and IFAD) to MINAGRI will provide further improvements.,Mitigation,0.55,0.25,0.33,P_028
action::155::minagri and minecofin will wor,Action,MI NAGRI and MINECOFIN will work closely to strengthen the planning process.,Mitigation,0.55,0.25,0.33,P_028
"action::156::in addition, there will be int",Action,"In addition, there will be intensified government-DP dialogue as part of the budgetary cycle in support of the PSTA 3 requirements.",Mitigation,0.55,0.25,0.33,P_028
"action::157::the key action areas , capacit",Action,"The key action areas , capacity building , and risk mitigation measures to be part of the PAP are shown in Table 6: 37 Table 6: Summary of the Program Action Plan (PAP) Area 1: Enhanced enabling polic",Mitigation,0.55,0.25,0.33,P_028
action::158::- complete integration of inde,Action,"- Complete integration of independent SPIUs into RAB, NAEB structure (and support implementation of action plan for smooth transition, integration, and capacity development) .",Mitigation,0.55,0.25,0.33,P_028
action::159::area 3: operation and maintena,Action,Area 3: Operation and maintenance challenges and requirements - Implement and strengthen a monitoring scheme to confirm rural infrastructural investments ha ve appropriate O&M arrangements and mechani,Mitigation,0.55,0.25,0.33,P_028
action::15::the climate smart agricultur e,Action,"The Climate Smart Agricultur e Strategy includes the following types of interventions, which are being operationalized through the proposed PforR support: risk assessment and vulnerability mapping; pr",Mitigation,0.55,0.25,0.33,P_028
"action::160::area 4: fiduciary, environment",Action,"Area 4: Fiduciary, environmental, and social systems - MINAGRI, in collaboration with key actors, prepar e an operational action plan to address and strengthen relevant fiduciary aspects, including fr",Mitigation,0.55,0.25,0.33,P_028
action::161::- assess the risk -prone areas,Action,- Assess the risk -prone areas of the program at the District level and develop a risk profile to be monitored through the program life ensuring that timely mitigation measures are undertaken.,Mitigation,0.55,0.25,0.33,P_028
action::162::p a risk profile to be monitor,Action,p a risk profile to be monitored through the program life ensuring that timely mitigation measures are undertaken.,Mitigation,0.55,0.25,0.33,P_028
action::163::- implement the agreed fiducia,Action,"- Implement the agreed fiduciary actions, including fraud and corruption systems.",Mitigation,0.55,0.25,0.33,P_028
action::164::expenditure and financing fram,Action,"expenditure and financing framework - MINAGRI will work closely with MIN ECOFIN to strengthen the ag riculture public expenditure planning and budgetary allocation system, coupled with an enhanced MIS",Mitigation,0.55,0.25,0.33,P_028
action::165::the actions under this program,Action,"The actions under this program involve scaling up the successes of both PSTA 1 and PSTA 2 with progressive and radical terraces, accompanied by soil fertility management and soil erosion control, incl",Mitigation,0.55,0.25,0.33,P_028
"action::166::for less steep slopes, progres",Action,"For less steep slopes, progressive terracing and agroforestry will be implemented to reduce erosion and increase the economic returns from the land.",Mitigation,0.55,0.25,0.33,P_028
action::167::in addition to construction of,Action,"In addition to construction of terraces, a systematic program of soil conse rvation will be implemented throughout the country.",Mitigation,0.55,0.25,0.33,P_028
action::168::integrated watershed managemen,Action,Integrated watershed management approaches will be implemented and scaled-up nationally.,Mitigation,0.55,0.25,0.33,P_028
action::169::soil testing capabilities will,Action,Soil testing capabilities will be expanded and the nutrient levels of inputs monitored.,Mitigation,0.55,0.25,0.33,P_028
action::16::the strategy also stresses tha,Action,"stresses that program design will endeavor to avoid inadvertent negative impacts, for example, on women’s nutrition and control of resources, while moving to a cash economy.",Mitigation,0.55,0.25,0.33,P_028
action::170::this sp will both improve i nf,Action,This SP will both improve i nformation around soil management and continue to 39 develop a sustainable approach to land husbandry and soil protection.,Mitigation,0.55,0.25,0.33,P_028
action::171::an important underpinning will,Action,"An important underpinning will be training on land ownership, and the right of women to equal ownership of and access to land resources.",Mitigation,0.55,0.25,0.33,P_028
action::172::psta 3 plans to increase this,Action,"PSTA 3 plans to increase this by 20,340 ha (15,000 ha marshlands and 5,340 ha hillsides).",Mitigation,0.55,0.25,0.33,P_028
action::173::this irrigation development wi,Action,"This irrigation development will take place in line with the National Irrigation Policy, the Law on Water Users’ Associations, and the Irrigation Master Plan.",Mitigation,0.55,0.25,0.33,P_028
action::174::specific activities are: (i) d,Action,Specific activities are: (i) developing public sector irrigation (small -scale irrigation based on water catchments where feasible and training farmers’ organizations in developing such systems) – as ,Mitigation,0.55,0.25,0.33,P_028
action::175::efforts will be made to get yo,Action,"Efforts will be made to get youth cooperatives involved in planning for and implementing irrigation projects, especially small-scale systems; (ii) developing private sector irrigation; capacity buildi",Mitigation,0.55,0.25,0.33,P_028
action::176::wuas will be establ,Action,WUAs will be establ,Mitigation,0.55,0.25,0.33,P_028
action::177::ng private sector irrigation;,Action,ng private sector irrigation; capacity building in irrigation extension – extension programs will accompany irrigation development to ensure effective and sustainable management.,Mitigation,0.55,0.25,0.33,P_028
action::178::wuas will be established and b,Action,"WUAs will be established and both male and female members trained on key issues , including schistosomiasis; (iii) applying lessons from Int egrated Watershed Management (IWM) experiences and develop ",Mitigation,0.55,0.25,0.33,P_028
"action::179::however, application rates are",Action,"However, application rates are still below recommended levels for these crops , and for other crops it will be profitable to begin to apply fertilizers.",Mitigation,0.55,0.25,0.33,P_028
action::17::psta 3’s interventions will be,Action,PSTA 3’s interventions will benefit and impact the 7.5 million farmers throughout the country through the various SPs.,Mitigation,0.55,0.25,0.33,P_028
action::180::increasing the volume of produ,Action,Increasing the volume of production will require demonstration to farmers of the benefits of fertilizer use.,Mitigation,0.55,0.25,0.33,P_028
action::181::privatized fertilizer supply c,Action,Privatized fertilizer supply chains will better match fertilizer use with different soil condition,Mitigation,0.55,0.25,0.33,P_028
action::182::privatized fertilizer supply c,Action,Privatized fertilizer supply chains will better match fertilizer use with different soil conditions and cropping patterns.,Mitigation,0.55,0.25,0.33,P_028
action::183::specific activities inc lude:,Action,Specific activities inc lude: establish ing a policy for successful privatization of input markets; improving the input distribution network by strengthening the network of private agro -dealers and d,Mitigation,0.55,0.25,0.33,P_028
action::184::minagri will work with rse to,Action,"MINAGRI will work with RSE to produce and distribute certified seeds for CIP crops, including gender training for the agro -dealers to ensure women have enhanced access to improved seeds.",Mitigation,0.55,0.25,0.33,P_028
action::185::livestock development via incr,Action,"Livestock development via increasing the quantity and quality of animal products (milk, meat, eggs, fish , and honey) will have two important benefits.",Mitigation,0.55,0.25,0.33,P_028
"action::186::first, it will improve nutriti",Action,"First, it will improve nutrition levels given these products are rich in bioavailable micronutrients such as iron and protein.",Mitigation,0.55,0.25,0.33,P_028
action::187::specific activities are: impro,Action,"Specific activities are: improving milk quality, seasonality, and productivity in line with the Dairy Strategy (training dairy specialists and improving cattle feed and water regimes); improving anima",Mitigation,0.55,0.25,0.33,P_028
action::188::more resources and partnership,Action,More resources and partnerships with international agricultural research entities will be pursued to strengthen capacity.,Mitigation,0.55,0.25,0.33,P_028
"action::189::in this sp, research will faci",Action,"In this SP, research will facilitate both production gains and commercialization , two drivers of PSTA 3.",Mitigation,0.55,0.25,0.33,P_028
action::18::the proposed pforr operation w,Action,The proposed PforR operation will directly support implementation of the PSTA 3 program.,Mitigation,0.55,0.25,0.33,P_028
action::190::research will therefore focus,Action,"Research will therefore focus on increasing crop and livestock productivity, improving natural resource management, meeting market requirements , and responding to farmers’ needs.",Mitigation,0.55,0.25,0.33,P_028
action::191::rab will enter into collaborat,Action,RAB will enter into collaborative research agreements with agro -industries; (ii) conducting long-term research on multi-crop rotations in,Mitigation,0.55,0.25,0.33,P_028
action::192::rab will enter into collaborat,Action,"RAB will enter into collaborative research agreements with agro -industries; (ii) conducting long-term research on multi-crop rotations including agroforestry systems, for yield, disease resistance , ",Mitigation,0.55,0.45,0.33,P_028
action::193::distance learning programs and,Action,Distance learning programs and study visits will be carried out.,Mitigation,0.55,0.25,0.33,P_028
action::194::a continuous program of skills,Action,"A continuous program of skills strengthening, including effective approaches to reaching women, will be rolled out for all people involved in extension service provision.",Mitigation,0.55,0.25,0.33,P_028
"action::195::to improve accessibility, the",Action,"To improve accessibility, the number of extension service providers will be scaled up , including targets for women, so that the majority of farmers can access advice when needed.",Mitigation,0.55,0.25,0.33,P_028
action::196::t his will require interventio,Action,"T his will require intervention in formal and nonformal adult education, and a practical approach to understanding the daily challenges faced by farmers.",Mitigation,0.55,0.25,0.33,P_028
action::197::specific activities include: (,Action,"Specific activities include: (i) expanding FFS by increasing the number of trainers and facilitators , as well as innovations to ensure both women and men have expanded access; (ii) training for agric",Mitigation,0.55,0.25,0.33,P_028
action::198::skills training will focus on,Action,"Skills training will focus on accounting, cost control, business planning , and marketing); (iii) facilitating relationships between cooperatives and farm advisors (MINAGRI will act as facilitator to ",Mitigation,0.55,0.25,0.33,P_028
action::199::to increase production and com,Action,"To increase production and commercialization of the agriculture sector, farmers’ cooperatives will play a key role.",Mitigation,0.55,0.25,0.33,P_028
action::19::many beneficiaries will enjoy,Action,"Many beneficiaries will enjoy multiple benefits from the program as they will receiv e support from var ious SPs/activities (e.g., increased numbers of smallholders will benefit from: land husbandry/s",Mitigation,0.55,0.25,0.33,P_028
action::1::document of the world bank for,Action,Document of The World Bank FOR OFFICIAL USE ONLY Report No: 89984-RW INTERNATIONAL DEVELOPMENT ASSOCIATION PROGRAM APPRAISAL DOCUMENT ON A PROPOSED CREDIT IN THE AMOUNT OF SDR 65.9 MILLION (US$ 100 MI,Mitigation,0.55,0.45,0.33,P_028
action::200::this sp will further improve c,Action,This SP will further improve cooperative management and farmer engagement.,Mitigation,0.55,0.25,0.33,P_028
action::201::special attention will be give,Action,Special attention will be given to promoting and strengthening rural women’s organizations.,Mitigation,0.55,0.25,0.33,P_028
action::202::when implementing strategic ac,Action,"When implementing strategic actions, the whole value chain must be considered, including research, planting material, production, extension, post -harvest, v alue addition , and market analysis of sup",Mitigation,0.55,0.25,0.33,P_028
action::203::there is substantial potential,Action,"There is substantial potential to increase rice production due to: increased area of marshlands for rice cultivation – by 2017, a total of 32,000 ha of marshlands will be developed, mainly cultivated ",Mitigation,0.65,0.45,1.0,P_028
"action::204::to improve the value chain, in",Action,"To improve the value chain, intervention will focus on str engthening the seed multiplication chain from pre - basic and basic seed production to certified seeds, including quality control and certifi",Mitigation,0.55,0.25,0.33,P_028
action::205::cassava is the main crop propo,Action,Cassava is the main crop proposed for intensification as a drought-resistant food security crop.,Mitigation,0.55,0.25,0.33,P_028
"action::206::in addition, a new cassava pro",Action,"In addition, a new cassava processing plant has been constructed , which will strengthen development of the cassava value chain.",Mitigation,0.55,0.25,0.33,P_028
action::207::as farmers are alrea dy famili,Action,"As farmers are alrea dy familiar with good cultivation practices, interventions will focus on scaling up adoption of higher yielding bio - fortified beans, as well as research to further enhance their",Mitigation,0.55,0.25,0.33,P_028
action::208::if it can maintain and enhance,Action,"If it can maintain and enhance quality it will bring about increasing demand for high -quality Bourbon Arabica coffee, with its higher and more stable prices.",Mitigation,0.55,0.25,0.33,P_028
"action::209::better practices in the field,",Action,"practices in the field, washing stations, storage facilities, and shipping procedures will also lead to improved quality and higher prices in international markets.",Mitigation,0.55,0.25,0.33,P_028
action::20::the proposed agricultural pfor,Action,The proposed Agricultural PforR operation supports selected objectives and outcomes of the recently discussed Country Partnership Strategy (CPS) for 2014 -2018.12 Under Theme 2 of the CPS: Improving t,Mitigation,0.55,0.25,0.33,P_028
"action::210::a strong production, logistics",Action,"A strong production, logistics, and marketing strategy for Rwandan coffee will place it in higher -end niche markets with buyers.",Mitigation,0.55,0.25,0.33,P_028
"action::211::to a chieve this, all stages o",Action,"To a chieve this, all stages of the value 46 chain, ranging from research, training , and capacity building to processing, logistics , and marketing will be targeted.",Mitigation,0.55,0.25,0.33,P_028
"action::212::similar to coffee, increasing",Action,"Similar to coffee, increasing tea sales and income will depend on improving quality and marketing to move up the value scale.",Mitigation,0.55,0.25,0.33,P_028
action::213::this sp will focus on increasi,Action,This SP will focus on increasing production by providing improved planting materials and supporting growers.,Mitigation,0.55,0.25,0.33,P_028
action::214::coordination with sopyrwa to f,Action,Coordination with SOPYRWA to facilitate activities to encourage production through training in good practice and crop management will be implemented.,Mitigation,0.55,0.25,0.33,P_028
action::215::successful development of hort,Action,"Successful development of horticulture will require an integrated supply chain approach focusing on production and processing, transportation, and direct marketing through dedicated contracting arrang",Mitigation,0.55,0.25,0.33,P_028
action::216::this will include attracting i,Action,This will include attracting investors for commercial production schemes and establishing linkages and relationships between stakeholders at all stages.,Mitigation,0.55,0.25,0.33,P_028
action::217::downstream in the ex port mark,Action,"Downstream in the ex port market, international partners will be identified, products promoted , and markets tested.",Mitigation,0.55,0.25,0.33,P_028
action::218::facilitation of communication,Action,Facilitation of communication among nontraditional export crop value chai n actors will be pursued to develop closer coordination and joint action teams to facilitate improvement of entire value chain,Mitigation,0.55,0.25,0.33,P_028
action::219::putting in place a system wher,Action,Putting in place a system where farmers deliver cocoon s and are paid promptly will stimulate increased cocoon production by several orders of magnitude.,Mitigation,0.55,0.25,0.33,P_028
action::21::it now makes sense to use an i,Action,It now makes sense to use an instrument that will help the government strengthen results -based programs by providing the right incentives.,Mitigation,0.55,0.25,0.33,P_028
"action::220::in this sp, the interventions",Action,"In this SP, the interventions will be given priority to ensure 5,000 ha of mulberry by 2017.",Mitigation,0.55,0.25,0.33,P_028
action::221::this increase will be driven b,Action,This increase will be driven by expanding the “One Cup of Milk per Child” program and by stimulating domestic demand through sensitization and provision of more diverse dairy products .,Mitigation,0.55,0.25,0.33,P_028
action::222::there is a risk that unless de,Action,"There is a risk that unless demand, including for processed milk, increases a surplus will result.",Mitigation,0.55,0.25,0.33,P_028
action::223::the entire supply chain will b,Action,"The entire supply chain will be modernized to develop the processing industry, improve distribution channels , and improve sanitary control.",Mitigation,0.55,0.25,0.33,P_028
action::224::to facilitate subsector growth,Action,"To facilitate subsector growth, focus will also be on developing the value chain for small ruminants (important to women), swine, and poultry.",Mitigation,0.55,0.25,0.33,P_028
action::225::costs of constructing faciliti,Action,"Costs of constructing facilities will be shared by the public and private sector s, and coordination with the Private Sector Federation ( PSF) will help attract investment.",Mitigation,0.55,0.25,0.33,P_028
"action::226::however, the institutional cha",Action,"However, the institutional challenges that remain will be addressed through a comprehensive approach to both capacity building and institutional coordination.",Mitigation,0.55,0.25,0.33,P_028
action::227::in relation to ministerial cap,Action,"In relation to ministerial capacity building, issues such as high staff turnover, weak incentives, low level s of professional development, dependence on externally funded TA, and insufficient private",Mitigation,0.55,0.25,0.33,P_028
action::228::this will foster long-term sta,Action,This will foster long-term staff development and retention through professional career advancement based on technical specialization.,Mitigation,0.55,0.25,0.33,P_028
action::229::efforts under this sp will see,Action,Efforts under this SP will seek to strengthen horizontal and vertical collaboration between these different institutions to ensure effective implementation of the EDPRS 2 rural development goals and o,Mitigation,0.55,0.25,0.33,P_028
action::22::the bank will also stay active,Action,"The Bank will also stay active at the sector level , particularly in the implementation support for the PforR as outlined in Annex 10.",Mitigation,0.55,0.25,0.33,P_028
"action::230::once approved, this will form",Action,"Once approved, this will form the bas is of a District a griculture capacity-building program.",Mitigation,0.55,0.25,0.33,P_028
action::231::in recognition of this compete,Action,"In recognition of this competency at the District level, internationally funded and all NGO programs have to be ap proved at the District level by the Joint Action Development Forums (JADF).",Mitigation,0.55,0.25,0.33,P_028
action::232::specific activities include :,Action,Specific activities include : strengthen ing the role of Districts in para -vet services and human disease control (develop ing human and animal disease monitoring systems at the District level with r,Mitigation,0.55,0.25,0.33,P_028
action::233::a new factor in 2014 is distri,Action,"A new factor in 2014 is District performance, and thus MINAGRI will seek to strengthen District agriculture implementation capacity).",Mitigation,0.55,0.25,0.33,P_028
action::234::d thus minagri will seek to st,Action,d thus MINAGRI will seek to strengthen District agriculture implementation capacity).,Mitigation,0.55,0.25,0.33,P_028
"action::235::in this regard, a review of th",Action,"In this regard, a review of the current related reg ulatory framework in the agriculture sector will be conducted to update laws/formulate new ones in accordance with EAC and international regulations",Mitigation,0.55,0.25,0.33,P_028
action::236::specific actions include: cond,Action,"Specific actions include: conducting policy reviews in agriculture subsectors to establish where legal and regulatory improvements are needed; develop ing a comprehensive national SPS policy, strategy",Mitigation,0.55,0.25,0.33,P_028
action::237::this will require agricultural,Action,This will require agricultural knowledge generated from research and other sources to be turned into action to build a knowledge-based sector.,Mitigation,0.55,0.25,0.33,P_028
action::238::specific activities include :,Action,"Specific activities include : updat ing the M&E framework and defin ing an action plan; developing an agricultural communication strategy; improving the Agricultural Statistical System , including gen",Mitigation,0.55,0.25,0.33,P_028
action::239::this sp will further mainstrea,Action,This SP will further mainstream youth involvement in agriculture.,Mitigation,0.55,0.25,0.33,P_028
action::23::achievements from the successf,Action,"Achievements from the successful implementation of ongoing World Bank - supported operations in the sector , the Land Husbandry, Water Harvesting and Hillside Irrigation Project (LWH) and Rural Sector",Mitigation,0.55,0.25,0.33,P_028
"action::240::in addition, agriculture must",Action,"In addition, agriculture must be prepared to adapt to climate change and consider mitigation activities to assist adaptation of rural communities, and perhaps to generate carbon credits.",Mitigation,0.55,0.25,0.33,P_028
action::241::the 2011 national climate chan,Action,The 2011 National Climate Change Strategy and Low Carbon Development will also be considered in agricultural planning.,Mitigation,0.55,0.25,0.33,P_028
