node_id,node_type,name,taxonomy,confidence,probability,severity_num,project_id
action::117::the sustainability of the acti,Action,The sustainability of the activities promoted under the ASIMA will primarily depend on the sustainability of the PMV.,Mitigation,0.55,0.25,0.33,P_024
action::118::government commitment to the s,Action,"Government commitment to the strategy has been constantly high over the last four years, and the confirmation of the Minister of Agriculture following the November 25, 2011 legislative elections is a ",Mitigation,0.55,0.25,0.33,P_024
action::119::assuming that the implementati,Action,"Assuming that the implementation of the PMV will continue at the current positive rate, the following aspects will play a role in the sustainability of the ASIMA: * The commitment of the MAPM and the ",Mitigation,0.55,0.25,0.33,P_024
action::11::(xvii) the project implementin,Action,(xvii) The Project Implementing Entity shall ensure that no Resettlement will take place under the Project.,Mitigation,0.55,0.25,0.33,P_024
action::120::tive influence of the donor co,Action,tive influence of the donor community that consistently stressed the importance of this aspect and the need to design and implement suitable mitigation measures when necessary.,Mitigation,0.55,0.25,0.33,P_024
action::121::* the ability to reshape the s,Action,* The ability to reshape the subsidy system in an environmentally-friendly way: The MAPM and MEF have already launched the revision of the Agricultural Development Fund (Fonds de developpement agricol,Mitigation,0.55,0.25,0.33,P_024
action::122::key risks and mitigation measu,Action,KEY RISKS AND MITIGATION MEASURES A.,Mitigation,0.55,0.25,0.33,P_024
"action::123::to this effect, actions have a",Action,"To this effect, actions have already been taken to address farmers' participation, including de-concentrated procedures for the selection of Pillar II projects, stronger focus on consultations and tra",Mitigation,0.55,0.25,0.33,P_024
action::124::in an effort to render the pmv,Action,"In an effort to render the PMV investments more sustainable, the US$6.44 million GEF grant under the ASIMA will integrate land and biodiversity conservation measures in selected Pillar II projects.",Mitigation,0.55,0.25,0.33,P_024
action::125::it is estimated that 20 percen,Action,"It is estimated that 20 percent (US$1.32 million) of the grant will be used to finance institutional capacity building (Component 1), while 80 percent (US$5.12 million) will finance the conservation m",Mitigation,0.55,0.25,0.33,P_024
action::126::around eight asima sub-project,Action,Around eight ASIMA sub-projects will benefit from the US$5.12 million of the GEF grant allocated to Component 2.,Mitigation,0.55,0.25,0.33,P_024
"action::127::with an expected 12,000 small",Action,"With an expected 12,000 small farmers benefiting from the selected eight Pillar II projects and corresponding ASIMA sub-projects, the GEF grant will invest approximately US$427 per beneficiary, levera",Mitigation,0.55,0.75,0.33,P_024
action::128::as the gef grant totals us$6.4,Action,"As the GEF grant totals US$6.44 million and GoM co-financing is US$35.54 million, every dollar invested in the ASIMA by the GEF will be leveraged by the GoM's investments at a ratio of I : 5.5.",Mitigation,0.55,0.25,0.33,P_024
"action::129::moreover, this ratio does not",Action,"Moreover, this ratio does not account for the fact that the GoM intends to scale up successful land and biodiversity conservation measures to other Pillar II projects throughout Morocco, suggesting th",Mitigation,0.55,0.25,0.33,P_024
action::12::(ii) the execution and deliver,Action,(ii) The execution and delivery of the Project Agreement on behalf of the Project Implementing Entity have been duly authorized by all necessary governmental and corporate action [Grant Agreement Arti,Mitigation,0.55,0.25,0.33,P_024
action::130::ale up successful land and bio,Action,"ale up successful land and biodiversity conservation measures to other Pillar II projects throughout Morocco, suggesting that the value of each dollar invested through the GEF grant will enhance the b",Mitigation,0.55,0.25,0.33,P_024
action::131::in addition to the project ben,Action,"In addition to the project beneficiaries, the ASIMA will bring widespread benefits to Morocco and globally.",Mitigation,0.55,0.25,0.33,P_024
"action::132::by scaling up the asima, moroc",Action,"By scaling up the ASIMA, Morocco will benefit from a broad improvement in agricultural sustainability.",Mitigation,0.55,0.25,0.33,P_024
action::133::the choice of the conservation,Action,The choice of the conservation measures to be implemented under the ASIMA has been made considering the limited financial availability of farmers.,Mitigation,0.55,0.25,0.33,P_024
action::134::the range of technical choices,Action,The range of technical choices is also constrained by the fact that small farmers do not always see the advantage of implementing conservation measures with the sole purpose of the long-term sustainab,Mitigation,0.55,0.45,0.33,P_024
action::135::in addition to choosing measur,Action,"In addition to choosing measures that are easy to apply, the ASIMA reserves budget for training and awareness activities to facilitate the transmission of knowledge to farmers on environmental aspects",Mitigation,0.55,0.25,0.33,P_024
action::136::the cost of the implementation,Action,The cost of the implementation of conservation measures can constrain their adoption by smallholders beyond the area of implementation of the ASIMA sub-projects.,Mitigation,0.55,0.25,0.33,P_024
"action::137::thus, when selecting the measu",Action,"Thus, when selecting the measures to implement under the ASIMA, attention was given to activities that could impose a low cost for the farmers, that could generate a (small) boost in income, or that c",Mitigation,0.55,0.45,0.33,P_024
"action::138::at the same time, the innovati",Action,"At the same time, the innovative characteristic of the ASIMA has been retained, by choosing conservation measures not yet widely disseminated in Morocco.",Mitigation,0.55,0.25,0.33,P_024
action::139::the ada and mapm (through the,Action,Responsibility - The ADA and MAPM (through the relevant DPAs) will be responsible for managing the ASIMA funds and all related financial transactions.,Mitigation,0.55,0.25,0.33,P_024
action::13::administrative division kingdo,Action,Administrative Division Kingdom of Region de Region de X Morocco Marrakech-Tensift- Marrakech-Tensift- Al Haouz Al Haouz Kingdom of Region de Souss- Region de Souss- X Morocco Massa-Draa Massa-Draa In,Mitigation,0.65,0.25,1.0,P_024
action::140::in accordance with the donor's,Action,"In accordance with the donor's agreement, the ADA and DPAs will maintain appropriate project accounts and prepare annual financial statements and periodic expenditure reports by component, category, a",Mitigation,0.55,0.25,0.33,P_024
"action::141::with reference to the asima, i",Action,"With reference to the ASIMA, Interim Unaudited Financial Reports (IUFR) covering all activities and sources of funds of the ASIMA will be consolidated biannually by the ADA and transmitted by the Reci",Mitigation,0.55,0.25,0.33,P_024
action::142::the annual audit report of the,Action,The annual audit report of the project and the management letter will be transmitted by the Recipient to the World Bank within six months after the end of each exercise.,Mitigation,0.55,0.25,0.33,P_024
action::143::the audit will be carried out,Action,The audit will be carried out in accordance with the World Bank guidelines by an acceptable auditor and according to terms of references acceptable to the World Bank.,Mitigation,0.55,0.25,0.33,P_024
action::144::the ada audit report and manag,Action,The ADA audit report and management letter will be transmitted to the World Bank within six months after the end of each exercise.,Mitigation,0.55,0.25,0.33,P_024
action::145::the gom will contribute about,Action,The GoM will contribute about US$35.54 million in parallel financing to the GEF grant to finance the baseline Pillar II projects.,Mitigation,0.55,0.25,0.33,P_024
action::146::financial flows of the gef gra,Action,Financial flows of the GEF grant between the World Bank and the Recipient will be organized according to normal disbursement procedures of the World Bank.,Mitigation,0.55,0.25,0.33,P_024
action::147::the flow of funds' mechanism o,Action,The flow of funds' mechanism of the grant will involve the establishment of a designated account.,Mitigation,0.55,0.25,0.33,P_024
action::148::recipient will be organized ac,Action,Recipient will be organized according to normal disbursement procedures of the World Bank.,Mitigation,0.55,0.25,0.33,P_024
action::149::terms and conditions of disbur,Action,Terms and conditions of disbursement will be defined in the Project Implementation Manual (PIM).,Mitigation,0.55,0.25,0.33,P_024
action::14::rural development sectors / cl,Action,"Rural Development Sectors / Climate Change Sector (Maximum 5 and total % must equal 100) Major Sector Sector % Adaptation Mitigation Co-benefits % Co-benefits % Agriculture, fishing, and forestry Agri",Mitigation,0.65,0.25,1.0,P_024
"action::150::overall, the project financial",Action,"Overall, the project financial management risk is assessed as Moderate before mitigation and Low after mitigation.",Mitigation,0.6,0.25,0.66,P_024
action::151::the proposed financial managem,Action,"The proposed financial management arrangements will satisfy the World Bank's minimum requirements under OP/BP 10.02, and be adequate to provide, with reasonable assurance, accurate and timely informat",Mitigation,0.55,0.25,0.33,P_024
action::152::procurement activities will be,Action,"Procurement activities will be handled by: (i) the ADA, for Component 1; and (ii) by the MAPM (through the relevant DPAs, with the support of the relevant DRAs and CTs), and with the assistance of the",Mitigation,0.55,0.25,0.33,P_024
action::153::it will be updated at least on,Action,It will be updated at least once a year to reflect the latest circumstances.,Mitigation,0.55,0.25,0.33,P_024
action::154::the procurement plan will set,Action,The Procurement Plan will set forth those contracts which will be subject to the World Bank's prior review.,Mitigation,0.55,0.25,0.33,P_024
action::155::all other contracts will be su,Action,All other contracts will be subject to the World Bank's post review.,Mitigation,0.55,0.25,0.33,P_024
"action::156::goods, small-scale civil works",Action,"Goods, small-scale civil works, and services other than consultants will be generally procured using National Competitive Bidding (NCB).",Mitigation,0.55,0.25,0.33,P_024
action::157::consultants' services will be,Action,Consultants' services will be generally procured under contracts awarded on the basis of the Quality- and Cost-Based Selection (QCBS).,Mitigation,0.55,0.25,0.33,P_024
action::158::by focusing on pillar ii proje,Action,"By focusing on Pillar II projects in marginal areas of Morocco, the ASIMA will address small farmers traditionally characterized by high poverty rates, low level of education, and low productivity.",Mitigation,0.55,0.25,0.33,P_024
action::159::the asima will promote social,Action,The ASIMA will promote social inclusion by giving particular attention to female small farmers.,Mitigation,0.55,0.25,0.33,P_024
action::15::this corresponds to an investm,Action,"This corresponds to an investment of US$2.37 billion, three quarters of which will be funded by public investments, and the remaining by beneficiaries' contribution.",Mitigation,0.55,0.25,0.33,P_024
action::160::the op 4.12 on involuntary res,Action,"The OP 4.12 on involuntary resettlement was not triggered considering that the ASIMA will generate benefits to the community, and that no involuntary resettlement or expropriation will occur.",Mitigation,0.55,0.25,0.33,P_024
action::161::small farmers will have a choi,Action,Small farmers will have a choice to donate parcel of their lands in return for benefitting for the sub-project investments.,Mitigation,0.55,0.25,0.33,P_024
action::162::the documentation will be revi,Action,The documentation will be reviewed by the World Bank to ensure that there was no coercion.,Mitigation,0.55,0.25,0.33,P_024
action::163::by taking a more integrated ap,Action,"By taking a more integrated approach to managing the agro-ecosystems and agri- food chains in question, the project will bring mutually reinforcing improvements which will help to make Moroccan agricu",Mitigation,0.55,0.25,0.33,P_024
"action::164::in line with this op, and cons",Action,"In line with this OP, and considering the limited expected adverse impacts on the sub-projects proposed, the ASIMA is classified as environmental category B.",Mitigation,0.55,0.75,0.33,P_024
action::165::the objective of the esiaf is,Action,"The objective of the ESIAF is to: (i) describe the relevant legal and regulatory system for the preparation of the environmental and social impact assessment, in particular with reference to the ASIMA",Mitigation,0.55,0.45,0.33,P_024
action::166::based on the conclusions of th,Action,"Based on the conclusions of the ESIAF, the following safeguard documentation will be prepared at sub-project level under the responsibility of ADA: * For sub-projects related to olive and argan agri-f",Mitigation,0.55,0.25,0.33,P_024
action::167::ollowing safeguard documentati,Action,"ollowing safeguard documentation will be prepared at sub-project level under the responsibility of ADA: * For sub-projects related to olive and argan agri-food chains, an Environmental and Social Impa",Mitigation,0.55,0.25,0.33,P_024
action::168::* for sub-projects related to,Action,"* For sub-projects related to cactus, red meat, bee-keeping, and Medicinal and Aromatic Plants (MAPs), and in any case for sub-projects involving constructions, a simple Environmental Management Plan ",Mitigation,0.55,0.25,0.33,P_024
action::169::* for sub-projects that addres,Action,"* For sub-projects that address soil conservation measures, technical assistance, and training, no further environmental documentation should be prepared.",Mitigation,0.55,0.25,0.33,P_024
action::16::under the agricultural dpl/1 i,Action,"Under the Agricultural DPL/1 in support to the PMV, the prior action under ""Component B.",Mitigation,0.55,0.25,0.33,P_024
action::170::annex 1: results framework and,Action,Annex 1: Results Framework and Monitoring Annex 1.A: Results Framework Project Development Objective (PDO): To increase the implementation of land and biodiversity conservation measures in selected pr,Mitigation,0.55,0.25,0.33,P_024
action::171::pdo level results cumulative t,Action,PDO LEVEL RESULTS Cumulative Target Values Responsibii PDO Level Results Unit of Base- YR 1 YR 2 YR3 YR 4 Frequency Data Source/ Description (indicator Indicators Measure line (June (June (June (June ,Mitigation,0.55,0.25,0.33,P_024
action::172::neficiaries are small direct p,Action,"neficiaries are small Direct project beneficiaries 0 Number 0 0 4,000 8,000 12,000 Semester DPAs DPAs farmers benefitting from - Female beneficiaries % 0% 0% 15% 15% 15% the integration of conservatio",Mitigation,0.55,0.25,0.33,P_024
action::173::e annual fatimfation ada and b,Action,E Annual Fatimfation ADA and baseline survey will Successful pilots Number 0 0 4 5 6 Annual be conducted in the first year of the project INTERMEDIATE RESULTS Cumulative Target Values T Description (i,Mitigation,0.55,0.25,0.33,P_024
action::174::intermediate result (component,Action,"Intermediate Result (Component Two): Transfer of land and biodiversity conservation measures among small farmers Intermediate Result Indicator One: Small Number 0 1,000 2,000 3,000 4,000 Participants'",Mitigation,0.55,0.25,0.33,P_024
action::175::annex 1.b: monitoring the scal,Action,Annex 1.B: Monitoring the scale up of land and biodiversity conservation measures beyond the scope of ASIMA Cumulative Target Values Responsibi M o Unit of Base- YR 1 YR 2 YR YR 4 Frequency Data Sourc,Mitigation,0.55,0.25,0.33,P_024
action::176::the integrating land and % 16%,Action,The integrating land and % 16%25 Annual DRAs DRAs indicator refers to Pillar II biodiversity conservation For monitoring purposes only projects throughout measures Morocco.,Mitigation,0.55,0.25,0.33,P_024
action::177::the indicator is presented cum,Action,"The indicator is presented cumulative, but data are collected disaggregated by conservation measure.",Mitigation,0.55,0.25,0.33,P_024
action::178::data are collected disaggregat,Action,data are collected disaggregated by conservation measure.,Mitigation,0.55,0.25,0.33,P_024
action::179::the objective of the asima is,Action,The objective of the ASIMA is to increase the implementation of land and biodiversity conservation measures in selected projects directed to small farmers located in targeted marginal areas of Souss-M,Mitigation,0.55,0.25,0.33,P_024
"action::17::furthermore, the mapm and the",Action,"Furthermore, the MAPM and the Ministry of Economy and Finance (Ministre de I'Economie et des finances, MEF) reshaped the Agricultural Development Fund (Fonds de ddveloppement agricole, FDA), the GoM's",Mitigation,0.55,0.25,0.33,P_024
action::180::projected pmv public and priva,Action,Projected PMV public and private investment over the 2009-2020 period will total about 10.5 million MAD in each of the two regions.,Mitigation,0.55,0.25,0.33,P_024
"action::181::training, field visits, and st",Action,"Training, field visits, and study tours; studies and dissemination materials; and awareness campaigns will concern the integration of the lan",Mitigation,0.55,0.25,0.33,P_024
"action::182::training, field visits, and st",Action,"Training, field visits, and study tours; studies and dissemination materials; and awareness campaigns will concern the integration of the land and biodiversity conservation measures in the PMV, buildi",Mitigation,0.55,0.25,0.33,P_024
action::183::capacity building will specifi,Action,"Capacity building will specifically concern the risks and potential of by-products in agriculture, the use of by-products as animal feed, and the biodiversity conservation role of specific agri-food 2",Mitigation,0.55,0.45,0.33,P_024
action::184::importance will be given to in,Action,"Importance will be given to international exchanges, also in relation to the information sharing activities carried out under the MENA-DELP regional program.",Mitigation,0.55,0.25,0.33,P_024
action::185::component 2: transfer of land,Action,"Component 2: Transfer of land and biodiversity conservation measures among small farmers (US$5.12 million, or 80 percent of grant amount) 69.",Mitigation,0.55,0.25,0.33,P_024
action::186::component 2 aims to disseminat,Action,Component 2 aims to disseminate land and biodiversity conservation measures in selected projects directed to small farmers located in the two target regions of Souss-Massa-Draa and Marrakech-Tensift-A,Mitigation,0.55,0.25,0.33,P_024
action::187::biodiversity conservation meas,Action,"biodiversity conservation measures; (ii) training, field visits, and study tours; (iii) awareness campaigns; and (iv) Monitoring and Evaluation (M&E).",Mitigation,0.55,0.25,0.33,P_024
action::188::the land and biodiversity cons,Action,"The land and biodiversity conservation measures will be integrated in existing Pillar II projects in the targeted marginal areas of Souss-Massa-Draa and Marrakech-Tensift-Al Haouz regions, for which a",Mitigation,0.55,0.25,0.33,P_024
action::189::the asima project promotes the,Action,The ASIMA project promotes the dissemination of land and biodiversity conservation measures in specific agri-food chains typical of marginal areas.,Mitigation,0.55,0.25,0.33,P_024
action::18::by putting in place adequate m,Action,"By putting in place adequate measures, the agricultural intensification advocated under the PMV can also be achieved in marginal areas, while conserving natural resources.",Mitigation,0.55,0.25,0.33,P_024
action::190::increase in yields is possible,Action,"Increase in yields is possible, considering the current wide range between 0.3 and 18 tons/ha.",Mitigation,0.55,0.45,0.33,P_024
action::191::the maps have comparative adva,Action,"The MAPs have comparative advantages considering their adaptation to marginal environments, resistance to drought, and nutritional value.",Mitigation,0.55,0.25,0.33,P_024
action::192::for each selected pillar ii pr,Action,"For each selected Pillar II project listed in Table 4, a corresponding ASIMA sub-project will be designed to integrate land and biodiversity conservation measures and complement the PMV investment.",Mitigation,0.55,0.25,0.33,P_024
action::193::the use of by-products as fert,Action,"The use of by-products as fertilizers could increase the soil carbon content, reducing the risk of soil degradation, while the availability of alternate sources of animal feed will reduce the need of ",Mitigation,0.55,0.45,0.33,P_024
action::194::training and capacity building,Action,"Training and capacity building will play a fundamental role under Component 2, as the adoption of innovative conservation measures needs to pass through deep behavioral changes.",Mitigation,0.55,0.25,0.33,P_024
action::195::training will be designed to t,Action,"Training will be designed to take into account small farmers priorities and interests, as well as constraints.",Mitigation,0.55,0.25,0.33,P_024
"action::196::onent 2, as the adoption of in",Action,"onent 2, as the adoption of innovative conservation measures needs to pass through deep behavioral changes.",Mitigation,0.55,0.25,0.33,P_024
"action::197::in particular, training module",Action,"In particular, training modules will account for the level of literacy of the beneficiaries, thanks to practical and hands-on methodology.",Mitigation,0.55,0.25,0.33,P_024
action::198::the specific needs of women wi,Action,The specific needs of women will 29,Mitigation,0.55,0.25,0.33,P_024
action::199::be taken into consideration in,Action,"be taken into consideration in order to facilitate their participation (hours of the day in which the training will be organized, distance of the training site from the household, etc.).",Mitigation,0.55,0.25,0.33,P_024
action::19::the morocco social and integra,Action,"The Morocco Social and Integrated Agriculture (Agriculture solidaire et intigrie au Maroc, ASIMA) will increase the implementation of land and biodiversity conservation measures by small farmers.",Mitigation,0.55,0.25,0.33,P_024
action::1::document of the world bank for,Action,Document of The World Bank FOR OFFICIAL USE ONLY Report No: 73399-MA PROJECT APPRAISAL DOCUMENT ON A PROPOSED GLOBAL ENVIRONMENT FACILITY TRUST FUND GRANT IN THE AMOUNT OF US$ 6.44 MILLION TO THE KING,Mitigation,0.55,0.25,0.33,P_024
"action::200::planting of cactus on 30,000 h",Action,"Planting of cactus on 30,000 ha DRA: Marrakech-Tensift-Al Haouz Beneficiaries: 5,400 DPA: Rhamna Of which women: 270 Pillar II Project Activities ASIMA Sub-Project Activities - Turn-key planting of 30",Mitigation,0.55,0.25,0.33,P_024
action::201::dra: souss-massa-draa benefici,Action,"DRA: Souss-Massa-Draa Beneficiaries: 550 DPA: Agadir Of which women: 550 Pillar II Project Activities ASIMA Sub-Project Activities - Study for the identification, increase in value-added, - Purchase o",Mitigation,0.55,0.25,0.33,P_024
action::202::the ada will oversee the imple,Action,"The ADA will oversee the implementation of the ASIMA and ensure that the directions chosen, actions undertaken, and results achieved are in accordance with project documents and agreements.",Mitigation,0.55,0.25,0.33,P_024
action::203::the implementation of componen,Action,"The implementation of Component 2 by MAPM (through the relevant DPAs, with the support of the relevant DRAs and CTs), with the assistance of the ADA, includes for each ASIMA sub-project: (i) works and",Mitigation,0.55,0.25,0.33,P_024
action::204::the dpas will have the respons,Action,The DPAs will have the responsibility of the implementation of the ASIMA sub-project and of the correspondent Pillar II project.,Mitigation,0.55,0.25,0.33,P_024
action::205::the dpas will be in charge of,Action,"The DPAs will be in charge of fiduciary (financial management and procurement), safeguard (environmental and social), M&E, and reporting responsibilities.",Mitigation,0.55,0.25,0.33,P_024
action::206::the dras will ensure timely an,Action,"will ensure timely and adequate flow of information (on financial management, procurement, M&E, and reporting) between ADA at a central level and DPAs at provincial level, as well as quality control.",Mitigation,0.55,0.25,0.33,P_024
action::207::the cts will be responsible fo,Action,"The CTs will be responsible for the daily contact with the farmers through keeping close collaboration with the Professional Agriculture Organization (Organisation professionnelle agricole, OPA), whic",Mitigation,0.55,0.25,0.33,P_024
action::208::staff will be assigned part-ti,Action,Staff will be assigned part-time to the ASIMA while keeping working on other activities in parallel.,Mitigation,0.55,0.25,0.33,P_024
action::209::any change to the composition,Action,Any change to the composition will be communicated to the World Bank.,Mitigation,0.55,0.25,0.33,P_024
action::20::the conservation measures will,Action,"The conservation measures will be integrated in existing Pillar II projects in the targeted marginal areas of Souss-Massa-Draa and Marrakech-Tensift-Al Haouz regions, for which a corresponding ASIMA s",Mitigation,0.55,0.25,0.33,P_024
action::210::in order to ensure the impleme,Action,"In order to ensure the implementation of Component 2, the MAPM has assigned to the ASIMA staff in the DRAs, DPAs, and CTs to cover the following positions: * A regional project coordinator for each of",Mitigation,0.55,0.25,0.33,P_024
"action::211::a sub- project, in the dpas or",Action,"A sub- project, in the DPAs or CTs * A focal person for fiduciary (financial management and procurement), in each DPAs In addition, the ADA will hire prior to project's effectiveness a financial manag",Mitigation,0.55,0.25,0.33,P_024
"action::212::hence, to mitigate the identif",Action,"Hence, to mitigate the identified risk, tailored training will be provided before starting the project to selected staff of the implementing entities.",Mitigation,0.55,0.25,0.33,P_024
action::213::further detail on the project,Action,Further detail on the project institutional and implementation arrangements will be provided in the Project Implementation Manual (PIM).,Mitigation,0.55,0.25,0.33,P_024
"action::214::under the asima, a meeting wil",Action,"Under the ASIMA, a meeting will be organized between ADA and the DRAs to agree on an annual budget proposal.",Mitigation,0.55,0.25,0.33,P_024
action::215::a financial management section,Action,A Financial Management section providing a detailed description of the budgeting processes will be included in the PIM.,Mitigation,0.55,0.25,0.33,P_024
action::216::reporting - the interim unaudi,Action,Reporting - The Interim Unaudited Financial Reports (IUFR) will cover all activities and sources of funds of the ASIMA.,Mitigation,0.55,0.25,0.33,P_024
action::217::these reports will include: (i,Action,These reports will include: (i) a statement of sources and uses of funds for that period and in aggregate value; (ii) a statement of the use of funds by component and expenditure category; and (iii) a,Mitigation,0.55,0.25,0.33,P_024
action::218::the format and precise content,Action,The format and precise content of these IUFR will be detailed in the PIM and established in accordance with World Bank guidelines.,Mitigation,0.55,0.25,0.33,P_024
action::219::the iufr will be consolidated,Action,The IUFR will be consolidated biannually by the ADA and transmitted by the Recipient to the World Bank within 45 days after the end of each period.,Mitigation,0.55,0.25,0.33,P_024
"action::21::small farmers, already benefic",Action,"Small farmers, already beneficiaries of Pillar II projects each focusing on an agri-food chain typical of marginal areas, will additionally benefit from the integration of conservation measures.",Mitigation,0.55,0.25,0.33,P_024
action::220::ting is scheduled with the fin,Action,"ting is scheduled with the Financial and Administrative Director, the head of the accounting and management control division and individual employees to present the results of the work, and include re",Mitigation,0.55,0.25,0.33,P_024
action::221::external audit - annual projec,Action,External audit - Annual Project financial statements and designated accounts audited by auditors acceptable to the Bank and the report on the internal control (management letter) will be submitted to ,Mitigation,0.55,0.25,0.33,P_024
action::222::the audit will be comprehensiv,Action,"The audit will be comprehensive and cover all aspects of the Project (i.e., all sources and utilization of funds, and expenditures incurred).",Mitigation,0.55,0.25,0.33,P_024
action::223::the audit will be carried out,Action,The audit will be carried out in accordance with International Standards on Auditing.,Mitigation,0.55,0.25,0.33,P_024
action::224::the project team will provide,Action,"The Project team will provide the auditor with access to project related documents and records, and information required for the purposes of the audit.",Mitigation,0.55,0.25,0.33,P_024
action::225::the implementing agency will r,Action,The implementing agency will retain an auditor acceptable to the bank to perform an annual audit in accordance with International Standards on Auditing (ISA or INTOSAI).,Mitigation,0.55,0.25,0.33,P_024
action::226::the ada will also submit its a,Action,The ADA will also submit its audited report and its management letter six months after year end.,Mitigation,0.55,0.25,0.33,P_024
action::227::the project can use the follow,Action,The project can use the following three disbursement methods: (i) Pre-financing: The disbursement of the grant funds will be based on justifications and/or submission of the Statement of Expenditures ,Mitigation,0.55,0.25,0.33,P_024
action::228::the supporting documents and/o,Action,The supporting documents and/or SOE are prepared by ADA and DPAs and transferred to the DF of the MAPM which will be in charge of consolidating the documents and s,Mitigation,0.55,0.25,0.33,P_024
action::229::the supporting documents and/o,Action,The supporting documents and/or SOE are prepared by ADA and DPAs and transferred to the DF of the MAPM which will be in charge of consolidating the documents and submitting them to the MEF which will ,Mitigation,0.55,0.25,0.33,P_024
action::22::the asima sub-projects will al,Action,"The ASIMA will allow exploring horizontal integration among agri-food chains, thus complementing the vertical integration from production to commercialization of each agri-food chain promoted under th",Mitigation,0.55,0.25,0.33,P_024
action::230::the ada will ensure the eligib,Action,The ADA will ensure the eligibility of the disbursement requests submitted by the DPAs.,Mitigation,0.55,0.25,0.33,P_024
action::231::(iii)the project can also use,Action,"(iii)The project can also use the direct payment method, where the supporting documents and/or SOE are prepared by ADA and DPAs and transferred to the DF of the MAPM which will be in charge of consoli",Mitigation,0.55,0.25,0.33,P_024
action::232::this risk will be mitigated by,Action,This risk will be mitigated by the reinforcement of capacity building of staff in financial management as well as by the recruitment of a consultant in financial management at the level of the ADA for,Mitigation,0.55,0.25,0.33,P_024
action::233::financial reporting will be pr,Action,Financial reporting will be prepared in Excel sheet based on information extracted from the accounting system.,Mitigation,0.55,0.25,0.33,P_024
action::234::this risk will be mitigated by,Action,This risk will be mitigated by World Bank's financial management training and close monitoring in submission within the delays set in the PIM.,Mitigation,0.55,0.25,0.33,P_024
action::235::a financial management special,Action,"A financial management specialist will be hired prior to project's effectiveness to provide support on financial management, and trained to ensure follow up of the financial management arrangements of",Mitigation,0.55,0.25,0.33,P_024
action::236::supervision - supervision miss,Action,Supervision - Supervision missions will be conducted at least semi-annually.,Mitigation,0.55,0.25,0.33,P_024
